effective_record_id	source_family_id	year_id	preparation_service_id	assertion_count	mapped_concept_mentions	distinct_mapped_concepts	v_acidity	v_sweetness	v_body	v_floral	v_fruity	v_nutty_chocolate	v_fermented_winey	v_bitter_roasted	v_spice	v_herbal_green	v_woody_earthy	v_defect	axis_basis	vector_state	product_candidate_rights	projection_basis
effective-b2:b952a028d53b616be69f8271	family.coffeereview_kaggle_parsed	year.2014	CUPPING	4	2	2	0.3252	0.0000	0.1508	0.0000	0.5854	0.6504	0.0000	0.3252	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b95891c6e84ef86ebce1f9c5	family.coffeereview_kaggle_parsed	year.2020	ESPRESSO	6	7	5	0.2343	0.1875	0.1630	0.0000	0.5389	0.7029	0.0937	0.1875	0.0000	0.0000	0.2343	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b95e12fbac97c987cc3da112	family.coffeereview_kaggle_parsed	year.2008	CUPPING	2	0	0	0.7933	0.0000	0.6088	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b96e148cadbd6b26ee73ccc6	family.coffeereview_kaggle_parsed	year.2011	CUPPING	5	2	2	0.6673	0.0000	0.1666	0.0000	0.7186	0.0000	0.1027	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b9717e376ed94748dffd73b9	family.coffeereview_kaggle_parsed	year.2017	CUPPING	6	5	4	0.1511	0.5926	0.1374	0.3292	0.0000	0.5926	0.0000	0.1975	0.3292	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b973815fc42cb7be564ba829	family.coffeereview_kaggle_parsed	year.2003	CUPPING	1	2	2	0.0703	0.8909	0.0540	0.1273	0.3818	0.0000	0.1909	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b976bddaa209a1181e0f185d	family.coffeereview_kaggle_parsed	year.2013	CUPPING	5	2	2	0.3506	0.7012	0.1626	0.2104	0.5610	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b97e250170e7e675f64529d7	family.coffeereview_kaggle_parsed	year.1997	CUPPING	3	1	1	0.0271	0.9612	0.0039	0.2746	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b980e2538cef8222f0e9b907	family.coffeereview_kaggle_parsed	year.2007	CUPPING	1	1	1	0.2541	0.4235	0.1964	0.0000	0.8470	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b981693ba11c00577587fd47	family.ace_cup_of_excellence	year.2009	CUPPING	16	6	6	0.3720	0.5151	0.2003	0.0859	0.6582	0.2862	0.1145	0.1431	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b9824a3436792f6c9959df3a	family.coffeereview_kaggle_parsed	year.2012	CUPPING	2	1	1	0.2391	0.3986	0.3855	0.0000	0.7971	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b98428f97623222c40173504	family.coffeereview_kaggle_parsed	year.2011	CUPPING	2	1	1	0.2180	0.0000	0.1982	0.0000	0.0000	0.8547	0.0000	0.4274	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b98455c0c2d18bf7e810a56a	family.ace_cup_of_excellence	year.2025	CUPPING	28	9	8	0.4871	0.1083	0.0000	0.1263	0.7397	0.3608	0.0361	0.1443	0.0000	0.1804	0.0541	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b99400446106a7e8f7812995	family.coffeereview_kaggle_parsed	year.2023	CUPPING	5	1	1	0.3943	0.0000	0.3863	0.0000	0.0000	0.7987	0.0000	0.2396	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b99d4c7f6c6f974e83d58eb4	family.coffeereview_kaggle_parsed	year.2009	CUPPING	1	0	0	0.9051	0.0000	0.4252	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b9a73eb96b7e935a6303cbf8	family.coffeereview_kaggle_parsed	year.2019	CUPPING	7	1	1	0.4473	0.0000	0.3894	0.0000	0.8052	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b9b6eb123a7a0e3af60ba5a8	family.coffeereview_kaggle_parsed	year.2019	CUPPING	5	4	4	0.2228	0.0000	0.2802	0.3565	0.1337	0.4456	0.0000	0.4011	0.0000	0.1783	0.5793	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b9c2d3104a43d828aff8406e	family.coffee_board_of_india_fine_cup	year.2019	CUPPING	3	1	1	0.3885	0.2914	0.0000	0.0000	0.8742	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	THIN	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b9c774667eb61ac1462d29ce	family.coffeereview_kaggle_parsed	year.2021	CUPPING	6	1	1	0.2164	0.0000	0.4103	0.0000	0.0000	0.0000	0.0000	0.2546	0.0000	0.0000	0.8485	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b9ca7e8bb6283f9f45466bcd	family.coffeereview_kaggle_parsed	year.2024	CUPPING	5	4	4	0.5740	0.0000	0.2776	0.0000	0.5382	0.3588	0.0000	0.2153	0.0000	0.0000	0.3588	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b9d0d806d4dc63fa2de91d2c	family.coffeereview_kaggle_parsed	year.2008	CUPPING	1	0	0	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b9e3cf9fa64afaa1972a40bd	family.coffeereview_kaggle_parsed	year.2007	CUPPING	4	2	1	0.1600	0.8682	0.4698	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b9e94339116756c70aee4b6c	family.ace_cup_of_excellence	year.2026	CUPPING	6	4	4	0.1001	0.6007	0.0000	0.3337	0.7008	0.1335	0.0667	0.0667	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b9eb2024dd0d962d5ccabe94	family.ace_cup_of_excellence	year.2025	CUPPING	24	10	10	0.3187	0.4635	0.0000	0.1449	0.7677	0.1883	0.1738	0.0869	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b9f455773dc37451d4841bce	family.ace_cup_of_excellence	year.unreported	CUPPING	28	15	14	0.4532	0.4765	0.0581	0.1859	0.6508	0.1627	0.0697	0.1859	0.0000	0.1976	0.0349	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:b9f5869a0d27fe29f9c1b42c	family.coffeereview_kaggle_parsed	year.2018	CUPPING	6	2	2	0.1748	0.2742	0.1589	0.0000	0.6168	0.6854	0.1371	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba015d6ff6944f7caf543b7a	family.coffeereview_kaggle_parsed	year.2024	CUPPING	5	3	3	0.4243	0.0000	0.1968	0.0000	0.2121	0.8486	0.0000	0.1273	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba03b4826d8f34f4f0733ebf	family.coffeereview_kaggle_parsed	year.2018	CUPPING	5	4	4	0.3254	0.1648	0.1529	0.4120	0.4120	0.6592	0.1648	0.2060	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba0886dd3f0ba38c9d8fb906	family.coffeereview_kaggle_parsed	year.2021	CUPPING	6	3	2	0.1742	0.0000	0.3304	0.0000	0.0000	0.4270	0.1708	0.4270	0.0000	0.0000	0.6832	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba199ba6788b5743e547c7da	family.coffeereview_kaggle_parsed	year.2003	CUPPING	1	0	0	0.7933	0.0000	0.6088	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba1e02e5c8e082cfab1db821	family.coffeereview_kaggle_parsed	year.2013	CUPPING	4	1	1	0.2319	0.0000	0.2109	0.0000	0.0000	0.0000	0.0000	0.2729	0.0000	0.0000	0.9095	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba38baa15cb3896aec66d874	family.coffeereview_kaggle_parsed	year.2014	CUPPING	5	4	4	0.2021	0.7924	0.1837	0.0990	0.3302	0.3302	0.0000	0.2641	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba3a89d39b45e9638663ccac	family.coffeereview_kaggle_parsed	year.2024	CUPPING	5	3	3	0.2722	0.0000	0.2633	0.0000	0.4355	0.0000	0.0000	0.2722	0.5444	0.0000	0.5444	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba3abb650bcc5dcaf929cfb0	family.coffeereview_kaggle_parsed	year.2020	CUPPING	5	1	1	0.3808	0.2856	0.1987	0.0000	0.8567	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba458b2f7868fdbef3938210	family.coffeereview_kaggle_parsed	year.2018	CUPPING	6	2	2	0.4007	0.0000	0.3926	0.8118	0.1624	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba49552f4e7a385015b6140c	family.ace_cup_of_excellence	year.2025	CUPPING	15	8	6	0.1933	0.6658	0.0000	0.1289	0.3866	0.4510	0.0000	0.3222	0.0000	0.1718	0.1289	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba5890f3da4932fdf9254202	family.coffeereview_kaggle_parsed	year.2010	CUPPING	4	1	1	0.2180	0.0000	0.1982	0.0000	0.0000	0.8547	0.0000	0.4274	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba5d6585a025b945e2559123	family.coffeereview_kaggle_parsed	year.2005	CUPPING	2	0	0	0.7933	0.0000	0.6088	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba65db96650f0aafcf8ff736	family.ace_cup_of_excellence	year.2023	CUPPING	28	13	13	0.5145	0.2154	0.0000	0.0598	0.7299	0.2393	0.0718	0.2752	0.1197	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba67fc7b6c6006cb102ef84b	family.coffeereview_kaggle_parsed	year.2023	CUPPING	5	3	3	0.2702	0.2737	0.2647	0.2189	0.5474	0.5474	0.0000	0.1642	0.0000	0.3284	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba6ef6491819c9f67967f5af	family.ace_cup_of_excellence	year.2018	CUPPING	26	12	10	0.3597	0.6744	0.0337	0.0674	0.6295	0.0787	0.0674	0.0562	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba6fce11601cfbafec2a7f1f	family.ace_cup_of_excellence	year.2009	CUPPING	16	4	4	0.2227	0.7572	0.0891	0.0891	0.3563	0.1336	0.0000	0.1336	0.0000	0.0000	0.4454	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba8093ff98c6f6ba89e5da75	family.coffeereview_kaggle_parsed	year.2023	CUPPING	6	2	2	0.3978	0.0000	0.3897	0.0000	0.0000	0.8058	0.0000	0.2014	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba845a838f105c51b281cfb2	family.coffeereview_kaggle_parsed	year.2016	CUPPING	3	2	2	0.2078	0.0000	0.1606	0.0000	0.6235	0.6927	0.1385	0.2078	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba89d9f4e05e27ac98b0fc6d	family.coffeereview_kaggle_parsed	year.2002	CUPPING	2	0	0	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba9a92ffe40ba8d63e1a90ee	family.coffeereview_kaggle_parsed	year.2021	CUPPING	5	3	3	0.2690	0.0000	0.2635	0.5449	0.4359	0.5449	0.2180	0.1635	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:ba9d56d0b2fcd79fbb7195cd	family.coffeereview_kaggle_parsed	year.2009	CUPPING	3	1	1	0.0730	0.0000	0.0560	0.0000	0.0000	0.0000	0.0000	0.3698	0.0000	0.0000	0.9245	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:baa01c57a9aa3d0ebd1b9b65	family.coffeereview_kaggle_parsed	year.2021	CUPPING	6	5	3	0.1646	0.4520	0.1497	0.0000	0.3874	0.3228	0.1937	0.1937	0.0000	0.0000	0.6457	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:baab4794a87fcf7101d5d957	family.coffeereview_kaggle_parsed	year.2022	CUPPING	5	4	4	0.5623	0.1499	0.3082	0.1874	0.6373	0.0000	0.1874	0.0000	0.0000	0.0000	0.2999	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:baaf599eba70be67e75c8a37	family.coffeereview_kaggle_parsed	year.2021	ESPRESSO	5	2	2	0.0000	0.3117	0.3014	0.0000	0.6233	0.6233	0.0000	0.1870	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:bab38e7a8c0c04c58121e2b9	family.coffeereview_kaggle_parsed	year.2014	CUPPING	5	4	4	0.2975	0.5949	0.1380	0.0000	0.5949	0.4297	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:baba160afb349f9b5e6207a9	family.coffeereview_kaggle_parsed	year.2015	CUPPING	5	3	3	0.3505	0.3156	0.3434	0.3944	0.7100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:bac111d0480adab9d1aa2488	family.coffeereview_kaggle_parsed	year.2012	CUPPING	5	3	3	0.2613	0.2177	0.1818	0.0000	0.7838	0.4354	0.1742	0.1306	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:bac2eb40a86e99b2c47f764a	family.coffeereview_kaggle_parsed	year.2021	CUPPING	5	4	4	0.2271	0.4599	0.2224	0.1380	0.3679	0.4599	0.1840	0.2760	0.0000	0.0000	0.4599	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:bac5e1a303fd0f2274210ee5	family.coffeereview_kaggle_parsed	year.2023	CUPPING	5	3	3	0.3712	0.0000	0.3637	0.0000	0.3166	0.7520	0.1583	0.1979	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:bac97a624f40336d627c86a1	family.coffeereview_kaggle_parsed	year.2008	CUPPING	3	0	0	0.3223	0.0000	0.9466	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	EMPTY	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:bacd647b98af8714633f0fe8	family.coffeereview_kaggle_parsed	year.2022	CUPPING	5	2	2	0.2665	0.0000	0.2611	0.0000	0.5399	0.0000	0.4049	0.3374	0.0000	0.0000	0.5399	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:bad12ff39a3a59cf5a108ea0	family.coffeereview_kaggle_parsed	year.2024	CUPPING	6	1	1	0.4191	0.0000	0.1969	0.0000	0.0000	0.0000	0.0000	0.2547	0.0000	0.0000	0.8490	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:baf0d46665ed1b9979429b71	family.coffeereview_kaggle_parsed	year.2018	ESPRESSO	5	2	2	0.0000	0.5494	0.2952	0.0000	0.0000	0.6104	0.0000	0.4883	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:bb08e7e31ed664d243c52590	family.coffeereview_kaggle_parsed	year.2018	CUPPING	5	4	4	0.1468	0.5757	0.1335	0.1234	0.3701	0.0000	0.0822	0.5346	0.0000	0.0000	0.4112	0.1234	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:bb0b84c02fd8804ec13d8a91	family.ace_cup_of_excellence	year.2024	CUPPING	25	9	9	0.3167	0.7667	0.1667	0.0500	0.4167	0.2833	0.0000	0.1667	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:bb105470d1122d3a84b796d2	family.coffeereview_kaggle_parsed	year.2022	ESPRESSO	5	3	3	0.1702	0.1276	0.1973	0.0000	0.3829	0.8509	0.0000	0.2127	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS+COFFEEREVIEW_STRUCTURE_SCORES	USABLE	RESEARCH_ONLY_NOT_RECOMMENDABLE	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
effective-b2:bb14c767e5abc80ac598e69c	family.ace_cup_of_excellence	year.2024	CUPPING	22	8	8	0.1859	0.5392	0.0372	0.2231	0.7437	0.2603	0.0372	0.0372	0.0000	0.0000	0.0000	0.0000	DESCRIPTORS_ONLY	USABLE	PUBLIC_RECORD_RIGHTS_UNRESOLVED	CONCEPT_DIMENSION_PROJECTION_DRAFT.tsv (owner review pending)
