cleaned_output_atom_id	descriptor_assertion_id	cleaned_form_hash	source_family_id	semantic_class	mapping_state	normalization_authority	target_concept_id	noncommercial_model_research_right	restricted_text_available	engineering_smoke_eligible	exclusion_reasons	model_eligible
cleaned-output-atom:864fd53d0baa337cce0e2087	assertion-b2:c7f2d85a1a80658c0cea43d9	2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.apple	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:e3cf2c10728b56acb816707f	assertion-b2:c7f2fde3872dd3340ef665d4	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.cherry	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:30b1564b90055d931b07bac8	assertion-b2:c7f2fde3872dd3340ef665d4	acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc	family.ace_cup_of_excellence	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2266c70d3ca7e23e61e4cde8	assertion-b2:c7f5856549ce5a2aff6f7e91	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.dark_chocolate	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:ec8ed4eaecf8e971d26b28bd	assertion-b2:c7f76dae732ec6fb388fba43	7baa68f2418ba82d2545a780c00d7a8778249bbcdaf7369114534874ea6d3bd6	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:8056769fee474017953ebd96	assertion-b2:c7fc59f76c29c2d246502edf	0a2562424d97b71d9d8acc0e12e9f73c6849191ef7792b096c16e59c7171c68a	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:9d9c35cbc69b9a92d445e3d8	assertion-b2:c7fe3977d71f9af8d14e5bfd	6294cb68d4b9448039a2c8579391bc1681c286cd4b5b0386810d5629ceb3c0e1	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_ALIAS	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.wine_like_character	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:a9c4e1a99fc29ee00fcbf797	assertion-b2:c801f054cfb9cecd608156f3	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.raspberry	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:a0dc7c661b502825e4264213	assertion-b2:c802500c5092798c9cbc8861	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.peach	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:1091d90dbd05b6442510ca3d	assertion-b2:c80435a2222c446f43f1afb5	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:fcb7c7397958dbb99de0b28b	assertion-b2:c80916e7ef360734d5ed3bcb	8a3224be38e7bd4668d3b664ea7fee279b2ec661a5e3b7fbb36cd9d0a057b3c6	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.sweet	AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE	false
cleaned-output-atom:91f291219d8f96b507d7d50e	assertion-b2:c80b78779f63d259ad6077a4	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	family.ace_cup_of_excellence	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:d5db7ce5c916fee78c482d6e	assertion-b2:c80c92dbde27e680c6f16cc8	1a5afeda973d776e31d1d7266f184468f84d99bed311d88d3dcb67015934f9f9	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:095804e2d5ceba90cd218f2c	assertion-b2:c80cf793d5d2ef90f606b76b	32c2c9ff3c90610664fdb4fd5eddbe654820e5913d71c43f2a606f4fef2020ac	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:f9f689ebf57ac1c935df5bd6	assertion-b2:c81008d2145b527204a58516	f9e263cde179789459a96a0f045d56bbf99f0076cdb7fb49e7508453654e7252	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.bitter	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:24c3546d51b11f37c90217be	assertion-b2:c8118521dddda45e9ff3f30b	06f2cd50f23c0f032d94f9d5517913f22d0213e39e44b8a7af07e2bbc2bbe22d	family.frontiers_inera_robusta_q_grader_panel	PROCESS_OR_ORIGIN_METADATA	NON_DESCRIPTOR	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:b023cb2758998ef710120803	assertion-b2:c81a716ec51c1822c8c03336	8ae6b3fb7e1fc16bee1e8a222b637a1cc3babe18ff62bf201b36a89db506eea2	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.orange	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:f2aafe3f5254ce276ff13c1a	assertion-b2:c81b290d31ffb1f3639e8dc7	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	family.ace_cup_of_excellence	STRICT_FLAVOR	AMBIGUOUS_CONCEPT_BOUNDARY	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:f399bf5f78b8bd180cd7cfde	assertion-b2:c81eac8b891066cfac1c9cc6	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:42ff25fcd96eb1f50b156f2b	assertion-b2:c81fb6f789f406277cf661c7	d3dc88ae24a3be59843285c31e59c42286e0724f6698aad5e14217416ab05c25	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:68d5110361200d753bd55bfd	assertion-b2:c81fb6f789f406277cf661c7	acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc	family.zenodo_golovinsky_q_grader_dataset	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:1e426f3e11eae7de4a446e2e	assertion-b2:c81ff1ea3fbca0d2d53ab927	abe10a7b1ab725a978ccf7e84f2b60cf1d24717c819664a46569099a88e57bc4	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.molasses	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:4e819bfd25d3b0de218ae642	assertion-b2:c8202d377088c6130e709953	447f7f5c325ea17e635bef91bac42e27c55490450f38f1815d8d6c0bb36687ac	family.ace_cup_of_excellence	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2c49e5cac34986b414c719d5	assertion-b2:c8259307f981c3f896ea39b9	94e44d9d24608ae2161d0c56704f226dc89c2cd8be566abb8fbfbded5a507401	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:a9d2424bf53ab7808f520ee3	assertion-b2:c8267883a5323b3ed0a9e363	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.mango	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:cee47220fbef43f6c92a9f56	assertion-b2:c826a0c3c0028a4ae7ddae49	a9f74d1ec36ebdeb2da3f6e5868090cd2a2d20b3dcca7b62f60304b1d3d9ef42	family.ace_cup_of_excellence	STRICT_FLAVOR	AMBIGUOUS_CONCEPT_BOUNDARY	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:b3a60cfd25513eae648af105	assertion-b2:c826e3331e8872c0195f81b2	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	family.zenodo_golovinsky_q_grader_dataset	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:096da52e82da32644e09ae5e	assertion-b2:c82a8a0c6d55cc653977daa4	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.apple	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:43ff9864924ff75b842fd65c	assertion-b2:c82ac92c06dddb507bf6ed29	3bbd81ca7735640cb5a7f837d52559d6ca22ec9b5892ef4c33da75ada9dad63c	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:b3c9c0461810638f1047550b	assertion-b2:c82e20b7beac36a3ee07e283	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.lime	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:42064349a3cd016aa3509b63	assertion-b2:c82fdbfce891612e0119e0b6	f6cc5b085b61387ac2c125bd1289137d02bc58a07af9a766fa0de45e0e5066f8	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.fresh_grass	AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE	false
cleaned-output-atom:6ca8e74d73f69476738df54d	assertion-b2:c830f2468c1c5cd36ff402ea	ba7ad46689f94dc14c1a456ce5a72bd83dffaed8e6e5f83823d32b6ffcc33354	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.orange	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:fa86946b0d91946d14631ae6	assertion-b2:c8327951a86f4e20320b4c4c	b4c3858f5f1e123198e835de04b87155d7a40e66e9b70805daf3ad439cd2fa3b	family.ace_cup_of_excellence	QUALITY_EVALUATION	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:11bf8755b078d7ae33c86087	assertion-b2:c8348e662b9facab59b18340	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:492a0ffdbda67d5691b3b723	assertion-b2:c8353ca99611490983afa09a	99a7026172d42714d0293e5598ec1c8e8260d7d0c4b8582ad002c1883494e216	family.zenodo_golovinsky_q_grader_dataset	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:1c69b8284627fe37af335168	assertion-b2:c83722f7f527bdc9fdf0133b	ab45e8474269b026f668d49860b36850122e18a50d5ea38f3fefdae08261865c	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.blueberry	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:c6a37e4ad6dcf95217e5d4c2	assertion-b2:c83e2f496afe649ad7e9d453	918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:629cbd20b7ea975885cdfd20	assertion-b2:c83e899da6a1bd4730eabb26	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.mango	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:ee16e90f2221e1c82cef76ba	assertion-b2:c83fd270fa40fc98dcda685a	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	family.project_origin	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.orange	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:df17b29ccb02ac76d9254db5	assertion-b2:c8454ba083ac0ab1772a516e	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	family.project_origin	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.raspberry	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:932a96d45a03c4a128f30dcf	assertion-b2:c845b9559a1b412e7c1efa13	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.lemon	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:bca3c35c3286a8ab147bb217	assertion-b2:c84c20c887e26a22411c27cf	ba7ad46689f94dc14c1a456ce5a72bd83dffaed8e6e5f83823d32b6ffcc33354	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.orange	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:944a87e4342eaca706a6f512	assertion-b2:c84e65e4bc02e2cb99d080b5	e7be2c21ba8e9e96a85a7e485fe6040afaf8ff558e201b7923460172f068356d	family.ace_cup_of_excellence	QUALITY_EVALUATION	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:37ad110e4c868439027a14e6	assertion-b2:c84f77a8afc5dd8ad67042b5	b08c83ea8b45ea618fcef9fc6219361dc4b9306018d2544c36556d65e02795ef	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:cc553a0d4c44025cdb06d6e7	assertion-b2:c857e96223a264ba94885b1c	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	family.zenodo_golovinsky_q_grader_dataset	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:7b6fcfc87e8f565928bb7054	assertion-b2:c857f61b999a381f51a3b694	70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:567fec31325ae423fe882180	assertion-b2:c8581a76e703e932305784b0	2a4796d53a1ec4dd67daa38b92994c579e7ebe071ae5ceab870c5fc5736f2311	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:1812ddbbe75e6d697227c1de	assertion-b2:c85ac6098a8df410f15c7966	f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739	family.zenodo_golovinsky_q_grader_dataset	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		AFFIRMATIVE_WITH_CONDITIONS	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET	false
cleaned-output-atom:a5c711a85079f0ad0b11e370	assertion-b2:c85ebf6ada51c249d8d58b6d	a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:2d828f75e92f87be1eb1d612	assertion-b2:c85fd6f0854ed37925ce83fd	5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.vanilla	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:d5caaf0e4a58dd9c9bf01a72	assertion-b2:c8603341645b8d06ae71448a	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.orange	UNKNOWN	true	false	NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:eed2b9853729e1150624106d	assertion-b2:c8609648b23730c9588f3145	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b	family.ace_cup_of_excellence	STRICT_FLAVOR	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	NO_GOVERNED_AUTHORITY	sensory.apple	UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:788fb6620380b7f885d37361	assertion-b2:c8624608a3e90af135c10541	8c637bffdebb18b2620612b00efb26b51c9ceaf5f0084e7fb77bd85641097169	family.ace_cup_of_excellence	STRICT_FLAVOR	GENUINE_ONTOLOGY_CANDIDATE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:51423cbecbd8a33b7d96e268	assertion-b2:c8624608a3e90af135c10541	fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9	family.ace_cup_of_excellence	INTENSITY_OR_QUALITY_MODIFIER	MODIFIER_OF_EXISTING_CONCEPT	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
cleaned-output-atom:b6315a79a80784d2c65b0214	assertion-b2:c8629edbb0a068ef48154637	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	family.zenodo_golovinsky_q_grader_dataset	STRICT_FLAVOR	EXISTING_CANONICAL_EXACT	MACHINE_GOVERNED_HIGH_CONFIDENCE	sensory.honey	AFFIRMATIVE_WITH_CONDITIONS	true	true	NONE	false
cleaned-output-atom:73f52426c67594047be3c99a	assertion-b2:c864f42b330c19ac3d366196	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	family.ace_cup_of_excellence	BROAD_SENSORY	QUALITY_OR_STRUCTURE_ATTRIBUTE	NO_GOVERNED_AUTHORITY		UNKNOWN	true	false	NOT_VALID_STRICT_FLAVOR|NOT_MACHINE_GOVERNED_HIGH_CONFIDENCE|NO_GOVERNED_CANONICAL_TARGET|NCMR_RIGHTS_UNKNOWN	false
