concept_cluster_id	cleaned_form_count	cleaned_form_ids	cleaned_form_sha256s	source_native_form_count	source_native_form_ids	source_languages	semantic_classes	base_form_sha256s	modifier_form_sha256s	component_concept_ids	neighbor_cluster_ids	canonical_concept_ids	mapping_state	normalization_authorities	assertion_support	effective_record_support	source_family_count	source_family_ids	year_count	year_ids	gold_assertion_count	silver_assertion_count	bronze_assertion_count	support_band	review_priority_score	reversible_to_source_assertions	human_reviewed	expert_adjudicated
concept-cluster:e142725456a5d6f0980215c3	1	cleaned-form:1f700a857f48b30b3237cf48	1f700a857f48b30b3237cf48b752afc114e282ccb43d6960388fba38aa4d1411	1	source-form:ca3eed46a2ef0abf597e4838	en	STRICT_FLAVOR	1f700a857f48b30b3237cf48b752afc114e282ccb43d6960388fba38aa4d1411					GENUINE_ONTOLOGY_CANDIDATE		2	2	1	family.zenodo_golovinsky_q_grader_dataset	1	year.2026	2	0	0	SUPPORT_1_4	122	true	false	false
concept-cluster:e19439a1888f45a3a28b7d8a	1	cleaned-form:c452d7b76c8884ee53e4e8a8	c452d7b76c8884ee53e4e8a85daae30191813861bef6c5c685b34420cc2e480a	1	source-form:43073393785c559cb1790b98	en	NON_DESCRIPTOR	c452d7b76c8884ee53e4e8a85daae30191813861bef6c5c685b34420cc2e480a		sensory.lemon	concept-cluster:44d1d959c9c8d6875f2261a7|concept-cluster:d4de31bbc7198b47172036af|concept-cluster:d21f8042db787a7e15b5dc7a|concept-cluster:ef6299fa2df616e4759d76d2|concept-cluster:768939175e343ac26b111716		NON_DESCRIPTOR		1	1	1	family.ace_cup_of_excellence	1	year.2021	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e1a5672c6d85c343cfc5fd27	1	cleaned-form:9d68fffc4b9a9f620ed2301b	9d68fffc4b9a9f620ed2301b772094f45ba69c05e875106cc513b02fbf39d959	1	source-form:a939819ab933c291dd631821	en	STRICT_FLAVOR	9d68fffc4b9a9f620ed2301b772094f45ba69c05e875106cc513b02fbf39d959					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2023	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e1bfb84a6b6d5a815d81d342	1	cleaned-form:f18e48678b723e80d272f37b	f18e48678b723e80d272f37b64c4780b60cc74c4c8a7e4caead37d4e451bf5c4	6	source-form:1ac93fef8827307408188827|source-form:75a9c45d31d70391f0f04528|source-form:78963905f399ce6fe0e1b9ca|source-form:d5b40b68b5f96eba42bedb09|source-form:e48c0ac057c331f23e9c5982|source-form:f18e48678b723e80d272f37b	en	STRICT_FLAVOR	f18e48678b723e80d272f37b64c4780b60cc74c4c8a7e4caead37d4e451bf5c4					GENUINE_ONTOLOGY_CANDIDATE		55	52	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	11	year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	2	53	0	SUPPORT_20_99	655	true	false	false
concept-cluster:e1d7c91b47317a9f4ca10499	1	cleaned-form:5ef8d6aaf032ec3a25f52611	5ef8d6aaf032ec3a25f52611813a596a686d80b8bf4fc67807b1f008eaf8beb5	1	source-form:5ef8d6aaf032ec3a25f52611	en	STRICT_FLAVOR	5ef8d6aaf032ec3a25f52611813a596a686d80b8bf4fc67807b1f008eaf8beb5					GENUINE_ONTOLOGY_CANDIDATE		2	2	1	family.zenodo_golovinsky_q_grader_dataset	1	year.2026	2	0	0	SUPPORT_1_4	122	true	false	false
concept-cluster:e1ec11c001b846c5c788e508	1	cleaned-form:dd56de4137951d9c92681b03	dd56de4137951d9c92681b03416ec15f886b4482a27e3a517d32f085244cbe5d	1	source-form:dd56de4137951d9c92681b03	en	STRICT_FLAVOR	dd56de4137951d9c92681b03416ec15f886b4482a27e3a517d32f085244cbe5d					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2017	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e1eec1b58b6758300360244a	1	cleaned-form:e6777f085398cad5955fee70	e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28	1	source-form:e6777f085398cad5955fee70	en	QUALITY_EVALUATION	e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28					QUALITY_OR_STRUCTURE_ATTRIBUTE		44	35	1	family.zenodo_golovinsky_q_grader_dataset	1	year.2026	44	0	0	SUPPORT_20_99	164	true	false	false
concept-cluster:e20719c2b736a8d274661bd7	1	cleaned-form:86687e149439f32209b5f138	86687e149439f32209b5f138818243617d0ec9956d6c1d5a02640ed81757a1af	1	source-form:86687e149439f32209b5f138	en	STRICT_FLAVOR	86687e149439f32209b5f138818243617d0ec9956d6c1d5a02640ed81757a1af					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2014	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e2159ecb838695d70b205851	2	cleaned-form:51446de343eb0aacf099fb16|cleaned-form:aee05186f4b1ec26f4ca95ff	51446de343eb0aacf099fb16579afb7d067176f254c58d25a0aed88d59ceca46|aee05186f4b1ec26f4ca95ff09d8b943073b23a9e934d32746ec07fbc695dedc	3	source-form:51446de343eb0aacf099fb16|source-form:aee05186f4b1ec26f4ca95ff|source-form:f715c4a4bc3a6489602ff36a	en	STRICT_FLAVOR	51446de343eb0aacf099fb16579afb7d067176f254c58d25a0aed88d59ceca46|aee05186f4b1ec26f4ca95ff09d8b943073b23a9e934d32746ec07fbc695dedc				sensory.mouth_coating	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	MACHINE_GOVERNED_HIGH_CONFIDENCE	11	11	1	family.ace_cup_of_excellence	5	year.2012|year.2015|year.2017|year.2018|year.2020	0	11	0	SUPPORT_5_19	291	true	false	false
concept-cluster:e21a106d1b6fec5aaf096ec1	1	cleaned-form:be5ab827ce517a8ad82c014c	be5ab827ce517a8ad82c014cc4841c49dcd9b41eca33db05a01bb73def710d88	1	source-form:be5ab827ce517a8ad82c014c	en	STRICT_FLAVOR	be5ab827ce517a8ad82c014cc4841c49dcd9b41eca33db05a01bb73def710d88					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	year.2026	1	0	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e27dd1882e723e27c8915903	1	cleaned-form:2e9360bf94a360aa1420d04a	2e9360bf94a360aa1420d04a13c3ed341ba3dbc689b239887d3832332cce4fbd	1	source-form:2e9360bf94a360aa1420d04a	en	STRICT_FLAVOR	2e9360bf94a360aa1420d04a13c3ed341ba3dbc689b239887d3832332cce4fbd		sensory.almond|sensory.bitter	concept-cluster:282d22036211fe54e510b08e|concept-cluster:e6b769b3596d287b41f08452|concept-cluster:1e56d3d0659d6277db498454|concept-cluster:2a0ea756032be2c8dab247ce|concept-cluster:dac57ccd680e685c77c774ec		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	family.ace_cup_of_excellence	1	year.2008	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e2bc7b5972ccf90fa60be3d1	1	cleaned-form:2e86ba52ae062c2fa970c83e	2e86ba52ae062c2fa970c83e0b76c0b2c5c612ff79213fdc1c433afa17afd8ff	3	source-form:2e86ba52ae062c2fa970c83e|source-form:522d867d08beaa448f8a8f24|source-form:94b0be130415b3a3ad37966c	en	STRICT_FLAVOR	2e86ba52ae062c2fa970c83e0b76c0b2c5c612ff79213fdc1c433afa17afd8ff					GENUINE_ONTOLOGY_CANDIDATE		7	7	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	4	year.2020|year.2021|year.2025|year.2026	1	6	0	SUPPORT_5_19	327	true	false	false
concept-cluster:e2e4b48b3016ad6f8cd6823b	1	cleaned-form:a2439f195a0f7f984f73c88e	a2439f195a0f7f984f73c88e333ffc478e6612639ac726efe2a73aaa02d54b48	1	source-form:d6b13cca4959f549ac3b8502	en	STRICT_FLAVOR	a2439f195a0f7f984f73c88e333ffc478e6612639ac726efe2a73aaa02d54b48					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2015	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e3083ad678cdacaeef5cc4ed	1	cleaned-form:47b0f6b8ceb35081e74f24f4	47b0f6b8ceb35081e74f24f40e1b8a6a41692c6f536fe7a3ab034eb7655bb693	1	source-form:fb9b7da9fbaba4adf37b63b0	en	STRICT_FLAVOR	47b0f6b8ceb35081e74f24f40e1b8a6a41692c6f536fe7a3ab034eb7655bb693					GENUINE_ONTOLOGY_CANDIDATE		2	2	1	family.ace_cup_of_excellence	1	year.2025	0	2	0	SUPPORT_1_4	122	true	false	false
concept-cluster:e35abb2402d17089459a8ad5	1	cleaned-form:68bfe49a6e2ea9de18057a4d	68bfe49a6e2ea9de18057a4da49e8f248c1859f2385fa216200edeae5fb8d9ac	1	source-form:fbab6fbe43d3a920e5fafe40	en	STRICT_FLAVOR	68bfe49a6e2ea9de18057a4da49e8f248c1859f2385fa216200edeae5fb8d9ac					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2013	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e3623ab2f4160cf7e0a5f5bd	1	cleaned-form:846d124b6785689c70bc65cf	846d124b6785689c70bc65cf99e0ea2e896349ffeb38cf1b1224b88b3982fe94	1	source-form:846d124b6785689c70bc65cf	en	STRICT_FLAVOR	846d124b6785689c70bc65cf99e0ea2e896349ffeb38cf1b1224b88b3982fe94					AMBIGUOUS_CONCEPT_BOUNDARY		17	16	1	family.zenodo_golovinsky_q_grader_dataset	1	year.2026	17	0	0	SUPPORT_5_19	237	true	false	false
concept-cluster:e36688b7a55acddfd65f50cb	6	cleaned-form:1ec0fe141fba1936860db9c5|cleaned-form:729fbf431374146c106ad888|cleaned-form:9cd475ce74f2eab32c04a0ed|cleaned-form:b755cb248c3c4a7d94f835b4|cleaned-form:d89e7808c09a8b1e1b53c2da|cleaned-form:f2ff109834f6671d78ebe38a	1ec0fe141fba1936860db9c51056213412feca312cb9e888a88a330a0d9fc8b6|729fbf431374146c106ad8883aaeea573a6f8904c4fccd19234849ff104ec8f7|9cd475ce74f2eab32c04a0ed127dada88dfe65b525a1271b54870685be449186|b755cb248c3c4a7d94f835b4421809336e7015850342064be4dfa23349dcdcaa|d89e7808c09a8b1e1b53c2dabcbdf1bca41796f278c6be78cc3a5c2ecb5c2826|f2ff109834f6671d78ebe38a71b2714838e226e3e3f1461a1e9879b3cd435c53	7	source-form:1ec0fe141fba1936860db9c5|source-form:6fa69afb29c5be3f2f5cfd6a|source-form:702ec3f256e47f56915eb1b7|source-form:9cd475ce74f2eab32c04a0ed|source-form:b755cb248c3c4a7d94f835b4|source-form:bf3aad6d6b610967e8446ea8|source-form:f2ff109834f6671d78ebe38a	en	BROAD_SENSORY|STRICT_FLAVOR	1ec0fe141fba1936860db9c51056213412feca312cb9e888a88a330a0d9fc8b6|729fbf431374146c106ad8883aaeea573a6f8904c4fccd19234849ff104ec8f7|9cd475ce74f2eab32c04a0ed127dada88dfe65b525a1271b54870685be449186|b755cb248c3c4a7d94f835b4421809336e7015850342064be4dfa23349dcdcaa|d89e7808c09a8b1e1b53c2dabcbdf1bca41796f278c6be78cc3a5c2ecb5c2826|f2ff109834f6671d78ebe38a71b2714838e226e3e3f1461a1e9879b3cd435c53		sensory.drying		sensory.drying	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	MACHINE_GOVERNED_HIGH_CONFIDENCE	71	51	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	9	year.2015|year.2017|year.2018|year.2020|year.2022|year.2023|year.2024|year.2025|year.2026	57	14	0	SUPPORT_20_99	591	true	false	false
concept-cluster:e3705d6d9e1986afd6b1c57d	1	cleaned-form:a9fa221faa804f5710bb70c2	a9fa221faa804f5710bb70c2eb69d6280a4974cd448939951db9654b3da52bd8	1	source-form:a9fa221faa804f5710bb70c2	en	STRICT_FLAVOR	a9fa221faa804f5710bb70c2eb69d6280a4974cd448939951db9654b3da52bd8					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2012	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e3951cd0cb78cf5a2807fa99	1	cleaned-form:247b3a76c41fb983655aeeb0	247b3a76c41fb983655aeeb0955751d31eac8e76a817b2508bc4e297f09aad90	1	source-form:13cb44e54d7b440e913afb55	en	STRICT_FLAVOR	247b3a76c41fb983655aeeb0955751d31eac8e76a817b2508bc4e297f09aad90					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2024	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e3c8091de95129d8aa859b50	1	cleaned-form:aeb13f86c4b1aa67917de094	aeb13f86c4b1aa67917de0948597272ad0962772ccb807867f227a4e8d09bd24	2	source-form:47df6ff53e3d1095a0fb5c2d|source-form:aeb13f86c4b1aa67917de094	en	STRICT_FLAVOR	aeb13f86c4b1aa67917de0948597272ad0962772ccb807867f227a4e8d09bd24					GENUINE_ONTOLOGY_CANDIDATE		2	2	1	family.ace_cup_of_excellence	2	year.2009|year.2024	0	2	0	SUPPORT_1_4	162	true	false	false
concept-cluster:e40ab688a54ecaf5480a30c1	1	cleaned-form:c2a67872808861cc1e41d413	c2a67872808861cc1e41d413969eb60bb9582a289ec366f0c7c7e863bb06f6d4	1	source-form:c2a67872808861cc1e41d413	en	STRICT_FLAVOR	c2a67872808861cc1e41d413969eb60bb9582a289ec366f0c7c7e863bb06f6d4					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2019	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e4461dee7fa2fb54529d1be6	1	cleaned-form:60827b41e46cd19a4041f8d0	60827b41e46cd19a4041f8d032fd96e8ed791cb6e94c97a2369a7f53b223eac4	2	source-form:60827b41e46cd19a4041f8d0|source-form:8025b28c6feeec15fe1adbd7	en	STRICT_FLAVOR	60827b41e46cd19a4041f8d032fd96e8ed791cb6e94c97a2369a7f53b223eac4					GENUINE_ONTOLOGY_CANDIDATE		2	2	1	family.ace_cup_of_excellence	1	year.2024	0	2	0	SUPPORT_1_4	122	true	false	false
concept-cluster:e47e4b39a9b8a7bed824e9e9	1	cleaned-form:ae7e7cc499951d4b10c7971e	ae7e7cc499951d4b10c7971e644676c3398b0bbb7c42df84332bc9b28568e975	1	source-form:bea26b916666162138ae7cde	en	STRICT_FLAVOR	ae7e7cc499951d4b10c7971e644676c3398b0bbb7c42df84332bc9b28568e975					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2025	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e48e2c5a3a8d7b91dd07a9e5	1	cleaned-form:4db16eb962f33f6faf2a4340	4db16eb962f33f6faf2a43403ca8266f327d5f36ff78a75e130141d395aff681	1	source-form:4db16eb962f33f6faf2a4340	en	STRICT_FLAVOR	4db16eb962f33f6faf2a43403ca8266f327d5f36ff78a75e130141d395aff681					GENUINE_ONTOLOGY_CANDIDATE		3	3	1	family.zenodo_golovinsky_q_grader_dataset	1	year.2026	3	0	0	SUPPORT_1_4	123	true	false	false
concept-cluster:e4ac2abf56363b6165dc9922	1	cleaned-form:a48a707eb53f0722dc2ff8ba	a48a707eb53f0722dc2ff8babc54d3028cb6fe79280ae40a7776fa54bc75d2de	1	source-form:a48a707eb53f0722dc2ff8ba	en	STRICT_FLAVOR	a48a707eb53f0722dc2ff8babc54d3028cb6fe79280ae40a7776fa54bc75d2de					GENUINE_ONTOLOGY_CANDIDATE		3	3	1	family.ace_cup_of_excellence	2	year.2009|year.2015	0	3	0	SUPPORT_1_4	163	true	false	false
concept-cluster:e4e0e3fda29239cbbd298412	1	cleaned-form:8df7f9a779ef0dfd414ade7b	8df7f9a779ef0dfd414ade7bd41d8e6597e71c904e8e9d1f9ba464f205387c4f	1	source-form:1dc2583fd0799a873323bf0f	en	STRICT_FLAVOR	8df7f9a779ef0dfd414ade7bd41d8e6597e71c904e8e9d1f9ba464f205387c4f					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2020	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e59ffd78b09906eb1599008b	1	cleaned-form:4862106698908b3b3a1b3ea0	4862106698908b3b3a1b3ea0ed27ed23643236eaf38c6540d453226f8fe23920	2	source-form:da8aec1bf922d2d09c686422|source-form:f89d7a8d87fddc72bbeb2e8d	en	STRICT_FLAVOR	4862106698908b3b3a1b3ea0ed27ed23643236eaf38c6540d453226f8fe23920					GENUINE_ONTOLOGY_CANDIDATE		2	2	1	family.ace_cup_of_excellence	2	year.2024|year.2025	0	2	0	SUPPORT_1_4	162	true	false	false
concept-cluster:e5a4de0f90e9522b33945361	1	cleaned-form:71a6bf62b330d44f89e15dc4	71a6bf62b330d44f89e15dc44f984c0951a633a8ad47a7802504361b252607f4	1	source-form:71a6bf62b330d44f89e15dc4	en	BROAD_SENSORY	71a6bf62b330d44f89e15dc44f984c0951a633a8ad47a7802504361b252607f4					QUALITY_OR_STRUCTURE_ATTRIBUTE		2	2	1	family.ace_cup_of_excellence	1	year.2017	2	0	0	SUPPORT_1_4	122	true	false	false
concept-cluster:e5c38b99a0f29dd0f7d6de10	1	cleaned-form:a1e634d900bf403fe72ab7bd	a1e634d900bf403fe72ab7bd3a20ca6f5130e76038585a94b21194960484e924	3	source-form:a1e634d900bf403fe72ab7bd|source-form:a9c1c61f452a9ed3330eeccd|source-form:d0a9e6d55ff4fbd14e7e5788	en	STRICT_FLAVOR	a1e634d900bf403fe72ab7bd3a20ca6f5130e76038585a94b21194960484e924					GENUINE_ONTOLOGY_CANDIDATE		12	12	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	7	year.2013|year.2018|year.2019|year.2021|year.2022|year.2023|year.2026	4	8	0	SUPPORT_5_19	452	true	false	false
concept-cluster:e5e085b57d9b37a60bbd5da4	1	cleaned-form:c874c863fb2e75ecfb926135	c874c863fb2e75ecfb926135d4eb86ca97a9f0e768cf543b9f9b34819610db36	1	source-form:6f5c58f2581f3d2b5369c219	en	STRICT_FLAVOR	c874c863fb2e75ecfb926135d4eb86ca97a9f0e768cf543b9f9b34819610db36					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2024	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e5e91e8079d176de51752229	1	cleaned-form:7166545735ce57c1924fdc02	7166545735ce57c1924fdc029e736fdfb0b00f42e73318779674cdb3eb0f4f54	1	source-form:52dd0d7aab1549c0c5f7ae7c	en	STRICT_FLAVOR	7166545735ce57c1924fdc029e736fdfb0b00f42e73318779674cdb3eb0f4f54					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2022	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e61f9f7c367a953e69a76556	1	cleaned-form:bd82ae44a689140c04029802	bd82ae44a689140c04029802a35c9a817283a8004db99599a16baadba444df71	1	source-form:bd82ae44a689140c04029802	en	STRICT_FLAVOR	bd82ae44a689140c04029802a35c9a817283a8004db99599a16baadba444df71					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2018	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e6211b04edf2b369d15f529f	1	cleaned-form:e30542875af0afeb59b1d5b2	e30542875af0afeb59b1d5b2248aed1d35f519216da0a21fd84b2d896ee8adb3	1	source-form:16d4a1c4b8c00165ea73e5b8	en	NON_DESCRIPTOR	e30542875af0afeb59b1d5b2248aed1d35f519216da0a21fd84b2d896ee8adb3					NON_DESCRIPTOR		1	1	1	family.ace_cup_of_excellence	1	year.2026	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e6467b3a48053e1babe94dd2	1	cleaned-form:fef8cec0ffdcbf78b64df6bd	fef8cec0ffdcbf78b64df6bd244dd57a0224531513cd85e16b354d92264676b6	5	source-form:02f405f1338c3fab54d0e3fb|source-form:48df696426e4d08493a4fc37|source-form:60707cfeb40e2a665b352fd1|source-form:bc85caca9dc033d8a71e4501|source-form:fef8cec0ffdcbf78b64df6bd	en	STRICT_FLAVOR	fef8cec0ffdcbf78b64df6bd244dd57a0224531513cd85e16b354d92264676b6					GENUINE_ONTOLOGY_CANDIDATE		39	37	1	family.ace_cup_of_excellence	9	year.2013|year.2015|year.2017|year.2018|year.2021|year.2023|year.2024|year.2025|year.2026	0	39	0	SUPPORT_20_99	479	true	false	false
concept-cluster:e64e4e9e21b0f18132cddc49	1	cleaned-form:19d1b05e980d3992d6607555	19d1b05e980d3992d66075557f4a0671f49e4090c7b4351409a7265b5098a4d4	1	source-form:daa842899c943e220a313fda	en	STRICT_FLAVOR	19d1b05e980d3992d66075557f4a0671f49e4090c7b4351409a7265b5098a4d4		sensory.caramel|sensory.plum|sensory.prune	concept-cluster:60a5a7e52e3be49ad98f5e2a|concept-cluster:d8886ae3d768f0a5061b29f3|concept-cluster:0081ee2a98a4549ffb6a6d59|concept-cluster:7424e06fa788dd22fbaf4816|concept-cluster:c87d3f24065a3faa6c5c759d		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	family.ace_cup_of_excellence	1	year.2023	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e67a90b99d9d57acd9702565	1	cleaned-form:8a200c3130fdc7a470b6abf5	8a200c3130fdc7a470b6abf5bcb4453cd70929314acd8a75509b9c6e9e22a4ca	1	source-form:388a9d1c3e85f193ba9746b9	en	STRICT_FLAVOR	8a200c3130fdc7a470b6abf5bcb4453cd70929314acd8a75509b9c6e9e22a4ca					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	year.2026	1	0	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e68f8a77cda292f15f7233d1	1	cleaned-form:39828c3861a6a48f0f7bd056	39828c3861a6a48f0f7bd05677ff8c582b14780b9363c309d306daa163dfc58c	1	source-form:39828c3861a6a48f0f7bd056	en	STRICT_FLAVOR	39828c3861a6a48f0f7bd05677ff8c582b14780b9363c309d306daa163dfc58c					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	year.2026	1	0	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e6b769b3596d287b41f08452	1	cleaned-form:7bcc48d94b4b920c656f3d9f	7bcc48d94b4b920c656f3d9f2936c2d755b9677549a677cfeea3e258884a2034	1	source-form:7bcc48d94b4b920c656f3d9f	en	STRICT_FLAVOR	7bcc48d94b4b920c656f3d9f2936c2d755b9677549a677cfeea3e258884a2034		sensory.almond|sensory.honey	concept-cluster:282d22036211fe54e510b08e|concept-cluster:1e56d3d0659d6277db498454|concept-cluster:2a0ea756032be2c8dab247ce|concept-cluster:dac57ccd680e685c77c774ec|concept-cluster:e27dd1882e723e27c8915903		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	family.ace_cup_of_excellence	1	year.2019	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e6e4df5714990d2c9c16934c	1	cleaned-form:06df90ccef78b5002bf5d2b2	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	5	source-form:06df90ccef78b5002bf5d2b2|source-form:1348779ff647cdf5cc1ff319|source-form:36cda857e1b12f136b222a89|source-form:b80a499e0ea1694adc4c7dc8|source-form:c997e25ebb9b10cef4d726f5	en	BROAD_SENSORY	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478					QUALITY_OR_STRUCTURE_ATTRIBUTE		128	124	1	family.ace_cup_of_excellence	18	year.2008|year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2016|year.2017|year.2018|year.2019|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	6	122	0	SUPPORT_100_PLUS	928	true	false	false
concept-cluster:e6e99e9bc6adb747cb0f22ee	1	cleaned-form:1e41bd155313feec5fafa346	1e41bd155313feec5fafa34682c906bd9bdbb617519e04cecad79717187b36bb	1	source-form:4d99b497fe90a1c79942fcc1	en	NON_DESCRIPTOR	1e41bd155313feec5fafa34682c906bd9bdbb617519e04cecad79717187b36bb		sensory.blueberry|sensory.caramel|sensory.lemon	concept-cluster:d21f8042db787a7e15b5dc7a|concept-cluster:d8886ae3d768f0a5061b29f3|concept-cluster:0081ee2a98a4549ffb6a6d59|concept-cluster:7424e06fa788dd22fbaf4816|concept-cluster:c87d3f24065a3faa6c5c759d		NON_DESCRIPTOR		1	1	1	family.ace_cup_of_excellence	1	year.2024	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e6f408b3fbd0846e2fdc3ccb	1	cleaned-form:a8fd7a3300afbeb3a09339f3	a8fd7a3300afbeb3a09339f3d37b13b10dea6c342a963e4fc8cba5405e9bf4e4	1	source-form:a8fd7a3300afbeb3a09339f3	en	STRICT_FLAVOR	a8fd7a3300afbeb3a09339f3d37b13b10dea6c342a963e4fc8cba5405e9bf4e4					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2014	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e720ef6a5275058633b2162a	1	cleaned-form:b50d1c336a53edd66010d7e2	b50d1c336a53edd66010d7e20cda8702714a3f19ee4d55bb63167a31542f5dbf	1	source-form:194fd52bb753bdc13621a79b	en	STRICT_FLAVOR	b50d1c336a53edd66010d7e20cda8702714a3f19ee4d55bb63167a31542f5dbf					GENUINE_ONTOLOGY_CANDIDATE		2	2	1	family.ace_cup_of_excellence	1	year.2022	0	2	0	SUPPORT_1_4	122	true	false	false
concept-cluster:e7291284ca86f566cb84739a	1	cleaned-form:cb8e9b32664fd252e0d5c189	cb8e9b32664fd252e0d5c1893e2756f074a91a797b0d949ccfabbe132383aa14	1	source-form:dd13fe16a9a48e09a4799382	en	NON_DESCRIPTOR	7eb33445426914fdfca13934a62f3e69d56b26f64d986ecba1a7dad96119b79f	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d|d098ab5e44b9aabb755f76d806598f43573c662b35e4a2eab1e312ec9ad195e2	sensory.sweet	concept-cluster:550c354ca9f3411d5b5fe931|concept-cluster:742837563cac39debd44994e|concept-cluster:44d1d959c9c8d6875f2261a7|concept-cluster:d4de31bbc7198b47172036af|concept-cluster:f6ec394619d7fb369b1cd6cc		NON_DESCRIPTOR		1	1	1	family.ace_cup_of_excellence	1	year.2024	0	1	0	SUPPORT_1_4	121	true	false	false
concept-cluster:e73262ab0afac6c8550c9147	1	cleaned-form:ac4c09991e065ff81412302c	ac4c09991e065ff81412302c9159d5a28e6e3fe3f0667a2643ab611443253be3	1	source-form:4b5f7d06f5ffcc809ae11bec	en	STRICT_FLAVOR	ac4c09991e065ff81412302c9159d5a28e6e3fe3f0667a2643ab611443253be3					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	family.ace_cup_of_excellence	1	year.2022	0	1	0	SUPPORT_1_4	121	true	false	false
