census_item_key	item_kind	source_family_id	source_route_id	organizer_id	edition_id	schema_signature_id	publication_host	independent_source_family_id	independence_state	rights_lineage_id	mirror_lineage_id	route_disposition	artifact_count	publication_row_count	effective_record_candidate_count	gate_descriptor_candidate_count	reviewed_strict_count	reviewed_broad_count	p1_count	p2_count	p3_count	unresolved_count	rights_affirmative_model_count	analyst_minutes	descriptor_yield_per_artifact	descriptor_yield_per_analyst_hour	corpus_universe	official_url
edition:coe:allianceforcoffeeexcellence_org_best_of_thailand:2022_pilot_best_of_thailand	PILOT_EDITION	family.ace_cup_of_excellence	route.coe_thailand	organizer.ace	edition:coe:allianceforcoffeeexcellence_org_best_of_thailand:2022_pilot_best_of_thailand	schema.unresolved.v1	allianceforcoffeeexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	1	0	0	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://allianceforcoffeeexcellence.org/best-of-thailand/
edition_claim:best_of_panama:30th_edition_2026	EDITION_COUNT_CLAIM	family.scap_best_of_panama	route.best_of_panama	organizer.scap	edition_claim:best_of_panama:30th_edition_2026	schema.unresolved.v1	bestofpanama.org	family.scap_best_of_panama	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scap_best_of_panama	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://bestofpanama.org/about2026
archive:aica_2022_results	RESULT_ARCHIVE	family.melbourne_royal	route.melbourne_royal_aica	organizer.melbourne_royal		schema.result-metadata.v1	www.melbourneroyal.com.au	family.melbourne_royal	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.melbourne_royal	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://www.melbourneroyal.com.au/media/8107/mr_aica_results_2022.pdf
archive:avpa_2021_results	RESULT_ARCHIVE	family.avpa	route.avpa_coffees_roasted_at_origin	organizer.avpa		schema.result-metadata.v1	it.avpa.fr	family.avpa	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.avpa	UNRESOLVED	REVIEW_EXISTING_CANDIDATES	1	69	69	69	0	0	0	0	0	69	0	NA	69.000000	NA	DISCOVERED	https://it.avpa.fr/_files/ugd/58172f_4c77467f525c48c2ac3c175c747f1d27.pdf
archive:avpa_2022_results	RESULT_ARCHIVE	family.avpa	route.avpa_coffees_roasted_at_origin	organizer.avpa		schema.result-metadata.v1	it.avpa.fr	family.avpa	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.avpa	UNRESOLVED	REVIEW_EXISTING_CANDIDATES	1	69	69	50	0	0	0	0	0	50	0	NA	50.000000	NA	DISCOVERED	https://it.avpa.fr/_files/ugd/58172f_6742d088d0844243bf7ecf5a0c14962d.pdf
archive:avpa_annual_results	RESULT_ARCHIVE	family.avpa	route.avpa_coffees_roasted_at_origin	organizer.avpa		schema.result-metadata.v1	www.avpa.fr	family.avpa	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.avpa	UNRESOLVED	REVIEW_EXISTING_CANDIDATES	3	257	257	257	0	0	0	0	0	257	0	NA	85.666667	NA	DISCOVERED	https://www.avpa.fr/palmaresannuel
archive:bop_2026_national_advanced	RESULT_ARCHIVE	family.scap_best_of_panama	route.best_of_panama	organizer.scap		schema.result-metadata.v1	scap-panama.com	family.scap_best_of_panama	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scap_best_of_panama	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://scap-panama.com/cafe-de-alta-gama-brillo-en-la-cata-nacional-del-best-of-panama-64-lotes-avanzan-a-la-ronda-internacional/
archive:bop_partial_results_archive	RESULT_ARCHIVE	family.scap_best_of_panama	route.best_of_panama	organizer.scap		schema.result-metadata.v1	bestofpanama.org	family.scap_best_of_panama	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scap_best_of_panama	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://bestofpanama.org/resultados
archive:coe_competition_auction_archive	RESULT_ARCHIVE	family.ace_cup_of_excellence	route.coe	organizer.ace		schema.result-metadata.v1	cupofexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://cupofexcellence.org/competition-auction-results/
archive:coe_farm_directory	RESULT_ARCHIVE	family.ace_cup_of_excellence	route.coe	organizer.ace		schema.result-metadata.v1	farmdirectory.cupofexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://farmdirectory.cupofexcellence.org/listings/
archive:coe_thailand_2026	RESULT_ARCHIVE	family.ace_cup_of_excellence	route.coe	organizer.ace		schema.result-metadata.v1	cupofexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://cupofexcellence.org/
archive:gba_2025_results	RESULT_ARCHIVE	family.golden_bean	route.golden_bean_americas	organizer.golden_bean		schema.result-metadata.v1	goldenbean.com	family.golden_bean	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.golden_bean	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://goldenbean.com/pages/2025-results
archive:gba_past_results	RESULT_ARCHIVE	family.golden_bean	route.golden_bean_americas	organizer.golden_bean		schema.result-metadata.v1	goldenbean.com	family.golden_bean	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.golden_bean	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://goldenbean.com/pages/past-results-america
archive:gbaus_results_gap	RESULT_ARCHIVE	family.golden_bean	route.golden_bean_australasia	organizer.golden_bean		schema.result-metadata.v1	goldenbean.com.au	family.golden_bean	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.golden_bean	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://goldenbean.com.au/pages/about
archive:gbws_results_gap	RESULT_ARCHIVE	family.golden_bean	route.golden_bean_world_series	organizer.golden_bean		schema.result-metadata.v1	goldenbean.com.au	family.golden_bean	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.golden_bean	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://goldenbean.com.au/pages/world-series
archive:gca_europe_winners	RESULT_ARCHIVE	family.global_coffee_awards	route.global_coffee_awards	organizer.global_coffee_awards		schema.result-metadata.v1	globalcoffeeawards.com	family.global_coffee_awards	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.global_coffee_awards	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://globalcoffeeawards.com/winners-europe/
archive:gca_mena_winners	RESULT_ARCHIVE	family.global_coffee_awards	route.global_coffee_awards	organizer.global_coffee_awards		schema.result-metadata.v1	globalcoffeeawards.com	family.global_coffee_awards	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.global_coffee_awards	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://globalcoffeeawards.com/winners-mena-2026/
archive:gca_origin_winners	RESULT_ARCHIVE	family.global_coffee_awards	route.global_coffee_awards	organizer.global_coffee_awards		schema.result-metadata.v1	globalcoffeeawards.com	family.global_coffee_awards	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.global_coffee_awards	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://globalcoffeeawards.com/winners-origin/
archive:gca_us_canada_winners	RESULT_ARCHIVE	family.global_coffee_awards	route.global_coffee_awards	organizer.global_coffee_awards		schema.result-metadata.v1	globalcoffeeawards.com	family.global_coffee_awards	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.global_coffee_awards	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://globalcoffeeawards.com/winners-us-canada/
archive:iiac_2025_gold_medals	RESULT_ARCHIVE	family.iiac	route.iiac_ict	organizer.iiac		schema.result-metadata.v1	www.internationalcoffeetasting.com	family.iiac	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.iiac	UNRESOLVED	PARTNERSHIP_ONLY	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://www.internationalcoffeetasting.com/ict/ict-2025-gold-medals/
archive:racs_2024_results	RESULT_ARCHIVE	family.royal_adelaide	route.royal_adelaide_coffee_show	organizer.royal_adelaide		schema.result-metadata.v1	www.royaladelaidecoffeeshow.com.au	family.royal_adelaide	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.royal_adelaide	UNRESOLVED	EXCLUDED_LOW_YIELD	1	180	180	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://www.royaladelaidecoffeeshow.com.au/_files/ugd/1ab17b_a61f00d5270d4be8a01f0a399477bd04.pdf
archive:racs_2025_results	RESULT_ARCHIVE	family.royal_adelaide	route.royal_adelaide_coffee_show	organizer.royal_adelaide		schema.result-metadata.v1	www.royaladelaidecoffeeshow.com.au	family.royal_adelaide	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.royal_adelaide	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://www.royaladelaidecoffeeshow.com.au/_files/ugd/1ab17b_132832e8ff2f4a22a824e58806980793.pdf
archive:scaj_jbrc_past_results	RESULT_ARCHIVE	family.scaj	route.scaj_jbrc	organizer.scaj		schema.result-metadata.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	1	79	79	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://scaj.org/activity/competitions/jbrc/past_results
archive:scaj_jcrc_past_results	RESULT_ARCHIVE	family.scaj	route.scaj_jcrc	organizer.scaj		schema.result-metadata.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	1	87	87	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://scaj.org/activity/competitions/jcrc/past_results
archive:scaj_jhdc_past_results	RESULT_ARCHIVE	family.scaj	route.scaj_jhdc	organizer.scaj		schema.result-metadata.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	1	14	14	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://scaj.org/activity/competitions/jhdc-2/past_results
archive:scaj_jsc_past_results	RESULT_ARCHIVE	family.scaj	route.scaj_jsc	organizer.scaj		schema.result-metadata.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	1	83	83	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://scaj.org/activity/competitions/jsc/results
archive:scaj_wsc_results_gap	RESULT_ARCHIVE	family.scaj	route.scaj_wsc	organizer.scaj		schema.result-metadata.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://scaj.org/activity/competitions/jsc/jsc-overview
archive:toh_kenya_results_pdf	RESULT_ARCHIVE	family.afca_taste_of_harvest	route.taste_of_harvest	organizer.afca		schema.result-metadata.v1	afca.coffee	family.afca_taste_of_harvest	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.afca_taste_of_harvest	UNRESOLVED	EXCLUDED_LOW_YIELD	1	5	5	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://afca.coffee/wp-content/uploads/2024/08/Kenya-National-Taste-of-Harvest-Results.pdf
archive:toh_results_portal	RESULT_ARCHIVE	family.afca_taste_of_harvest	route.taste_of_harvest	organizer.afca		schema.result-metadata.v1	afca.coffee	family.afca_taste_of_harvest	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.afca_taste_of_harvest	UNRESOLVED	EXCLUDED_LOW_YIELD	7	122	122	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://afca.coffee/toh-results-page/
archive:toh_uganda_results_pdf	RESULT_ARCHIVE	family.afca_taste_of_harvest	route.taste_of_harvest	organizer.afca		schema.result-metadata.v1	afca.coffee	family.afca_taste_of_harvest	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.afca_taste_of_harvest	UNRESOLVED	EXCLUDED_LOW_YIELD	1	12	12	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://afca.coffee/wp-content/uploads/2024/08/Uganda-National-Taste-of-Harvest-Results.pdf
archive:wcc_cic_ucd_archive	RESULT_ARCHIVE	family.world_coffee_events	route.wcc_cic	organizer.world_coffee_events		schema.result-metadata.v1	digital.ucdavis.edu	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	9	79	79	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://digital.ucdavis.edu/collection/ark:/87293/d3s756w20
archive:wcc_wbc_ucd_archive	RESULT_ARCHIVE	family.world_coffee_events	route.wcc_wbc	organizer.world_coffee_events		schema.result-metadata.v1	digital.ucdavis.edu	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	25	1046	1046	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://digital.ucdavis.edu/collection/ark:/87293/d3s756w20
archive:wcc_wbrc_2026_rankings	RESULT_ARCHIVE	family.world_coffee_events	route.wcc_wbrc	organizer.world_coffee_events		schema.result-metadata.v1	wcc.coffee	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	1	51	51	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://wcc.coffee/s/2026-WBrC-Rankings-Public.pdf
archive:wcc_wbrc_past_rankings	RESULT_ARCHIVE	family.world_coffee_events	route.wcc_wbrc	organizer.world_coffee_events		schema.result-metadata.v1	wcc.coffee	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	14	534	534	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://wcc.coffee/wbrc-past-rankings
archive:wcc_wcigs_results_gap	RESULT_ARCHIVE	family.world_coffee_events	route.wcc_wcigs	organizer.world_coffee_events		schema.result-metadata.v1	wcc.coffee	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	13	319	319	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://wcc.coffee/world-coffee-in-good-spirits-championship
archive:wcc_wcrc_2026_rankings	RESULT_ARCHIVE	family.world_coffee_events	route.wcc_wcrc	organizer.world_coffee_events		schema.result-metadata.v1	worldcoffeechampionships.squarespace.com	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	1	28	28	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://worldcoffeechampionships.squarespace.com/s/2026-WCRC-Rankings-Public.pdf
archive:wcc_wcrc_past_rankings	RESULT_ARCHIVE	family.world_coffee_events	route.wcc_wcrc	organizer.world_coffee_events		schema.result-metadata.v1	wcc.coffee	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	11	195	195	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://wcc.coffee/wcrc-past-rankings
archive:wcc_wctc_results_gap	RESULT_ARCHIVE	family.world_coffee_events	route.wcc_wctc	organizer.world_coffee_events		schema.result-metadata.v1	wcc.coffee	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	19	635	635	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://wcc.coffee/world-cup-tasters-championship
archive:wcc_wlac_results_gap	RESULT_ARCHIVE	family.world_coffee_events	route.wcc_wlac	organizer.world_coffee_events		schema.result-metadata.v1	wcc.coffee	family.world_coffee_events	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.world_coffee_events	UNRESOLVED	EXCLUDED_LOW_YIELD	19	672	672	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://wcc.coffee/world-latte-art-championship
scoresheet:aica_2022_entry_booklet	SCORESHEET	family.melbourne_royal	route.melbourne_royal_aica	organizer.melbourne_royal		schema.protocol-or-blank-form.v1	www.melbourneroyal.com.au	family.melbourne_royal	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.melbourne_royal	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://www.melbourneroyal.com.au/media/7827/2022-mr-aica-entry-booklet-p3-final.pdf
scoresheet:avpa_current_rules	SCORESHEET	family.avpa	route.avpa_coffees_roasted_at_origin	organizer.avpa		schema.protocol-or-blank-form.v1	www.avpa.fr	family.avpa	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.avpa	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://www.avpa.fr/_files/ugd/58172f_807727a8b5864c0fb3413335776c590a.pdf
scoresheet:bop_scoresheet_request	SCORESHEET	family.scap_best_of_panama	route.best_of_panama	organizer.scap		schema.protocol-or-blank-form.v1	bestofpanama.org	family.scap_best_of_panama	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scap_best_of_panama	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://bestofpanama.org/about2026
scoresheet:coe_old_design_cupping	SCORESHEET	family.ace_cup_of_excellence	route.coe	organizer.ace		schema.protocol-or-blank-form.v1	cupofexcellence.org	family.ace_cup_of_excellence	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.ace_cup_of_excellence	UNRESOLVED	UNRESOLVED_ROUTE	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://cupofexcellence.org/wp-content/uploads/2024/06/old-design-coe_cupping_form-and-explenations.pdf
scoresheet:gca_scoresheet_request	SCORESHEET	family.global_coffee_awards	route.global_coffee_awards	organizer.global_coffee_awards		schema.protocol-or-blank-form.v1	globalcoffeeawards.com	family.global_coffee_awards	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.global_coffee_awards	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://globalcoffeeawards.com/contact-us/
scoresheet:golden_bean_americas_scoresheet_request	SCORESHEET	family.golden_bean	route.golden_bean_americas	organizer.golden_bean		schema.protocol-or-blank-form.v1	goldenbean.com	family.golden_bean	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.golden_bean	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://goldenbean.com/pages/contact
scoresheet:golden_bean_australasia_scoresheet_request	SCORESHEET	family.golden_bean	route.golden_bean_australasia	organizer.golden_bean		schema.protocol-or-blank-form.v1	goldenbean.com.au	family.golden_bean	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.golden_bean	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://goldenbean.com.au/pages/faqs
scoresheet:golden_bean_world_scoresheet_request	SCORESHEET	family.golden_bean	route.golden_bean_world_series	organizer.golden_bean		schema.protocol-or-blank-form.v1	goldenbean.com.au	family.golden_bean	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.golden_bean	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://goldenbean.com.au/pages/world-series
scoresheet:iiac_general_tasting_sheet	SCORESHEET	family.iiac	route.iiac_ict	organizer.iiac		schema.protocol-or-blank-form.v1	www.iiac.coffee	family.iiac	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.iiac	UNRESOLVED	PARTNERSHIP_ONLY	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://www.iiac.coffee/en/_files/ugd/b50817_2a7b3ed27b894f9bba8528faa50a90d1.pdf
scoresheet:racs_judging_criteria_2025	SCORESHEET	family.royal_adelaide	route.royal_adelaide_coffee_show	organizer.royal_adelaide		schema.protocol-or-blank-form.v1	www.royaladelaidecoffeeshow.com.au	family.royal_adelaide	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.royal_adelaide	UNRESOLVED	EXCLUDED_LOW_YIELD	1	0	0	0	0	0	0	0	0	0	0	NA	0.000000	NA	DISCOVERED	https://www.royaladelaidecoffeeshow.com.au/_files/ugd/1ab17b_21f6181d1d7b457dbd073d14e81f21e2.pdf
scoresheet:scaj_jbrc_2026_index	SCORESHEET	family.scaj	route.scaj_jbrc	organizer.scaj		schema.protocol-or-blank-form.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://scaj.org/activity/competitions/jbrc/2026-competition
scoresheet:scaj_jcrc_2026_index	SCORESHEET	family.scaj	route.scaj_jcrc	organizer.scaj		schema.protocol-or-blank-form.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://scaj.org/activity/competitions/jcrc/2026-competitor
scoresheet:scaj_jhdc_2026_drip	SCORESHEET	family.scaj	route.scaj_jhdc	organizer.scaj		schema.protocol-or-blank-form.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://scaj.org/wp-content/uploads/2025/11/JHDC2026_scoresheets_drip.pdf
scoresheet:scaj_jhdc_2026_free	SCORESHEET	family.scaj	route.scaj_jhdc	organizer.scaj		schema.protocol-or-blank-form.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://scaj.org/wp-content/uploads/2025/11/JHDC2026_scoresheets_free.pdf
scoresheet:scaj_jsc_2026_head_final	SCORESHEET	family.scaj	route.scaj_jsc	organizer.scaj		schema.protocol-or-blank-form.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://scaj.org/wp-content/uploads/2026/02/JSC2026_%E3%82%B9%E3%82%B3%E3%82%A2%E3%82%B7%E3%83%BC%E3%83%88_Head-Judge_%E6%B1%BA%E5%8B%9D.pdf
scoresheet:scaj_jsc_2026_head_prelim	SCORESHEET	family.scaj	route.scaj_jsc	organizer.scaj		schema.protocol-or-blank-form.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://scaj.org/wp-content/uploads/2026/02/JSC2026_%E3%82%B9%E3%82%B3%E3%82%A2%E3%82%B7%E3%83%BC%E3%83%88_Head-Judge_%E4%BA%88%E9%81%B8.pdf
scoresheet:scaj_jsc_2026_sensory_final	SCORESHEET	family.scaj	route.scaj_jsc	organizer.scaj		schema.protocol-or-blank-form.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://scaj.org/wp-content/uploads/2026/02/JSC2026_%E3%82%B9%E3%82%B3%E3%82%A2%E3%82%B7%E3%83%BC%E3%83%88_Sensory_%E6%B1%BA%E5%8B%9D.pdf
scoresheet:scaj_jsc_2026_sensory_prelim	SCORESHEET	family.scaj	route.scaj_jsc	organizer.scaj		schema.protocol-or-blank-form.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://scaj.org/wp-content/uploads/2026/02/JSC2026_%E3%82%B9%E3%82%B3%E3%82%A2%E3%82%B7%E3%83%BC%E3%83%88_Sensory_%E4%BA%88%E9%81%B8.pdf
scoresheet:scaj_jsc_2026_technical_final	SCORESHEET	family.scaj	route.scaj_jsc	organizer.scaj		schema.protocol-or-blank-form.v1	scaj.org	family.scaj	CONSERVATIVE_PUBLICATION_ORIGIN_GROUP	rights.scaj	UNRESOLVED	EXCLUDED_LOW_YIELD	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	DISCOVERED	https://scaj.org/wp-content/uploads/2026/02/JSC2026_%E3%82%B9%E3%82%B3%E3%82%A2%E3%82%B7%E3%83%BC%E3%83%88_Technical_%E6%B1%BA%E5%8B%9D.pdf
