answer_effect_id	question_axis_id	option_id	canonical_concept_id	effect_type	decision_score_adjustment	effect_basis	structured_negative_evidence	nonmention_used_as_negative	review_status	lineage_paths
effect:acidity_character:unsure:sensory.lemon	acidity_character	unsure	sensory.lemon	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.orange	acidity_character	unsure	sensory.orange	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.blueberry	acidity_character	unsure	sensory.blueberry	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.honey	acidity_character	unsure	sensory.honey	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.caramel	acidity_character	unsure	sensory.caramel	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.brown_sugar	acidity_character	unsure	sensory.brown_sugar	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.almond	acidity_character	unsure	sensory.almond	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.hazelnut	acidity_character	unsure	sensory.hazelnut	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.dark_chocolate	acidity_character	unsure	sensory.dark_chocolate	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.cinnamon	acidity_character	unsure	sensory.cinnamon	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.tobacco	acidity_character	unsure	sensory.tobacco	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.smoky	acidity_character	unsure	sensory.smoky	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.green_tea	acidity_character	unsure	sensory.green_tea	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.cedar	acidity_character	unsure	sensory.cedar	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.earthy	acidity_character	unsure	sensory.earthy	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.fermented_character	acidity_character	unsure	sensory.fermented_character	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:acidity_character:unsure:sensory.wine_like_character	acidity_character	unsure	sensory.wine_like_character	unknown	0.000000	UNSURE_PATH_NO_EVIDENCE_CHANGE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.jasmine	texture_character	silky	sensory.jasmine	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.rose	texture_character	silky	sensory.rose	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.orange_blossom	texture_character	silky	sensory.orange_blossom	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.lemon	texture_character	silky	sensory.lemon	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.orange	texture_character	silky	sensory.orange	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.blueberry	texture_character	silky	sensory.blueberry	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.honey	texture_character	silky	sensory.honey	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.caramel	texture_character	silky	sensory.caramel	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.brown_sugar	texture_character	silky	sensory.brown_sugar	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.almond	texture_character	silky	sensory.almond	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.hazelnut	texture_character	silky	sensory.hazelnut	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.dark_chocolate	texture_character	silky	sensory.dark_chocolate	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.cinnamon	texture_character	silky	sensory.cinnamon	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.tobacco	texture_character	silky	sensory.tobacco	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.smoky	texture_character	silky	sensory.smoky	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.green_tea	texture_character	silky	sensory.green_tea	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.cedar	texture_character	silky	sensory.cedar	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.earthy	texture_character	silky	sensory.earthy	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.fermented_character	texture_character	silky	sensory.fermented_character	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:silky:sensory.wine_like_character	texture_character	silky	sensory.wine_like_character	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.jasmine	texture_character	creamy	sensory.jasmine	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.rose	texture_character	creamy	sensory.rose	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.orange_blossom	texture_character	creamy	sensory.orange_blossom	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.lemon	texture_character	creamy	sensory.lemon	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.orange	texture_character	creamy	sensory.orange	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.blueberry	texture_character	creamy	sensory.blueberry	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.honey	texture_character	creamy	sensory.honey	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.caramel	texture_character	creamy	sensory.caramel	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.brown_sugar	texture_character	creamy	sensory.brown_sugar	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.almond	texture_character	creamy	sensory.almond	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.hazelnut	texture_character	creamy	sensory.hazelnut	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.dark_chocolate	texture_character	creamy	sensory.dark_chocolate	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.cinnamon	texture_character	creamy	sensory.cinnamon	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.tobacco	texture_character	creamy	sensory.tobacco	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.smoky	texture_character	creamy	sensory.smoky	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.green_tea	texture_character	creamy	sensory.green_tea	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.cedar	texture_character	creamy	sensory.cedar	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.earthy	texture_character	creamy	sensory.earthy	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.fermented_character	texture_character	creamy	sensory.fermented_character	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:creamy:sensory.wine_like_character	texture_character	creamy	sensory.wine_like_character	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:heavy:sensory.jasmine	texture_character	heavy	sensory.jasmine	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:heavy:sensory.rose	texture_character	heavy	sensory.rose	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:heavy:sensory.orange_blossom	texture_character	heavy	sensory.orange_blossom	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:heavy:sensory.lemon	texture_character	heavy	sensory.lemon	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:heavy:sensory.orange	texture_character	heavy	sensory.orange	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:heavy:sensory.blueberry	texture_character	heavy	sensory.blueberry	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
effect:texture_character:heavy:sensory.honey	texture_character	heavy	sensory.honey	neutral	0.000000	UNSELECTED_OR_UNRELATED_IS_NOT_NEGATIVE_EVIDENCE	false	false	OFFLINE_POLICY_FIXTURE_NOT_CALIBRATED	db/data/round3h/batch5/question_research_evidence.tsv|db/data/round3e/generated/question_candidates.tsv
