context_prior_id	preparation_family_key	roast_code	canonical_concept_id	c0_prior_adjustment	c1_prior_adjustment	combined_context_adjustment	prior_status	direct_context_evidence_count	source_family_ids	c0_evidence_locator	c1_evidence_locator	c1_mapping_status	rule	lineage_paths
prior:preparation.family.cold_extraction:light:sensory.green_tea	preparation.family.cold_extraction	light	sensory.green_tea	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:light:sensory.cedar	preparation.family.cold_extraction	light	sensory.cedar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:light:sensory.earthy	preparation.family.cold_extraction	light	sensory.earthy	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:light:sensory.fermented_character	preparation.family.cold_extraction	light	sensory.fermented_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:light:sensory.wine_like_character	preparation.family.cold_extraction	light	sensory.wine_like_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.jasmine	preparation.family.cold_extraction	medium_light	sensory.jasmine	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.rose	preparation.family.cold_extraction	medium_light	sensory.rose	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.orange_blossom	preparation.family.cold_extraction	medium_light	sensory.orange_blossom	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.lemon	preparation.family.cold_extraction	medium_light	sensory.lemon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.orange	preparation.family.cold_extraction	medium_light	sensory.orange	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.blueberry	preparation.family.cold_extraction	medium_light	sensory.blueberry	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.honey	preparation.family.cold_extraction	medium_light	sensory.honey	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.caramel	preparation.family.cold_extraction	medium_light	sensory.caramel	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.brown_sugar	preparation.family.cold_extraction	medium_light	sensory.brown_sugar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.almond	preparation.family.cold_extraction	medium_light	sensory.almond	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.hazelnut	preparation.family.cold_extraction	medium_light	sensory.hazelnut	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.dark_chocolate	preparation.family.cold_extraction	medium_light	sensory.dark_chocolate	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.cinnamon	preparation.family.cold_extraction	medium_light	sensory.cinnamon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.tobacco	preparation.family.cold_extraction	medium_light	sensory.tobacco	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.smoky	preparation.family.cold_extraction	medium_light	sensory.smoky	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.green_tea	preparation.family.cold_extraction	medium_light	sensory.green_tea	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.cedar	preparation.family.cold_extraction	medium_light	sensory.cedar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.earthy	preparation.family.cold_extraction	medium_light	sensory.earthy	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.fermented_character	preparation.family.cold_extraction	medium_light	sensory.fermented_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_light:sensory.wine_like_character	preparation.family.cold_extraction	medium_light	sensory.wine_like_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.jasmine	preparation.family.cold_extraction	medium	sensory.jasmine	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.rose	preparation.family.cold_extraction	medium	sensory.rose	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.orange_blossom	preparation.family.cold_extraction	medium	sensory.orange_blossom	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.lemon	preparation.family.cold_extraction	medium	sensory.lemon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.orange	preparation.family.cold_extraction	medium	sensory.orange	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.blueberry	preparation.family.cold_extraction	medium	sensory.blueberry	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.honey	preparation.family.cold_extraction	medium	sensory.honey	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.caramel	preparation.family.cold_extraction	medium	sensory.caramel	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.brown_sugar	preparation.family.cold_extraction	medium	sensory.brown_sugar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.almond	preparation.family.cold_extraction	medium	sensory.almond	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.hazelnut	preparation.family.cold_extraction	medium	sensory.hazelnut	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.dark_chocolate	preparation.family.cold_extraction	medium	sensory.dark_chocolate	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.cinnamon	preparation.family.cold_extraction	medium	sensory.cinnamon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.tobacco	preparation.family.cold_extraction	medium	sensory.tobacco	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.smoky	preparation.family.cold_extraction	medium	sensory.smoky	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.green_tea	preparation.family.cold_extraction	medium	sensory.green_tea	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.cedar	preparation.family.cold_extraction	medium	sensory.cedar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.earthy	preparation.family.cold_extraction	medium	sensory.earthy	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.fermented_character	preparation.family.cold_extraction	medium	sensory.fermented_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium:sensory.wine_like_character	preparation.family.cold_extraction	medium	sensory.wine_like_character	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.jasmine	preparation.family.cold_extraction	medium_dark	sensory.jasmine	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.rose	preparation.family.cold_extraction	medium_dark	sensory.rose	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.orange_blossom	preparation.family.cold_extraction	medium_dark	sensory.orange_blossom	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.lemon	preparation.family.cold_extraction	medium_dark	sensory.lemon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.orange	preparation.family.cold_extraction	medium_dark	sensory.orange	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.blueberry	preparation.family.cold_extraction	medium_dark	sensory.blueberry	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.honey	preparation.family.cold_extraction	medium_dark	sensory.honey	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.caramel	preparation.family.cold_extraction	medium_dark	sensory.caramel	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.brown_sugar	preparation.family.cold_extraction	medium_dark	sensory.brown_sugar	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.almond	preparation.family.cold_extraction	medium_dark	sensory.almond	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.hazelnut	preparation.family.cold_extraction	medium_dark	sensory.hazelnut	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.dark_chocolate	preparation.family.cold_extraction	medium_dark	sensory.dark_chocolate	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.cinnamon	preparation.family.cold_extraction	medium_dark	sensory.cinnamon	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
prior:preparation.family.cold_extraction:medium_dark:sensory.tobacco	preparation.family.cold_extraction	medium_dark	sensory.tobacco	0.000000	0.000000	0.000000	neutral	0			db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json	NEUTRAL_ZERO_REVIEWED_C1_MAPPING	NEUTRAL_MISSING_DIRECT_EVIDENCE	db/022_round3b_context_governance.sql|db/data/round3m/C0_C1_EVIDENCE_RECEIPT.json
