product_key	publisher_key	external_product_key	product_name	coffee_origin_country_codes	coffee_regions	producer_names	variety_names	process_names	notes
product.firstbloom.4047	publisher.firstbloom.219	4047	El Salvador Mauricio Salaverria Bourbon Pacas	"[""SV""]"	[]	"[""Mauricio Salaverria""]"	"[""Bourbon"",""Pacas""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""El Salvador""],""drying_process_names"":[],""farm_names"":[""Divisadero""],""firstbloom_product_id"":""4047"",""firstbloom_roaster_id"":""219"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4387""],""source"":""Firstbloom Data""}"
product.firstbloom.4048	publisher.firstbloom.219	4048	El Salvador Mauricio Salaverria Pacamara	"[""SV""]"	[]	"[""Mauricio Salaverria""]"	"[""Pacamara""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""El Salvador""],""drying_process_names"":[],""farm_names"":[""Divisadero""],""firstbloom_product_id"":""4048"",""firstbloom_roaster_id"":""219"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4388""],""source"":""Firstbloom Data""}"
product.firstbloom.4049	publisher.firstbloom.219	4049	Honduras Antonio Ramirez	"[""HN""]"	[]	"[""Antonio Ramirez""]"	"[""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Honduras""],""drying_process_names"":[],""farm_names"":[""Las Lajas""],""firstbloom_product_id"":""4049"",""firstbloom_roaster_id"":""219"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4389""],""source"":""Firstbloom Data""}"
product.firstbloom.4050	publisher.firstbloom.219	4050	Decaf Colombie Cauca	"[""CO""]"	[]	[]	"[""Castillo"",""Caturra"",""Colombia""]"	"[""Sugarcane E.A. (Ethyl Acetate)""]"	"{""cleaning_process_names"":[""Sugarcane E.A. (Ethyl Acetate)""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""4050"",""firstbloom_roaster_id"":""219"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4390""],""source"":""Firstbloom Data""}"
product.firstbloom.4103	publisher.firstbloom.219	4103	El Salvador Mauricio Salaverria Villa Galicia Espresso	"[""SV""]"	[]	"[""Mauricio Salaverria""]"	"[""Bourbon"",""Pacas""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""El Salvador""],""drying_process_names"":[],""farm_names"":[""Finca Villa Galicia""],""firstbloom_product_id"":""4103"",""firstbloom_roaster_id"":""219"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4449""],""source"":""Firstbloom Data""}"
product.firstbloom.4270	publisher.firstbloom.219	4270	El Salvador Mauricio Salaverria Cuzcatleco	"[""SV""]"	[]	"[""Mauricio Salaverria""]"	"[""Pacamara""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""El Salvador""],""drying_process_names"":[],""farm_names"":[""Divisadero""],""firstbloom_product_id"":""4270"",""firstbloom_roaster_id"":""219"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4649""],""source"":""Firstbloom Data""}"
product.firstbloom.4128	publisher.firstbloom.220	4128	Bukonzo Uganda	"[""UG""]"	[]	"[""Various smallholder producers""]"	"[""SL14"",""SL28"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Uganda""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""4128"",""firstbloom_roaster_id"":""220"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4484""],""source"":""Firstbloom Data""}"
product.firstbloom.4129	publisher.firstbloom.220	4129	Pacayal Honduras	"[""HN""]"	[]	"[""Various smallholder producers""]"	"[""Typica""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Honduras""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""4129"",""firstbloom_roaster_id"":""220"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4485""],""source"":""Firstbloom Data""}"
product.firstbloom.4130	publisher.firstbloom.220	4130	Base Camp Blend	"[""CO""]"	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""4130"",""firstbloom_roaster_id"":""220"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4486""],""source"":""Firstbloom Data""}"
product.firstbloom.4131	publisher.firstbloom.220	4131	Vagabond Ways Blend	"[""MX""]"	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Mexico""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""4131"",""firstbloom_roaster_id"":""220"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4487""],""source"":""Firstbloom Data""}"
product.firstbloom.4132	publisher.firstbloom.220	4132	Grey Nomad Blend	"[""CO""]"	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""4132"",""firstbloom_roaster_id"":""220"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4488""],""source"":""Firstbloom Data""}"
product.firstbloom.4133	publisher.firstbloom.220	4133	Sleeper Cabin Blend Decaf	"[""MX""]"	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Mexico""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""4133"",""firstbloom_roaster_id"":""220"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4489""],""source"":""Firstbloom Data""}"
product.firstbloom.4281	publisher.firstbloom.220	4281	Yi Wu China	"[""CN""]"	"[""Yunnan""]"	[]	"[""Catimor""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""China""],""drying_process_names"":[],""farm_names"":[""Xiao Xin Zhai""],""firstbloom_product_id"":""4281"",""firstbloom_roaster_id"":""220"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4662""],""source"":""Firstbloom Data""}"
product.firstbloom.3990	publisher.firstbloom.222	3990	Dawn Patrol	"[""CO"",""GT""]"	"[""Huehuetenango""]"	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Colombia"",""Guatemala""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""3990"",""firstbloom_roaster_id"":""222"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4318""],""source"":""Firstbloom Data""}"
product.firstbloom.3991	publisher.firstbloom.222	3991	Notorious Espresso Blend	"[""BR"",""CO"",""GT"",""PG""]"	"[""Huehuetenango"",""Western Highlands""]"	[]	[]	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Brazil"",""Colombia"",""Guatemala"",""Papua New Guinea""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""3991"",""firstbloom_roaster_id"":""222"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4319""],""source"":""Firstbloom Data""}"
product.firstbloom.3993	publisher.firstbloom.222	3993	Colombia	"[""CO""]"	[]	"[""Various smallholder producers""]"	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""3993"",""firstbloom_roaster_id"":""222"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4321""],""source"":""Firstbloom Data""}"
product.firstbloom.4204	publisher.firstbloom.222	4204	Ethiopia Kochere Yirgacheffe	"[""ET""]"	"[""SNNPR""]"	"[""Various smallholder producers""]"	"[""Regional Landraces/Heirloom""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""4204"",""firstbloom_roaster_id"":""222"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4574""],""source"":""Firstbloom Data""}"
product.firstbloom.4134	publisher.firstbloom.223	4134	Ecuador	"[""EC""]"	"[""Intag""]"	"[""Various smallholder producers""]"	[]	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Ecuador""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""4134"",""firstbloom_roaster_id"":""223"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4490""],""source"":""Firstbloom Data""}"
product.firstbloom.4135	publisher.firstbloom.223	4135	Brazil	"[""BR""]"	[]	"[""Various smallholder producers""]"	[]	"[""Pulped Natural""]"	"{""cleaning_process_names"":[""Pulped Natural""],""coffee_origin_country_names"":[""Brazil""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""4135"",""firstbloom_roaster_id"":""223"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4491""],""source"":""Firstbloom Data""}"
product.firstbloom.4136	publisher.firstbloom.223	4136	Colombia	"[""CO""]"	[]	"[""Various smallholder producers""]"	[]	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""4136"",""firstbloom_roaster_id"":""223"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4492""],""source"":""Firstbloom Data""}"
product.firstbloom.4137	publisher.firstbloom.223	4137	BBCR Espresso	"[""BR"",""CO"",""ET""]"	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Brazil"",""Colombia"",""Ethiopia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""4137"",""firstbloom_roaster_id"":""223"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4493""],""source"":""Firstbloom Data""}"
product.firstbloom.4138	publisher.firstbloom.223	4138	Ethiopia	"[""ET""]"	"[""Yirgacheffe""]"	"[""Various smallholder producers""]"	"[""Regional Landraces/Heirloom""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""4138"",""firstbloom_roaster_id"":""223"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4494""],""source"":""Firstbloom Data""}"
product.firstbloom.4139	publisher.firstbloom.223	4139	India	"[""IN""]"	[]	[]	[]	"[""Monsooned Malabar""]"	"{""cleaning_process_names"":[""Monsooned Malabar""],""coffee_origin_country_names"":[""India""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""4139"",""firstbloom_roaster_id"":""223"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4495""],""source"":""Firstbloom Data""}"
product.firstbloom.4140	publisher.firstbloom.223	4140	Guatemala	"[""GT""]"	"[""Huehuetenango""]"	"[""Various smallholder producers""]"	[]	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Guatemala""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""4140"",""firstbloom_roaster_id"":""223"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4496""],""source"":""Firstbloom Data""}"
product.firstbloom.4141	publisher.firstbloom.223	4141	Peru	"[""PE""]"	"[""Junín""]"	"[""Various smallholder producers""]"	[]	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Peru""],""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""firstbloom_product_id"":""4141"",""firstbloom_roaster_id"":""223"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4497""],""source"":""Firstbloom Data""}"
product.firstbloom.4142	publisher.firstbloom.223	4142	Decaf Colombia	"[""CO""]"	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""4142"",""firstbloom_roaster_id"":""223"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4498""],""source"":""Firstbloom Data""}"
product.firstbloom.4191	publisher.firstbloom.224	4191	Black Creek Fto Organic Fairtrade	"[""CO"",""HN""]"	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Colombia"",""Honduras""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""4191"",""firstbloom_roaster_id"":""224"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4561""],""source"":""Firstbloom Data""}"
product.firstbloom.4192	publisher.firstbloom.224	4192	Midnight Sky Fto Organic Fairtrade Italian Roast	"[""CO""]"	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Colombia""],""drying_process_names"":[],""farm_names"":[],""firstbloom_product_id"":""4192"",""firstbloom_roaster_id"":""224"",""metadata_aggregation"":""stable union of explicit selected-release values; no missing value inferred"",""selected_release_count"":1,""selected_release_ids"":[""4562""],""source"":""Firstbloom Data""}"
