expression_key	language_tag_code	expression_text	basic_normalized_text	normalized_text	raw_variant_count	occurrence_count
expression.observed.en.sha256_9b9b2ffa43e9a3ae40132c8fffa73606bd2f4c90aa24b8f5bb6c9609ec7a63e6	en	Sweet chocolate	sweet chocolate	sweet chocolate	1	2
expression.observed.en.sha256_a99492eee5f9257c1fc62fa681f09b7d2e9947c48924b6465e4931c8f0cac4e1	en	Sweet citrus	sweet citrus	sweet citrus	2	2
expression.observed.en.sha256_0ad15955c02fe29f7385224f3b4b7cb4af329bd5cca598accee662232337397f	en	sweet citrus with vanilla in the finish	sweet citrus with vanilla in the finish	sweet citrus with vanilla in the finish	1	1
expression.observed.en.sha256_004c9296a1db68840bac6fba49cf73b4927c0fd928c6609a1e56a1cf951e2e9e	en	Sweet coffee	sweet coffee	sweet coffee	1	1
expression.observed.en.sha256_8274ebf2d8fd55a0dccdc960cdf8c9cacc5334d76e89c463a211cc5d742e84b5	en	Sweet coffee with a nutty-chocolate aroma	sweet coffee with a nutty-chocolate aroma	sweet coffee with a nutty-chocolate aroma	1	1
expression.observed.en.sha256_2ce541e0dc7baf3e161b4f2b0c075ad56f94b4c4be2111ec37a2a36772132b62	en	sweet coffee with notes of milk chocolate	sweet coffee with notes of milk chocolate	sweet coffee with notes of milk chocolate	1	1
expression.observed.en.sha256_46e642a18a7b747593fec418e8356ef9ad3bfc94e35cb824e199af95171c9968	en	sweet cream	sweet cream	sweet cream	1	1
expression.observed.en.sha256_513c7bcec268ce7f73449f5876eead2fe34458c6aa912415dbf6f18990bf4f94	en	sweet cream and strawberry	sweet cream and strawberry	sweet cream and strawberry	1	1
expression.observed.en.sha256_2d2002e38da4910734d37b6e7d7bc1293f9c5bd08a2b3580a52008feaba19c93	en	sweet grape	sweet grape	sweet grape	1	1
expression.observed.en.sha256_9093d7e4e018e93a5bbfa677f0a54f0ca608979fbb37272106a05d03f5b0d9f5	en	Sweet grapefruit	sweet grapefruit	sweet grapefruit	1	1
expression.observed.en.sha256_d954fdb26733d2fc24931ea8e8ae53bf9fbc857ea8941c4653025ac3d949ddbe	en	Sweet Lemon	sweet lemon	sweet lemon	2	3
expression.observed.en.sha256_4b291a12d4a0d9f8a851ee96fc51780bb6e031d876c54571feb9d68549482da9	en	Sweet Lemon and Melon	sweet lemon and melon	sweet lemon and melon	1	2
expression.observed.en.sha256_12a4b317aea8e14f37f775a58f67f97b39127a79f7e83fd48ae228f4ea919dde	en	Sweet Lime	sweet lime	sweet lime	2	3
expression.observed.en.sha256_244b31ba7d145613ddf53971104bab2fd533199769a439be024d0b5ed912c5b5	en	sweet lingering finish	sweet lingering finish	sweet lingering finish	1	1
expression.observed.en.sha256_669ab269a3a2ba01abcf254bf5267513024293d5ffcb72ce54c9999bb8430ad3	en	Sweet Melon	sweet melon	sweet melon	1	1
expression.observed.en.sha256_4f1b3e0c66a8beef0d1c7b7d594597c1d9179468876b096a3d599dbd80a2eb42	en	sweet nuts	sweet nuts	sweet nuts	1	1
expression.observed.en.sha256_0678924d637fd9e29b17fec5afd46e0b32a2310a4e1c8250a487fd3fef052c8d	en	sweet oats	sweet oats	sweet oats	1	1
expression.observed.en.sha256_155a81ad4d714feaecfbf70735820497e82e953225c2ff81ee67b5d0a165e0fb	en	Sweet Orange	sweet orange	sweet orange	1	1
expression.observed.en.sha256_6e296e0e1acb2297cd9c67fefc32f0fac2c5fc421d0a79552e118a00a8ee7599	en	sweet orange and blueberries	sweet orange and blueberries	sweet orange and blueberries	1	1
expression.observed.en.sha256_2711dbe51d1323bef733bdb156819a2eb92029ac6fce8b5c795946ef8321d6b3	en	Sweet pastries	sweet pastries	sweet pastries	1	1
expression.observed.en.sha256_410236c71e61974c6ee0d63734a52d8fcfca10c895dc6f6bb12e5258ca477ac6	en	Sweet Raisins	sweet raisins	sweet raisins	1	1
expression.observed.en.sha256_3fbac8ef1351adc940057fd04e0329e6dd13205595d0a757ab8a56a25f1c4f3d	en	Sweet Red Apple	sweet red apple	sweet red apple	1	1
expression.observed.en.sha256_ac62f8f65c0d10cdfae564ab3b757b29ea205fa2d24ff9bfd6f0e3e3c24e0420	en	sweet red fruits - strawberries	sweet red fruits - strawberries	sweet red fruits - strawberries	1	1
expression.observed.en.sha256_6454b143f133e16712c629a7f35d3a3197f7177330500a61486ebca86adac7c2	en	sweet rind	sweet rind	sweet rind	1	1
expression.observed.en.sha256_99b5955dda345559ad6755732cb78cf38420e2aab24c5f8685ba36c76343b33d	en	sweet ripe plum	sweet ripe plum	sweet ripe plum	1	1
expression.observed.en.sha256_f7692693e032561e1589022b8ba174e20f5b24ffe70f1371dc306079b10baa9f	en	Sweet Smoke	sweet smoke	sweet smoke	1	2
expression.observed.en.sha256_73022e526b26a938ed455c2dda021cec9c54f4768e24ae9fda35eacd5ed582ca	en	sweet spices	sweet spices	sweet spices	1	2
expression.observed.en.sha256_2edbe49b5266e7f563d1b5ec647889388548dd212e86228e12705628396948a4	en	sweet strawberries	sweet strawberries	sweet strawberries	1	1
expression.observed.en.sha256_5e846f9abcad8d152392135eae2c4c8687d1cec728b2ad09aad7f42bb1b4ea61	en	sweet syrupy body	sweet syrupy body	sweet syrupy body	1	1
expression.observed.en.sha256_b0dea05e8cc96c5e5d709cd27dbca94f7a2ef7c060e16fc964e9e7a5547677d9	en	Sweet tarts	sweet tarts	sweet tarts	1	1
expression.observed.en.sha256_26138f2ac4b2c2bb71aee05f2a671fe9b23262b69a3154320cfa21479334a906	en	sweet tobacco	sweet tobacco	sweet tobacco	1	1
expression.observed.en.sha256_174994a5b0752fa80f25fea32c7002e9276d82596319afc99b9d136e1142b9e4	en	Sweet tomato	sweet tomato	sweet tomato	1	1
expression.observed.en.sha256_6ebbb6db061d034073b3f65ecfae338912e8eb008b62bfd626eb8e2412676307	en	Sweetness – Orange	sweetness – orange	sweetness - orange	1	1
expression.observed.en.sha256_0692645eb7434f509fb8f0ca35ccb296b216554be645eb2e389c160a37cb8ebc	en	Sweetness-Focused	sweetness-focused	sweetness-focused	1	1
expression.observed.en.sha256_b1ac925abd78d567db945a680efbc10682cf0328c04819ebd77c4dde387de443	en	Syrup	syrup	syrup	2	2
expression.observed.en.sha256_a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	en	Syrupy	syrupy	syrupy	2	19
expression.observed.en.sha256_c63e7d71c73e8a52335b86b32286425ea863449956386c5b5c58c45d52ae799e	en	Syrupy & Lingering	syrupy & lingering	syrupy & lingering	1	1
expression.observed.en.sha256_325cd5633f83e745273d917f673a4732e9f8f42a990fec909e5093319d77e5dc	en	syrupy mouth feel	syrupy mouth feel	syrupy mouth feel	1	1
expression.observed.en.sha256_0aa1ae3f10b163c28a2b806fe6f3aa9cb1ca2123fcc5df5ee9c836a019804d00	en	syrupy mouthfeel	syrupy mouthfeel	syrupy mouthfeel	1	1
expression.observed.en.sha256_14891c4599a3634978b54484a4b8ba55678c4e3563016266b31b7715d9526f6c	en	Syrupy sweet	syrupy sweet	syrupy sweet	1	1
expression.observed.en.sha256_2da809fb5107c52eefea5c7fa5fb38dc89a8a65135b97f76f67237a8b7c5620c	en	syrupy sweetness cantaloupe	syrupy sweetness cantaloupe	syrupy sweetness cantaloupe	1	1
expression.observed.en.sha256_88ddea6dcd4ee4b6d8992473cce8189014f068949bb2d1a593e184616d8e244f	en	s’mores	s’mores	s'mores	1	1
expression.observed.en.sha256_b974df55f0865156e97a17f0af0b3f3c6a6b9b615ef557ddb2d6643853952174	en	tahini	tahini	tahini	1	1
expression.observed.en.sha256_f898cb1f16b1e45f23aebdd5214f849671e1afcb05b0e8648617603cd1d072a1	en	Tamarind	tamarind	tamarind	1	5
expression.observed.en.sha256_cbbb2b64949871442de2ccfe4fa432460dfb5df8069e88027ce69c3c4eb56c64	en	tang	tang	tang	1	1
expression.observed.en.sha256_a97fe0fbc627519db7de48e10710660a0ad48dd02793eff5dcf48661c745a61f	en	Tangelo	tangelo	tangelo	1	2
expression.observed.en.sha256_cb48108ea0d1b87a515dc3d6e3427200d98af7795ccc4ad81d85d17c04d0237b	en	Tangerine	tangerine	tangerine	2	40
expression.observed.en.sha256_954af823c85bd5b57372b4baac71e94830412952e2ba9e81e2f8344640b4eae0	en	tangerine + red wine	tangerine + red wine	tangerine + red wine	1	1
expression.observed.en.sha256_5955ac7a82a56121802d2c66dfb3bccd3c048aaf09d7a3ee466b044606e26823	en	Tangerine and Black Tea	tangerine and black tea	tangerine and black tea	1	1
expression.observed.en.sha256_5ed2cfc71b4e7aa66641d188ed55cbaf4d270a83d28a811d7c544c484bb02b98	en	tangerine and cocoa	tangerine and cocoa	tangerine and cocoa	1	1
expression.observed.en.sha256_500a1c0805b9d1f62717bd711fbfb3d9d5e96949383d9ff7dccfda779b9324fb	en	tangerine and cranberries	tangerine and cranberries	tangerine and cranberries	1	1
expression.observed.en.sha256_c8e875d112eb302cbe23562dcae45ccc4d20fecd3ae9db4b817c3984a85dba9f	en	Tangy fruit acidity	tangy fruit acidity	tangy fruit acidity	1	1
expression.observed.en.sha256_6b07464d0ea7e4bdafa54e16633719b80f69f3287390e9fe5ba80aa4ea7aed26	en	Tangy profile with notes of tangerine and lemon	tangy profile with notes of tangerine and lemon	tangy profile with notes of tangerine and lemon	1	1
expression.observed.en.sha256_e3ae0782ba0071285ea94cdd96911e833557c794a3f16a90c4ffd6e603450a21	en	tart	tart	tart	1	1
expression.observed.en.sha256_143f85ab87ccece7e2a4b55061ebccff227169876b64949c25ec9db3fafb7191	en	Tart cherry	tart cherry	tart cherry	1	2
expression.observed.en.sha256_834001ac85191c09d761a3d1cde590a31367b6dfbe7a9027b7856067b6754a68	en	Tart grape	tart grape	tart grape	1	1
expression.observed.en.sha256_fe43afb86d0dc9cc586da2f1edd88b0c1eb8f379891adf51f6f91b6b514be541	en	Tart Strawberry	tart strawberry	tart strawberry	1	1
expression.observed.en.sha256_05e01c30b2ec20db61d05a77af9a7fef39de7faf8b117c383353a958c45a0347	en	Tastes like lemonade	tastes like lemonade	tastes like lemonade	1	1
expression.observed.en.sha256_a9f74d1ec36ebdeb2da3f6e5868090cd2a2d20b3dcca7b62f60304b1d3d9ef42	en	Tea	tea	tea	2	4
expression.observed.en.sha256_60ee484997506a246487f069284400c81516dd76bc3c8a3aed83f86d964e03f6	en	Tea-like flavours	tea-like flavours	tea-like flavours	1	1
expression.observed.en.sha256_0edcf57f439f07efedccfb4158e35be72d798fc2c230589e62fb99a533cd5d15	en	Textured	textured	textured	1	1
expression.observed.en.sha256_133400f706809ae7c8ea3a2f29e5e57d98f83e56c6be1717816a132ac56a6eac	en	the power of citrus fruits	the power of citrus fruits	the power of citrus fruits	1	1
expression.observed.en.sha256_cf7b1a924f9576684840d5a4f2290907cc67a426692d9ec0bc4a9342217c14b5	en	Thick & Rich	thick & rich	thick & rich	1	1
expression.observed.en.sha256_002fabc2076a4a2310bcf4504248ab0a6d1eb99e34b36e705ac20bf948f7bc50	en	thick & syrupy	thick & syrupy	thick & syrupy	1	1
expression.observed.en.sha256_f894e27db0db81b4688ed2853b937f37bc34346abf5d16302faa094ea8a8bb03	en	thick crema	thick crema	thick crema	1	1
expression.observed.en.sha256_5b0d8f24ac5349515ea48a3c387804ffa92a50650a726fb756018d80af590a42	en	thin texture	thin texture	thin texture	1	1
expression.observed.en.sha256_965b46f5fa31679327eb438f6249c982514fec6b1de5fe4fd1c1aa3b3412a379	en	thyme	thyme	thyme	1	2
expression.observed.en.sha256_3e9ebbae1a838668f09c96c8bd0d7fb6a016eebec6b7fe145ff1a262b5e71883	en	tinned peach	tinned peach	tinned peach	1	1
expression.observed.en.sha256_9d79a14f62a1f6a0471e8448efb363f7b0fc16faf542d0111dafacd983a3f618	en	Tinned Peaches	tinned peaches	tinned peaches	1	1
expression.observed.en.sha256_de6cc761c6c97b94ab82dac7ee86384dab94e7c632b82c27b210d6652c19a3a2	en	Toasted Almond	toasted almond	toasted almond	2	4
expression.observed.en.sha256_858026022c97bc0e50c446f2544625258e9f6476ff337885779f102f4cbe9e1f	en	Toasted Almond and Honey	toasted almond and honey	toasted almond and honey	1	1
expression.observed.en.sha256_b63234def83781aa7a20c668c68876ece84b7a5ee6ec4503e5f66aff2cd6a537	en	Toasted Almonds	toasted almonds	toasted almonds	1	1
expression.observed.en.sha256_92a19a01c3c91149a59891df0a1f282eeef705eb9e0190626bd9ce6b2ffd0d5e	en	Toasted Almonds and Zante Currant	toasted almonds and zante currant	toasted almonds and zante currant	1	1
expression.observed.en.sha256_6bc07c6641bbf1a10b9f9ccde1425d23836d8ddb331be67291c5b2e38e0ae7c7	en	toasted coconut	toasted coconut	toasted coconut	1	2
expression.observed.en.sha256_9f560cbece7f1422c0ec0f8636f77b9e7151e8128d9dcd3bd582886fa3bd4502	en	toasted coconut finish	toasted coconut finish	toasted coconut finish	1	1
expression.observed.en.sha256_f47012c1c2dada9bf3bbb019952fc73f600a52a38dd1b00cecf06039fa365781	en	toasted hazelnut	toasted hazelnut	toasted hazelnut	1	1
expression.observed.en.sha256_6be34074c96d0612164a1ba86bc67429ee050e7abf30b5085fad9a1beb3e33ff	en	Toasted Marshmallow	toasted marshmallow	toasted marshmallow	3	6
expression.observed.en.sha256_a2fe8e9c9c117e671a7f3a4f8a40608b214ac46ad33cc83a7099809b3fdbb762	en	Toasted Nuts	toasted nuts	toasted nuts	2	7
expression.observed.en.sha256_a427f60870c114cd5087d249e18c028e5c7aad952e251da3d9d5fb739f541eeb	en	Toasty	toasty	toasty	2	2
expression.observed.en.sha256_da43f06caa04c6fd627b63e9e825119a41a376d12ca7a306769d6ea652f9a486	en	Tobacco	tobacco	tobacco	2	10
expression.observed.en.sha256_734ec81000ecf5b731f1fd73ce48165e1f6a0f92169b1fcb13f30c43ce5cdaec	en	tobacco and maple	tobacco and maple	tobacco and maple	1	1
expression.observed.en.sha256_d776f7cf4e43af5c0bc12b5634fa50843c0158263f1552540447d3e28e7528a2	en	Toffee	toffee	toffee	2	42
expression.observed.en.sha256_d3ccc4df8d8e988856aaf62f15abf411bb8d67cb6c13ab6f7c0ead55dcec6303	en	Toffee & Cocoa Powder	toffee & cocoa powder	toffee & cocoa powder	1	1
expression.observed.en.sha256_38d7907bfab9e6f07ea7f6ff03fa684b5c2b27eb2a9e3f753aace04d7b84291e	en	toffee + sweet	toffee + sweet	toffee + sweet	1	1
expression.observed.en.sha256_a2e1d85bb7cfa6bf714bd9ad38648b3751087f6b94b55a4bf1102e49a225c376	en	toffee and citrus	toffee and citrus	toffee and citrus	1	1
expression.observed.en.sha256_f2be6eefe63a4e7c63780cf546922f273796732b1fb1de4621203aed6688f170	en	toffee and orange zest	toffee and orange zest	toffee and orange zest	1	1
expression.observed.en.sha256_bcb5b088b705dd7b42b2859acf615eff47cc1d82c8c3fff28f5448028701c04c	en	toffee and red berries	toffee and red berries	toffee and red berries	1	1
expression.observed.en.sha256_8eff3d404f136bb226c5943f8eaadc9694801b281ca11c7320f3060d9e8ad569	en	toffee and roasted pecans	toffee and roasted pecans	toffee and roasted pecans	1	1
expression.observed.en.sha256_92515df6502ee50aa8723de6f7f1bfcbf74c0db9ffec0862883275bcac013eb0	en	Toffee Apple	toffee apple	toffee apple	2	2
expression.observed.en.sha256_22d7fed5a494fa9dc0d6c797d2358c9057c705c3dee408c78013614a9f3f0ee0	en	Toffee Nut	toffee nut	toffee nut	1	1
expression.observed.en.sha256_d1cfd50ce6eaa05562e6085ad52f4f8d0574b49d30599553294532bb646521a5	en	Toffee – aftertaste	toffee – aftertaste	toffee - aftertaste	1	1
expression.observed.en.sha256_5ed728c2fa5d767bc6c1ec6a732db1e37c343be46913e6498d340f7782691f14	en	tomato	tomato	tomato	1	1
expression.observed.en.sha256_a5a4a4a4357c579fb8aff2bf361f92fdec3fcae421e999d0e4024c2a8e35809f	en	tootsie roll	tootsie roll	tootsie roll	1	2
expression.observed.en.sha256_b4858300d26ef6b9dbbb25c2a107dfb0c50b68303238d4b2046af70f54a7b1e0	en	TootsieRoll and Date	tootsieroll and date	tootsieroll and date	1	1
expression.observed.en.sha256_a6d49d1f32e27f2126bb6020e2c2259f1b848424c47295c35d94a4257059611b	en	Tractor tire	tractor tire	tractor tire	1	1
expression.observed.en.sha256_2a6d12b0f9f8b6b5d673a2fe4487be01deef2db3b083c8bfbdacd31856d74e40	en	Treacle	treacle	treacle	1	1
expression.observed.en.sha256_16483ee69d8740609947417601985451fce674f30777c24b2227b35ea3cbeb34	en	Tropical	tropical	tropical	2	7
expression.observed.en.sha256_37d3649194029cdaaaa52ea11e833dedfcc65c70bbca28e989e11f4dd3f531d7	en	Tropical Citrus and Floral	tropical citrus and floral	tropical citrus and floral	1	1
expression.observed.en.sha256_0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee	en	Tropical Fruit	tropical fruit	tropical fruit	3	14
expression.observed.en.sha256_7a4cb5e03ba2b62703beb3d0c8dbeb1259b5de794d5041f5570190d2b517b5c4	en	Tropical Fruit and Candied Citrus	tropical fruit and candied citrus	tropical fruit and candied citrus	1	1
expression.observed.en.sha256_cc50aef99a29a959f3ecd29dfa239b88e783bf17c5a1e67c14445e7f78c01423	en	tropical fruit and honey	tropical fruit and honey	tropical fruit and honey	1	1
expression.observed.en.sha256_eaf49c6a14b84c4dfb6c0d08e30554ffc2ee72bf7a345b937f8bf1929cd70a94	en	Tropical fruit gushers	tropical fruit gushers	tropical fruit gushers	1	1
expression.observed.en.sha256_e9664961c84a9974da38803129ebf9ca14db2d1902631408950c49f0eb3201aa	en	Tropical Fruits	tropical fruits	tropical fruits	3	12
expression.observed.en.sha256_9226474be87d4ea2e549f3f16fe854e68283d3c8faabaf3c04beccdf783761dc	en	tropical fruits jam	tropical fruits jam	tropical fruits jam	1	1
expression.observed.en.sha256_c419a044bf275d8ae0087bf97edd8618b8640bf2dc660a34609e31844a2ea1e9	en	Tropical Punch and Citrus	tropical punch and citrus	tropical punch and citrus	1	1
expression.observed.en.sha256_421f7eef4e67f792c2d36cf72ea8446d08814db8caede0c9f1b6a104403ca1d3	en	tropical yogurt	tropical yogurt	tropical yogurt	1	1
expression.observed.en.sha256_57eef5b30a2fd4b486fcd087c41548f1000bd341d1b0f09c91910e3d8341d86a	en	true grenadine	true grenadine	true grenadine	1	1
expression.observed.en.sha256_649329ee75a2c40e1e9c8eca31ec9595b53e1a96a1c9a9ec8e3476db53c7745a	en	turbinado sugar	turbinado sugar	turbinado sugar	1	1
expression.observed.en.sha256_3c00daa9bb3d9ce42d2a082bb7d7aee196fb42423c5703b6851fdc5a7148cec8	en	undertones of red fruit	undertones of red fruit	undertones of red fruit	1	1
expression.observed.en.sha256_f56d2b2718465ab0c6cab37b815edb9e368f8d0e617ba9181f49fe5f0fa5c622	en	Valencia orange	valencia orange	valencia orange	1	1
expression.observed.en.sha256_5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69	en	VANILLA	vanilla	vanilla	3	53
expression.observed.en.sha256_9c7d0b4a0c21f012f7cbf5b639e40e87976145a95b87d92e8094eef66774ca14	en	vanilla aftertaste	vanilla aftertaste	vanilla aftertaste	1	1
expression.observed.en.sha256_3f478cfc2705c071cd174bdf5fe95f726ac27d00d1cc2e2b280ee560b3718692	en	Vanilla and Brown Sugar	vanilla and brown sugar	vanilla and brown sugar	1	1
expression.observed.en.sha256_4aee94c3542288ab258e7348f374f3f821bdff33183094a8c5de949627023166	en	vanilla and chocolate	vanilla and chocolate	vanilla and chocolate	1	1
expression.observed.en.sha256_cc2eb1b7bb69fb8cc936a6e58fdea195600b03e1c929c3fa68212dffc679002e	en	vanilla and chocolate syrup	vanilla and chocolate syrup	vanilla and chocolate syrup	1	1
expression.observed.en.sha256_254c083ae4d941a257798c805a63a7e204899f9f93a9b4f3684cf1b48d8eb5e0	en	Vanilla and Jammy	vanilla and jammy	vanilla and jammy	1	1
expression.observed.en.sha256_e0b38a12427c291f95bd3ce7413a5aa70a1640dff7242cd55a84cdb17e6b0015	en	Vanilla bean	vanilla bean	vanilla bean	2	3
expression.observed.en.sha256_c8ca56d584900faee0c999a6fb02fdabfd6b12844fc2a21f13693416ebb275bd	en	Vanilla Cake	vanilla cake	vanilla cake	1	1
expression.observed.en.sha256_886a5050e4fb520fae11043644914425874a790515a3d1cf1229e6799aac7f3f	en	vanilla cream	vanilla cream	vanilla cream	1	1
expression.observed.en.sha256_4985831a890199aa8b84a302340bd20caed65c8b3b78c6f130cda84870878713	en	Vanilla Custard	vanilla custard	vanilla custard	1	1
expression.observed.en.sha256_9bb08ca6b768057777dcf673cebce564a3aaebdeaebc2dd48a3ba0d9356a8b67	en	Vanilla Pound Cake	vanilla pound cake	vanilla pound cake	1	1
expression.observed.en.sha256_c02ef2ada569cfc317a15a90d211efdc17ab9d8a81f131ea46c6f5d700b6e0d2	en	vanilla shortbread and almond joy	vanilla shortbread and almond joy	vanilla shortbread and almond joy	1	1
expression.observed.en.sha256_dca63bd6e65a45927827e3a90d27109f0c5054e151a04c0bff1fbe0aa22d4c0a	en	Velvety	velvety	velvety	2	2
expression.observed.en.sha256_71b66cc153751773ada17942140d7a8cb295fa8c4e636437a565905241e0c97e	en	velvety body	velvety body	velvety body	1	1
expression.observed.en.sha256_b843af19de8003583c645a044f0891a03cc26d92ca4e72137653fbfb33e603f1	en	Very Fruity	very fruity	very fruity	1	1
expression.observed.en.sha256_fdbe55f3653504578076b3e6c97887d1b2eee0f83fd0474c9556dc656a3527f4	en	Very nutty	very nutty	very nutty	1	1
expression.observed.en.sha256_109c7f28ed7f6f3cdabc79a3923a460c07a8c5c3608bbe4d1d395f42359973ff	en	Very sweet	very sweet	very sweet	2	2
expression.observed.en.sha256_647f1765a3396fd4f446aad784138eee871742d946132b7a415160859b4777cd	en	very sweet with aromas of freshly baked bread	very sweet with aromas of freshly baked bread	very sweet with aromas of freshly baked bread	1	1
expression.observed.en.sha256_e7be2c21ba8e9e96a85a7e485fe6040afaf8ff558e201b7923460172f068356d	en	Vibrant	vibrant	vibrant	2	2
expression.observed.en.sha256_aba33b2876df91f50b3381f8d2afdc0b262de61b8bb7717019c2929575e5e274	en	Vibrant & Lingering	vibrant & lingering	vibrant & lingering	1	1
expression.observed.en.sha256_2b3483bf0a4470f22ae68e8f065ac125d1fbd083778bf77018947708a686cc9b	en	vibrant acidity with notes of lemon	vibrant acidity with notes of lemon	vibrant acidity with notes of lemon	1	1
