observation_key	document_key	ordinal	observation_text	raw_phrase_sha256	unicode_character_count	source_character_start	source_character_end	retained	exclusion_reason	basic_normalized_text	normalized_text	expression_key
observation.firstbloom.release_3291.004	document.firstbloom.release_3291	4		9947c52ec3a76fe8f3d3eb9c6cdbfd7c04b6b90e268df449b8b17f5b376ee021	15	26	41	false	structural_gate_sentence_punctuation			
observation.firstbloom.release_2999.001	document.firstbloom.release_2999	1	Valencia orange	5558fef43c49fc1815c2b4ba899b16070d98ec206efd72ce999b49fc908e8a09	15	0	15	true		valencia orange	valencia orange	expression.observed.en.sha256_f56d2b2718465ab0c6cab37b815edb9e368f8d0e617ba9181f49fe5f0fa5c622
observation.firstbloom.release_2999.002	document.firstbloom.release_2999	2	amaretto	779bfa925b025e514432fb3d4b8e22fc84fdccc9f83e676c479c1fed4b3d608f	8	17	25	true		amaretto	amaretto	expression.observed.en.sha256_779bfa925b025e514432fb3d4b8e22fc84fdccc9f83e676c479c1fed4b3d608f
observation.firstbloom.release_2999.003	document.firstbloom.release_2999	3		655bc2d86e32e0c801cbf63e0bb211cbee9913deefbe3e81176fc50170c45fd1	18	27	45	false	dual_review_disagreement			
observation.firstbloom.release_3051.001	document.firstbloom.release_3051	1	Sticky Date Pudding	b9471e5677170d1719233e4b2fe36ecfaf0880d6bbbec20a63b19a9e06d1e629	19	0	19	true		sticky date pudding	sticky date pudding	expression.observed.en.sha256_f8c95566265e7df28f91169b6fcbf27155fffe69ddb30dbe5a60586baa429d64
observation.firstbloom.release_3051.002	document.firstbloom.release_3051	2		ae885a423bc4b8ade068bba709b1e656c27223c21011b0f689157c48e8651c10	11	21	32	false	rights_complete_field_surface			
observation.firstbloom.release_3051.003	document.firstbloom.release_3051	3	Coating Mouthfeel	9eb9a81a690c95b81874aba8ba0e9cacad297ed02b2ab6dc14e1a15ae7a01527	17	34	51	true		coating mouthfeel	coating mouthfeel	expression.observed.en.sha256_a95cb6f6726484abfeee9895b6771b818b9c7a5ffe286f1d324a220c34bf1a56
observation.firstbloom.release_3074.001	document.firstbloom.release_3074	1	Brown sugar	c3015a24147356412740562c49bea3d8d35faee4654cf22f57c5e8395d69271a	11	0	11	true		brown sugar	brown sugar	expression.observed.en.sha256_d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b
observation.firstbloom.release_3074.002	document.firstbloom.release_3074	2	white chocolate	8d8df47519806c666bae419d1aff314f5f87ce1bee09dcd8cc411ab49d16511c	15	13	28	true		white chocolate	white chocolate	expression.observed.en.sha256_8d8df47519806c666bae419d1aff314f5f87ce1bee09dcd8cc411ab49d16511c
observation.firstbloom.release_3074.003	document.firstbloom.release_3074	3	guava	0e27150cb1fc10c8366e5924160b7d3c36bc045edf614989b5134136bd719188	5	30	35	true		guava	guava	expression.observed.en.sha256_0e27150cb1fc10c8366e5924160b7d3c36bc045edf614989b5134136bd719188
observation.firstbloom.release_3979.001	document.firstbloom.release_3979	1	Crème Caramel	b2053eeb13688b3e296dadf500ddad933034dd136cdaf9192f10d3034e22f048	13	0	13	true		crème caramel	crème caramel	expression.observed.en.sha256_7bcf701c8c364843f24bf92f60eb64e7b5020998ebbe1b6470ada2b1ab2f5db1
observation.firstbloom.release_3979.002	document.firstbloom.release_3979	2	Port Wine	32da4009233bc410e846304aa74f652c0a0b5a8add753ab36f697f3fffd27891	9	15	24	true		port wine	port wine	expression.observed.en.sha256_a7cb51c1b47735e431912875c66e3657a593af44678006549a6e0108fbc0a3c1
observation.firstbloom.release_3979.003	document.firstbloom.release_3979	3	Sticky Mouthfeel	3286c4d8de65299a5aec507c0460b8f11c857e3d6e06f2249c4f7932f290563c	16	26	42	true		sticky mouthfeel	sticky mouthfeel	expression.observed.en.sha256_5140d5c504538eca8b8c770675f87b11737e4ff12e08ec9251b19a7be559da43
observation.firstbloom.release_3221.001	document.firstbloom.release_3221	1	Mango	6455dbcb9597e2174aedccfd387db577d487fc7fc6027c2d66eb7c239cf56922	5	0	5	true		mango	mango	expression.observed.en.sha256_6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494
observation.firstbloom.release_3221.002	document.firstbloom.release_3221	2	apple	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	5	7	12	true		apple	apple	expression.observed.en.sha256_3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b
observation.firstbloom.release_3221.003	document.firstbloom.release_3221	3	brown sugar	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	11	14	25	true		brown sugar	brown sugar	expression.observed.en.sha256_d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b
observation.firstbloom.release_3221.004	document.firstbloom.release_3221	4	light-medium body	62661ec6fbf2cc44b8f2f6551bff8333f450ec425b95de0aee23d710b26e9706	17	27	44	true		light-medium body	light-medium body	expression.observed.en.sha256_62661ec6fbf2cc44b8f2f6551bff8333f450ec425b95de0aee23d710b26e9706
observation.firstbloom.release_3221.005	document.firstbloom.release_3221	5	sweet	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	5	46	51	true		sweet	sweet	expression.observed.en.sha256_b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d
observation.firstbloom.release_3221.006	document.firstbloom.release_3221	6	easy drinking cup	39be9c49a4e0f3565c8ae7f5a6ef8660cfe5cfc088dbf66970786c878d8dcae1	17	53	70	true		easy drinking cup	easy drinking cup	expression.observed.en.sha256_39be9c49a4e0f3565c8ae7f5a6ef8660cfe5cfc088dbf66970786c878d8dcae1
observation.firstbloom.release_3302.001	document.firstbloom.release_3302	1	cacao	95163716f595838207178682af9d39338cd210925e98f9b5fa8169ce9a1b483b	5	0	5	true		cacao	cacao	expression.observed.en.sha256_95163716f595838207178682af9d39338cd210925e98f9b5fa8169ce9a1b483b
observation.firstbloom.release_3302.002	document.firstbloom.release_3302	2	red apple	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b	9	7	16	true		red apple	red apple	expression.observed.en.sha256_510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b
observation.firstbloom.release_3302.003	document.firstbloom.release_3302	3	chicory	7dc6841f0818bcf8b7fdc531a8cb7404200df1f858f3c4a534a4f110d369facf	7	18	25	true		chicory	chicory	expression.observed.en.sha256_7dc6841f0818bcf8b7fdc531a8cb7404200df1f858f3c4a534a4f110d369facf
observation.firstbloom.release_3465.001	document.firstbloom.release_3465	1	Apricot	55848726df84febf55c8547a5008f40b926bc29eb4ef6171022ea300ac901d70	7	0	7	true		apricot	apricot	expression.observed.en.sha256_918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0
observation.firstbloom.release_3465.002	document.firstbloom.release_3465	2	creamy and balanced	50ee3295551dd7ee7fa833f964bb7a5c1c7b5497fc9882322d6dbce63218c7df	19	9	28	true		creamy and balanced	creamy and balanced	expression.observed.en.sha256_50ee3295551dd7ee7fa833f964bb7a5c1c7b5497fc9882322d6dbce63218c7df
observation.firstbloom.release_3655.001	document.firstbloom.release_3655	1	Mission fig	2913f27499109a29a740a37a6460d0c1d9e783fb7f5ef7410210c0f64370bea1	11	0	11	true		mission fig	mission fig	expression.observed.en.sha256_1efc9d513b5d61d0b2eef2067e4a05f2ee274b3debe3fe94fd0928fe9f6abbf4
observation.firstbloom.release_3655.002	document.firstbloom.release_3655	2	papaya and maple syrup	0884de8a81876ed196b9ccbe8b6523ac44765949cbf2f72b28eb941516084d2a	22	13	35	true		papaya and maple syrup	papaya and maple syrup	expression.observed.en.sha256_0884de8a81876ed196b9ccbe8b6523ac44765949cbf2f72b28eb941516084d2a
observation.firstbloom.release_3446.001	document.firstbloom.release_3446	1	baker's chocolate	41cb28d60d4449fce2da6429502866eadb1468d6dd8162c5d4fcc6d1e07b55c4	17	0	17	true		baker's chocolate	baker's chocolate	expression.observed.en.sha256_41cb28d60d4449fce2da6429502866eadb1468d6dd8162c5d4fcc6d1e07b55c4
observation.firstbloom.release_3446.002	document.firstbloom.release_3446	2	date	0e87632cd46bd4907c516317eb6d81fe0f921a23c7643018f21292894b470681	4	19	23	true		date	date	expression.observed.en.sha256_0e87632cd46bd4907c516317eb6d81fe0f921a23c7643018f21292894b470681
observation.firstbloom.release_3446.003	document.firstbloom.release_3446	3	brown sugar	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	11	25	36	true		brown sugar	brown sugar	expression.observed.en.sha256_d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b
observation.firstbloom.release_3822.001	document.firstbloom.release_3822	1	Vanilla	05dcae2b47ae8627c7efc7039efad0130b750e598ada60408ca22bebd74d1e1f	7	0	7	true		vanilla	vanilla	expression.observed.en.sha256_5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69
observation.firstbloom.release_3822.002	document.firstbloom.release_3822	2	mangosteen	bd928475f76170b65407d8bb5b708570e809014be1ca3f0cfc303d696b9ef6ff	10	9	19	true		mangosteen	mangosteen	expression.observed.en.sha256_bd928475f76170b65407d8bb5b708570e809014be1ca3f0cfc303d696b9ef6ff
observation.firstbloom.release_3822.003	document.firstbloom.release_3822	3	syrupy	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	6	21	27	true		syrupy	syrupy	expression.observed.en.sha256_a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5
observation.firstbloom.release_3677.001	document.firstbloom.release_3677	1	Creamy	b3f81d93ef6e7cdaed52d412dffa423519229f3ec2d341d8447995eb08c537d4	6	0	6	true		creamy	creamy	expression.observed.en.sha256_7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c
observation.firstbloom.release_3677.002	document.firstbloom.release_3677	2	papaya	98a4f7655958a385a0667bad61bac1b10f31df5f39eb57e06527dc1949acaf18	6	8	14	true		papaya	papaya	expression.observed.en.sha256_98a4f7655958a385a0667bad61bac1b10f31df5f39eb57e06527dc1949acaf18
observation.firstbloom.release_3677.003	document.firstbloom.release_3677	3	blackberry	fc7647bee720ef94013a9ff03d93d7bdc231eaa072f7312e27558fecf5dde52c	10	16	26	true		blackberry	blackberry	expression.observed.en.sha256_fc7647bee720ef94013a9ff03d93d7bdc231eaa072f7312e27558fecf5dde52c
observation.firstbloom.release_3677.004	document.firstbloom.release_3677	4		d0cd89406e5ca0997e62194b4a1fe04e6147d3c71cc9223c9030539523c1a698	24	28	52	false	structural_gate_sentence_punctuation			
observation.firstbloom.release_3758.001	document.firstbloom.release_3758	1	Rounded	0a62cd800f27098e67ad0232c3648442a21795b2038a8e16c9a8f15424ded110	7	0	7	true		rounded	rounded	expression.observed.en.sha256_01024deec75e9c0eb827d664f2a6880101e363819017fa6d96b0b345ea25ef3e
observation.firstbloom.release_3758.002	document.firstbloom.release_3758	2	nutty	3bbd81ca7735640cb5a7f837d52559d6ca22ec9b5892ef4c33da75ada9dad63c	5	9	14	true		nutty	nutty	expression.observed.en.sha256_3bbd81ca7735640cb5a7f837d52559d6ca22ec9b5892ef4c33da75ada9dad63c
observation.firstbloom.release_3758.003	document.firstbloom.release_3758	3	sweet	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	5	16	21	true		sweet	sweet	expression.observed.en.sha256_b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d
observation.firstbloom.release_3839.001	document.firstbloom.release_3839	1		b27480c33176463b74dc16c72d6516e6436e66b2ae90af9b74acbc811d88704b	79	0	79	false	structural_gate_sentence_punctuation			
observation.firstbloom.release_3839.002	document.firstbloom.release_3839	2	bergamot	156beab0ef28d357b196ccddf5a90c85702bcf5c8048d870ed396dd28cc04693	8	81	89	true		bergamot	bergamot	expression.observed.en.sha256_156beab0ef28d357b196ccddf5a90c85702bcf5c8048d870ed396dd28cc04693
observation.firstbloom.release_3839.003	document.firstbloom.release_3839	3	fresh peach and candied lemon and lime	4e8298bca6b50050454c4819b193942f0aa07f63bd84ca0cdaf4db5ebfbf6d3b	38	91	129	true		fresh peach and candied lemon and lime	fresh peach and candied lemon and lime	expression.observed.en.sha256_4e8298bca6b50050454c4819b193942f0aa07f63bd84ca0cdaf4db5ebfbf6d3b
observation.firstbloom.release_3839.004	document.firstbloom.release_3839	4	lychee	7d9f72f6de608982c43aabd062f0c77abc27f18afdfee5aefe0e07e0040d10ba	6	131	137	true		lychee	lychee	expression.observed.en.sha256_7d9f72f6de608982c43aabd062f0c77abc27f18afdfee5aefe0e07e0040d10ba
observation.firstbloom.release_3839.005	document.firstbloom.release_3839	5		67dc430ab4a32ef9996b851f26744567d555a7b6b03dbf2fd4a54acd788a3af5	22	139	161	false	dual_review_disagreement			
observation.firstbloom.release_3872.001	document.firstbloom.release_3872	1		a1e8bc172baf281750f3137133249c7a980658863bdb3e8c33544a60263738e8	30	0	30	false	rights_complete_field_surface			
observation.firstbloom.release_3999.001	document.firstbloom.release_3999	1	Dark berry	c6290ce21d5c28551cb5eb8d7fa312ab4aefd6204bda36410d9fd0f259c327ba	10	0	10	true		dark berry	dark berry	expression.observed.en.sha256_388180f3cc6ba5bbf4f16bf9a27ecccb0756a384241252ec2274864b44681d34
observation.firstbloom.release_3999.002	document.firstbloom.release_3999	2	caramel	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	7	12	19	true		caramel	caramel	expression.observed.en.sha256_a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a
observation.firstbloom.release_3999.003	document.firstbloom.release_3999	3	cocoa and subtle vanilla spice	1053cbb781a44bc02d5a25b5258f3c2154caede508aff16a14573c1d5b30be76	30	21	51	true		cocoa and subtle vanilla spice	cocoa and subtle vanilla spice	expression.observed.en.sha256_1053cbb781a44bc02d5a25b5258f3c2154caede508aff16a14573c1d5b30be76
observation.firstbloom.release_4035.001	document.firstbloom.release_4035	1	milk chocolate	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	14	0	14	true		milk chocolate	milk chocolate	expression.observed.en.sha256_7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509
observation.firstbloom.release_4035.002	document.firstbloom.release_4035	2	caramel	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	7	16	23	true		caramel	caramel	expression.observed.en.sha256_a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a
observation.firstbloom.release_4035.003	document.firstbloom.release_4035	3	sweet orange and blueberries	6e296e0e1acb2297cd9c67fefc32f0fac2c5fc421d0a79552e118a00a8ee7599	28	25	53	true		sweet orange and blueberries	sweet orange and blueberries	expression.observed.en.sha256_6e296e0e1acb2297cd9c67fefc32f0fac2c5fc421d0a79552e118a00a8ee7599
observation.firstbloom.release_4109.001	document.firstbloom.release_4109	1	hot cocoa	e1217313f31a37c318be50f46ede026b2400943d424f5d9bb215de58521699b5	9	0	9	true		hot cocoa	hot cocoa	expression.observed.en.sha256_e1217313f31a37c318be50f46ede026b2400943d424f5d9bb215de58521699b5
observation.firstbloom.release_4109.002	document.firstbloom.release_4109	2	cashew and citric acidity	4568ba0078792a0d6add6095c603932999ee1ecaff46b223a057370048e2d78a	25	11	36	true		cashew and citric acidity	cashew and citric acidity	expression.observed.en.sha256_4568ba0078792a0d6add6095c603932999ee1ecaff46b223a057370048e2d78a
observation.firstbloom.release_4312.001	document.firstbloom.release_4312	1		ada8fd582e6776ad34b54a97d20d1df558f8ffd1988f4bd05215931df0993333	37	0	37	false	rights_complete_field_surface			
observation.firstbloom.release_4330.001	document.firstbloom.release_4330	1	Strawberry	8b08b70bef0c5f31046c217add159aca8236f286665088b39d872ae5b37c1771	10	0	10	true		strawberry	strawberry	expression.observed.en.sha256_5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a
observation.firstbloom.release_4330.002	document.firstbloom.release_4330	2	Citrus and Winey	dc918d5eef384efa725542bcd1515ce65294df53a6e66253e4126502fc3de991	16	12	28	true		citrus and winey	citrus and winey	expression.observed.en.sha256_f0f05ea271881816f0029ae28a311534323c345ef0f855ca2d96d67d42cdcb83
observation.firstbloom.release_4284.001	document.firstbloom.release_4284	1	Aromas of cedar	edf30100c1b6761d48bdf9877a1b584f9a3dd56bbb69d9e033402eb4a8dced7f	15	0	15	true		aromas of cedar	aromas of cedar	expression.observed.en.sha256_7d6c9affe345c48d6e89be85895049d9c8b567aea97304f3f38e0db4d4038ae5
observation.firstbloom.release_4284.002	document.firstbloom.release_4284	2	cocoa	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	5	17	22	true		cocoa	cocoa	expression.observed.en.sha256_740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8
observation.firstbloom.release_4284.003	document.firstbloom.release_4284	3	with a dominant flavor of wild blueberry	14bc494066919c800881a9a587b9df2aac6537cbc4328a5d767effeb02938a06	40	24	64	true		with a dominant flavor of wild blueberry	with a dominant flavor of wild blueberry	expression.observed.en.sha256_14bc494066919c800881a9a587b9df2aac6537cbc4328a5d767effeb02938a06
observation.firstbloom.release_4284.004	document.firstbloom.release_4284	4	syrupy	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	6	66	72	true		syrupy	syrupy	expression.observed.en.sha256_a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5
observation.firstbloom.release_4284.005	document.firstbloom.release_4284	5		fc21dca949c3f38e2c6d2ab57c02e337e56f9f6199b17ea69a27e2ab1b10ee28	38	74	112	false	structural_gate_sentence_punctuation			
observation.firstbloom.release_266.001	document.firstbloom.release_266	1	Cherry Cola	1b21870658d16c12ca87066b6334bab86095f315ab7fa2af706b7921034785c2	11	0	11	true		cherry cola	cherry cola	expression.observed.en.sha256_1a2f365e972ed66b43f40f5423feec5bffe607ccc8b667b29ca96c85aa05d8d7
observation.firstbloom.release_266.002	document.firstbloom.release_266	2	Red Plum and Macadamia Nut	6a1f6cfa86246451cf0f75b33d81fe17a7ad428ea71dc954e8567820e60e0d61	26	13	39	true		red plum and macadamia nut	red plum and macadamia nut	expression.observed.en.sha256_fa7708a3a330a19e580cda7f8f2e8fef09a9a605c577d3578b56b58749715bce
observation.firstbloom.release_1886.001	document.firstbloom.release_1886	1	Butterscotch	a04336de2167f714c69e274345f22831ec80dbfcc1376cd2239e3337276a00ae	12	0	12	true		butterscotch	butterscotch	expression.observed.en.sha256_80e5b5a554cccea7aad01d910203bb6364d2ae4b4f321cd91841821913a8574a
observation.firstbloom.release_1886.002	document.firstbloom.release_1886	2	Plum	c8b2fae9f5dc3c52c4e223323f26f5c5e5726210c2da7f7cd3370bce461836a1	4	14	18	true		plum	plum	expression.observed.en.sha256_0467255695084cc12ffe0c55105907f74a9c189314b9fe87b878eb6fee787b99
observation.firstbloom.release_1886.003	document.firstbloom.release_1886	3	Cashew	e8e6d50e5ef5f6f349cd6c4074a5d3247213c72298ea50f0e811a8ca3eab9b72	6	20	26	true		cashew	cashew	expression.observed.en.sha256_6afebec0b12304339eb095bba01f8e45ca89c99b985b6c9e4ffe99d9d72fa216
observation.firstbloom.release_4168.001	document.firstbloom.release_4168	1	Raw honey	88f94553c0bffdadd153ce52944d1fa44d0b9904be7a38fbbe010a285a559ef8	9	0	9	true		raw honey	raw honey	expression.observed.en.sha256_30bc7d9269e35e6acca1461c52949451941a7ecaaf3ebc4850c89bed9438960a
observation.firstbloom.release_4168.002	document.firstbloom.release_4168	2	concord grape	6295abce4ea1588dc65a1a6723c4fd9ba717dcf5eaafbb45974db28186508e9e	13	11	24	true		concord grape	concord grape	expression.observed.en.sha256_6295abce4ea1588dc65a1a6723c4fd9ba717dcf5eaafbb45974db28186508e9e
observation.firstbloom.release_4168.003	document.firstbloom.release_4168	3	cashew	6afebec0b12304339eb095bba01f8e45ca89c99b985b6c9e4ffe99d9d72fa216	6	26	32	true		cashew	cashew	expression.observed.en.sha256_6afebec0b12304339eb095bba01f8e45ca89c99b985b6c9e4ffe99d9d72fa216
observation.firstbloom.release_4168.004	document.firstbloom.release_4168	4	plum	0467255695084cc12ffe0c55105907f74a9c189314b9fe87b878eb6fee787b99	4	34	38	true		plum	plum	expression.observed.en.sha256_0467255695084cc12ffe0c55105907f74a9c189314b9fe87b878eb6fee787b99
