descriptor_assertion_id	source_dataset_id	source_family_id	source_route_id	effective_record_id	coffee_identity_id	edition_year	preparation_service_id	publication_layer	source_field_label	source_locator	source_field_text_sha256	atomic_source_text_sha256	source_native_form_sha256	source_language	original_descriptor_class	segmentation_decision	segmentation_confidence	segmentation_basis	cleaned_atom_count	cleaned_lexical_form_sha256s	semantic_classes	mapping_states	canonical_concept_ids	decision_methods	mapping_confidences	semantic_cleaning_disposition	review_requirement	evidence_tier	rights_state	counts_as_assertion	counts_as_record_unique_descriptor	human_reviewed	expert_adjudicated	model_eligible	panelist_identity_sha256	panelist_sample_observation_sha256	roast_evidence_sha256_or_state	restricted_text_available_for_cleaning	cleaner_version
assertion-b2:c66472f1dc159fbc0783f655	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:a06dbe1ff634c26757784a4d	coffee-b2:c3046ad10be6ec3c40753c82	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Sweetness description	sheet:All Panelists#row=131;column=14	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	STRICT_FLAVOR	AMBIGUOUS_MAPPING		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	9a24a177add55562e1b706dffd1c53f1dba2dab931bfc3bbd358f6d25d8bb8d0	hash:sha256:b9b9cee26642b955bccca076de3a96bc55330133f8f3a3605762827990bde3d8	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c66485a695707ed9a4402ee4	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:507c4d0ea4de1532416cb7ce	coffee-b2:b6f58dead658f7cff25dfbad	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Sweetness description	sheet:All Panelists#row=380;column=14	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	INTENSITY_OR_QUALITY_MODIFIER	NON_DESCRIPTOR		AUTOMATED_SAFE_RULE	1.000000	NON_DESCRIPTOR	AUTOMATED_SAFE_RULE	P1	AFFIRMATIVE	true	false	false	false	false	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	80e170428b4dd7e18b6cdd64a0626b2d42a274d858605125fb867247988f9a84	UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c664d8c2a811163dc1ae4337	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:f34937d2644b5e55820a17a9	coffee-b2:fd2fc1438f5aaddcdf32de44	2012	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	8f66dfab90e95341291f6f5efb74e8f86db82b79d2b2b58275a9f37466e99bea	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	en	STRICT_FLAVOR	KEEP_AS_ESTABLISHED_COMPOUND	1.000000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST	1	7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c66655b1176db527f200f162	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:6fc7857aa42dcf3bf430edc6	coffee-b2:7a0dbf94b0fcfe0c4b12d8aa	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=38;column=11	5629a2b5f9e3c288cfdcd5c369555508a8e36378118d45aacb044e605e39e88a	a7a39b72f29718e653e73503210fbb597057b7a1c77d1fe321a1afcff041d4e1	a7a39b72f29718e653e73503210fbb597057b7a1c77d1fe321a1afcff041d4e1	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	a7a39b72f29718e653e73503210fbb597057b7a1c77d1fe321a1afcff041d4e1	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	e1c72cacc4c280807193043a6374d54a3669e3b24458eacbcb52379c49583d43	hash:sha256:5ffae5aa9467ac9ccb841a232fb1559343a8e8a618d0b640373ada8fa1763e1c	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c6682fb081139ee27dd76544	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:df833792a743528a15d141f8	coffee-b2:1ce50dc7d8a224b329f419c5	2020	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	99b172da969ddad24548688c676e4b14b1c4ed959f8bb5277765fe71f2438478	f463df6e6aef2b0c32b50941d7f2ff0459e8f20a673c09629a9a9df0695142b1	f463df6e6aef2b0c32b50941d7f2ff0459e8f20a673c09629a9a9df0695142b1	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c66832f6de8b78dff87f9ac0	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:29643d1e301ca8c4cc4c672f	coffee-b2:c1c040b60e17488d4c55735b	2020	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	97e315b6a553956f806897413491f174dd1fd917680d17ac4ee4bf9ec8c18b65	c9665c96a8678e037a9ca363b9b6fbf0b7942ae352f1f6c807f45f9094c9ec9a	c9665c96a8678e037a9ca363b9b6fbf0b7942ae352f1f6c807f45f9094c9ec9a	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.lime	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c66eb8df5881a965a152bf05	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:6af2cf1770dde119fc392e68	coffee-b2:9a6eebb6ab8fa65eee1f70ad	2019	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	c98b55d89cfd018c96a4cb39b6091972c6dfd3886e281533d564a12ef1df98d3	728a07126ea01d49ac050b9acca152451ae22ca6c3a67c800759ce50ffb7d68d	728a07126ea01d49ac050b9acca152451ae22ca6c3a67c800759ce50ffb7d68d	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	728a07126ea01d49ac050b9acca152451ae22ca6c3a67c800759ce50ffb7d68d	BROAD_SENSORY	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c6741da0d86def5198d1a28a	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:ad0b70339cb41cb7b41cadc7	coffee-b2:f9ac7c2aa0abae1f3e94377a	2011	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	05c28b85f14adc19815e5e9f4f3b1c7b87a3595b6b0d50105d60cb3ffb38a2a8	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.apple	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c67542907597e9350f391338	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:14e1432a470c8a9b48c35709	coffee-b2:8567f47d8cbf97271dab0652	2022	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	0543e5502d12cd4f3991a898a4e45c73d236e49b5273d57aa63be671f9257c22	5e356f10ef7b19891dcc27e5fd0dd87d5e930881eef225ba9a993e5a9a6a0eab	5e356f10ef7b19891dcc27e5fd0dd87d5e930881eef225ba9a993e5a9a6a0eab	en	STRICT_FLAVOR	KEEP_AS_ESTABLISHED_COMPOUND	1.000000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST	1	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.brown_sugar	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c6780942fd16b04bbf554cd7	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:5d4ace1f6b9c603193cb2882	coffee-b2:05fb9fdf545b13e64e130079	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	da05cc971a133340fd12fff60dce90ddbd1d541643cd26fea7beba291ac45816	68ddbd5a6d8179ba30a22bea3c33046e2d742a3d0cf04bf24f55e5964b9f3c2e	68ddbd5a6d8179ba30a22bea3c33046e2d742a3d0cf04bf24f55e5964b9f3c2e	en	STRICT_FLAVOR	KEEP_AS_ESTABLISHED_COMPOUND	1.000000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST	1	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.black_tea	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c678d2a5cb7e3cbe938146c1	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:8a0c0531368ff292cf23d45d	coffee-b2:b39da6316d4b60627f79965f	2020	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	8c9b19a01d8655b2be41f01949eb303a2872f451c717f6c4ff76359a00962686	749d8db6581dafdf95d566e0648d0f5d55ac381122f2b4976e7d02f985ca1ba9	749d8db6581dafdf95d566e0648d0f5d55ac381122f2b4976e7d02f985ca1ba9	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	a73860a05ec07cb9ce86d8022312d6e32e5048f44e33e3386cf1ce8a6dc4fe27	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c67a4ea0bf41df31da4551ad	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:d2996dd48cd9e60eb93dbb8e	coffee-b2:aab63c63e8e233af077e9136	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=191;column=7	8de80d5006c19f6572886e6c70172001a50b6406ff011b81c18c009c77b39885	9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	STRICT_FLAVOR	AMBIGUOUS_MAPPING		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	false	false	false	false	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	19b3a8daf6a7db360eeb3f384b62c6d05eb80ffea28875bde1c3100a027daba0	UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c67d2c3441686d7df9174cf2	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:89a856163bea26950996a51d	coffee-b2:064e93ccf6d09d70c79bc4eb	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	8ff9030d2af1698110001a9873197c14f2ff1eaa098972fc6aa003b9a8abd05c	32044dfff4790630f182fc86531ad0db7cac51eb033c36bd50e599c07a95315a	32044dfff4790630f182fc86531ad0db7cac51eb033c36bd50e599c07a95315a	en	STRICT_FLAVOR	KEEP_AS_ESTABLISHED_COMPOUND	1.000000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST	1	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c67dd3bb7ba79247d4444b08	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:a51be4d8a86c7763b51c471d	coffee-b2:d3264a2929a3f93d1f00b7eb	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	59e28443aa8ff2f1b3deb80c3cc3380f5e5dc6eb1ceaa0c8f08f259666ea7228	8e4dfdbf2e89fab01d8add26e2d27db6e21902181a733166d712efc3fb7804f2	8e4dfdbf2e89fab01d8add26e2d27db6e21902181a733166d712efc3fb7804f2	en	STRICT_FLAVOR	KEEP_AS_ESTABLISHED_COMPOUND	1.000000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST	1	00d2064db061fbc29e714b94dd81e903c98af4b411b58cd303e0ecd2753791a9	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c6863bd2ca60fe29a312ebef	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:4fff52b65032edb84aac787a	coffee-b2:9b989d58797db29b17d8d3fd	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Overall	html:item-attr=Overall;index=1	bf46c886895c9b07cfd5f4dd4ca0b5f339081759a83eb5b9a93c1d1942391df1	cd75063b613ddfc661b8908ea0f8736305baffb7b641ccb06c0a67638905a703	cd75063b613ddfc661b8908ea0f8736305baffb7b641ccb06c0a67638905a703	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76	QUALITY_EVALUATION	NON_DESCRIPTOR		AUTOMATED_SAFE_RULE	1.000000	NON_DESCRIPTOR	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c686a0a6378d55214f04e40a	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:6333e2b0f59e6c4e9f7e36a4	coffee-b2:52c7c736111e4cf2951f6349	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Aftertaste description	sheet:All Panelists#row=146;column=9	2e6bb7b3f9ab01c900b47a9009e81a56fc3b31678e886e0923ef01aac17b4e02	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.orange	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	P1	AFFIRMATIVE	true	false	false	false	false	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	e99638568bd99dbe74d293358f7ff4011b487a217e2c380b39c8312b9806a4cb	hash:sha256:5ffae5aa9467ac9ccb841a232fb1559343a8e8a618d0b640373ada8fa1763e1c	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c694ae14981b190729708623	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:83e60579c2491edf24b7cd8d	coffee-b2:0ad5f2f1bc396620f42ed0ee	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	f539a2880292296be3a310883fa45c2dab1bdc07dbd7633d35cec6aadd27d9a7	36247b7d25973a97f69be74f7fddd3810db3b7b9681fc1ccab2c6cf282f942b0	36247b7d25973a97f69be74f7fddd3810db3b7b9681fc1ccab2c6cf282f942b0	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	3df17b92d63c1eb0fd5cddac88929a813642e02414689ebb0556dfba67d081eb	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c69bd9d54de9bd3aef9034f4	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:d294564ca427159d9ace79f9	coffee-b2:0b9265c70ff7838b6128afa1	2026	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	3e278ecf4efe69500ef0fc4ea45ca793bb34794e13ee8b811d20ab22357e97d9	b7962dc8634ab2696df95291595e8a7cd3b57dc5b7d1dedd5097683a5f98bdc3	b7962dc8634ab2696df95291595e8a7cd3b57dc5b7d1dedd5097683a5f98bdc3	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	c371578fdc5ddc302a761f00d4542eaeaebf1364357c53f993b34744a76e1d81	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c69ce02bb988a7759b86d9f6	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:70bde51b52c42b72f82dc562	coffee-b2:f0cb5ed7b92348127fe2812d	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=354;column=7	5bdba96ed2a46237c7440b4158417804a83fa26a57cd18e07db46e2bdbebcbd4	1408707da3683ced616bc0bc5803afbb93b07b29cee7b039aac12dc24866b138	1408707da3683ced616bc0bc5803afbb93b07b29cee7b039aac12dc24866b138	en	STRICT_FLAVOR	HEAD_PLUS_MODIFIER	0.940000	LEADING_MODIFIER_PRESERVED_SEPARATELY	2	e13fb53a594fa513afc34fa78b2353690e85fe1ad7414857c99ccfb97c818251|e6bb5689beec52c4672bd4df92c3613d128d30cdc2b704f76953fe43d89c4ae8	STRICT_FLAVOR|INTENSITY_OR_QUALITY_MODIFIER	AMBIGUOUS_MAPPING|NON_DESCRIPTOR	|	MACHINE_PROVISIONAL_REVIEW|AUTOMATED_SAFE_RULE	0.000000|1.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	b143325f3bce71970c19fc1962203b4463761f4796a00287a8ee7284f9998e62	UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c69d284f03b80285df2daff1	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:90ca6439a9502a55bb663edc	coffee-b2:d63a1fc16195abe7b379cde0	2026	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	3eff4cd14abf68f4cb6a126e4b47179abdd989ed0a1096bf9f3472d611bc8160	c9665c96a8678e037a9ca363b9b6fbf0b7942ae352f1f6c807f45f9094c9ec9a	c9665c96a8678e037a9ca363b9b6fbf0b7942ae352f1f6c807f45f9094c9ec9a	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.lime	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c69d3121b92d1b8783de4b60	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:1e26877cb130bfa241c75e4b	coffee-b2:4b25f92c31e49d3ffc7031eb	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	3e4ea830553d509f0cfa28ffba31df17b89496290e70a9e699342ec8d1596197	2a5c8055b3a9c15165c03f15dbf30c9a91e5880f497dcec1a594b93ee35ff20e	2a5c8055b3a9c15165c03f15dbf30c9a91e5880f497dcec1a594b93ee35ff20e	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	2f453d7b1d6fe3c41dac4964f0495dc2845af944ee2490ea007221925a9ce83c	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c69e3fd919095175e175ab1c	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:b7f52a10d8e8b71753792dea	coffee-b2:fa2addd2fff96c5bb7e0d62b	2023	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	0ffca80cdbd6e2c2978eace02300e3d810b6c92caa5187ec628531370ff829a6	e4378e9c551f7f9cc15393265d53a4bc5d7a08d8605d115c60b6e4cf0bafb8b5	e4378e9c551f7f9cc15393265d53a4bc5d7a08d8605d115c60b6e4cf0bafb8b5	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	BROAD_SENSORY	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
