ontology_gap_id	candidate_preferred_label_or_restricted_pointer	source_native_forms_or_restricted_pointers	language	semantic_class	definition_evidence	source_family_count	source_family_ids	effective_record_support	year_count	years	nearest_existing_concepts	reason_not_merged	review_requirement	canonical_ontology_modified
ontology-gap:dd055828b6b881300b67e908	hash:sha256:3016569586e87e9985643c40d0b1372e43d286e64a5d5f04473d3013430b4f98	hash-set:sha256:3016569586e87e9985643c40d0b1372e43d286e64a5d5f04473d3013430b4f98	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.project_origin	1	1	2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:dd0fa9d389c58b80fa85fb1c	hash:sha256:ee5222b308bb27a514d766ce686a012cc0ee33f868f3e8e292133c4fa95d1852	hash-set:sha256:ee5222b308bb27a514d766ce686a012cc0ee33f868f3e8e292133c4fa95d1852	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2011	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:dd37b966342b50331fe46c94	hash:sha256:c5d6b43fb4e6ae50242a51a8e554c50f8848a51abce2e18d7fc2bb2dba05c0a0	hash-set:sha256:c5d6b43fb4e6ae50242a51a8e554c50f8848a51abce2e18d7fc2bb2dba05c0a0	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2018	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:dd37be3b99e82f388393184e	hash:sha256:4a9f1c94ae75f17b231dab9ed63b3a3b9956885727369d1b668db07b5b0cefc8	hash-set:sha256:4a9f1c94ae75f17b231dab9ed63b3a3b9956885727369d1b668db07b5b0cefc8	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2018	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:dd7511f4294acad5c28b7699	hash:sha256:5ca8ca95762792a731884fe8e3b2018e6a48ff06fae940927ec889b246dfd7ad	hash-set:sha256:5ca8ca95762792a731884fe8e3b2018e6a48ff06fae940927ec889b246dfd7ad	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.coffee_board_of_india_fine_cup	1	1	2019	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:dd8e487a897b6c3eb5073742	hash:sha256:9138d6a6a246228a9cd6cad97a0ac315d837e8934df5b71304ff08caea042a8a	hash-set:sha256:9138d6a6a246228a9cd6cad97a0ac315d837e8934df5b71304ff08caea042a8a	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:dd9128fa41de37dc0ea6879e	hash:sha256:3958a8363c8eb2869139b7276b65b4e421a498f0a3a57315d749b7659c3b055f	hash-set:sha256:3958a8363c8eb2869139b7276b65b4e421a498f0a3a57315d749b7659c3b055f	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:dd933a07cc7a7f2bae02739d	hash:sha256:19d1b05e980d3992d66075557f4a0671f49e4090c7b4351409a7265b5098a4d4	hash-set:sha256:19d1b05e980d3992d66075557f4a0671f49e4090c7b4351409a7265b5098a4d4	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:ddcefa1b71a2bb23be3fa477	hash:sha256:8998784f2a2b8c0d6d5016d93684198689d6d355defdd29168d31b3b79e8cf41	hash-set:sha256:8998784f2a2b8c0d6d5016d93684198689d6d355defdd29168d31b3b79e8cf41	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:de1c9a4274b31e64a1e62ad4	hash:sha256:62d268bc5a05c748e00cc972e666a8199f41f83eb615d9edbbf6477a9016a148	hash-set:sha256:62d268bc5a05c748e00cc972e666a8199f41f83eb615d9edbbf6477a9016a148	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:de2319fa59b4f407b6c9ae78	hash:sha256:942d36fcfdbf8efb25206e8c922228119f095cc42335c5e872b0b636b3b0a43b	hash-set:sha256:942d36fcfdbf8efb25206e8c922228119f095cc42335c5e872b0b636b3b0a43b	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2010	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:de85052f6f52b69d79d14b00	hash:sha256:d1a20d44dd73e27593efb10b4f0af0d43f842666ee3cd4170851db379e108f99	hash-set:sha256:d1a20d44dd73e27593efb10b4f0af0d43f842666ee3cd4170851db379e108f99	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2013	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:deb72d36a0eaabf44569642b	hash:sha256:5b88879d985939619005e1673e36a5a9f53fd9b931a24473afedc041aa7cf801	hash-set:sha256:5b88879d985939619005e1673e36a5a9f53fd9b931a24473afedc041aa7cf801	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2015	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:deb7f372d96ea3e19fdd0ec4	hash:sha256:6850ca355247469531b982f5b7544a75b136cb414770a261b0c6d1765f55e1b3	hash-set:sha256:6850ca355247469531b982f5b7544a75b136cb414770a261b0c6d1765f55e1b3	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:decb7452dedc6c7b6fcb1a19	hash:sha256:8831ed3277a1a689ef12b2e2f867ea72e20061e10507050ad9f1733f39891fe2	hash-set:sha256:8831ed3277a1a689ef12b2e2f867ea72e20061e10507050ad9f1733f39891fe2	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2017	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:deda42c2be0fbc54029c102c	hash:sha256:c36ea063284b31b7eee0f9afb17e7126e51c3f144000e80317675ba8ba21b7d3	hash-set:sha256:c36ea063284b31b7eee0f9afb17e7126e51c3f144000e80317675ba8ba21b7d3	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2015	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:df02b125a5f0c7aaba741537	hash:sha256:4a411484407368ea2861cf6201ff1d411ef3d8c260fc72e8232790995a463f70	hash-set:sha256:4a411484407368ea2861cf6201ff1d411ef3d8c260fc72e8232790995a463f70	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2015	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:df09b0e5bf00012b94bc77cc	hash:sha256:66ce741bb755ad09848f97a5f492c6a4a054bea66682e169f16f74a1e399b709	hash-set:sha256:66ce741bb755ad09848f97a5f492c6a4a054bea66682e169f16f74a1e399b709	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:df112e0086d5f02b6c8b1b64	hash:sha256:a393cef36500742431d7e46aaff66ee2974eaa76ad2c2b2b0aaee2633cb5a12b	hash-set:sha256:a393cef36500742431d7e46aaff66ee2974eaa76ad2c2b2b0aaee2633cb5a12b	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2024	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:df39f1570b76c5f5ac113e2f	hash:sha256:f47fbc6c899ad112af0315b7bcc94fc47a19197761455e3c510f84eaf9921a22	hash-set:sha256:f47fbc6c899ad112af0315b7bcc94fc47a19197761455e3c510f84eaf9921a22	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2020	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:df5627ed9b02bf5fa6dd634f	hash:sha256:d3ed7c2a530dc428003fe083abd46b20d8fdc735708af17e02847c648ddebc16	hash-set:sha256:d3ed7c2a530dc428003fe083abd46b20d8fdc735708af17e02847c648ddebc16	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:df75af2553f736563a0c36da	hash:sha256:1e11336d09db4360ae6e8347641c0b9300c03afd18eeeba812cc6072bb4e494b	hash-set:sha256:1e11336d09db4360ae6e8347641c0b9300c03afd18eeeba812cc6072bb4e494b	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:dfc060afdb5d8d2505ff176e	hash:sha256:19b20f0c280af98ae1762ebe2d301754157b7d40277303e21bb961482b866274	hash-set:sha256:19b20f0c280af98ae1762ebe2d301754157b7d40277303e21bb961482b866274	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:dfdff72aeff4612221ee02ee	hash:sha256:61ddb2e64d1637a9df92baba2336c31322e364a1fb542970269612eb63fc44a9	hash-set:sha256:61ddb2e64d1637a9df92baba2336c31322e364a1fb542970269612eb63fc44a9	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2015	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e0126d96a42dcc69663e5a83	hash:sha256:0d9f3b55df4c901508b21b1dd45a2efc8bfdfc4366a939163cb7ca343c64b1fc	hash-set:sha256:0d9f3b55df4c901508b21b1dd45a2efc8bfdfc4366a939163cb7ca343c64b1fc	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e04474f4c036807c49a48409	hash:sha256:bf646d956e5eb469fc6e76f2893d06f30d2dc85a87b612eff8d72cc71376c1b9	hash-set:sha256:bf646d956e5eb469fc6e76f2893d06f30d2dc85a87b612eff8d72cc71376c1b9	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2012	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e05f3d4bd62c1bb70b0d1e30	hash:sha256:9560c88c480b988491524bf39e2c3654ff4fa4c73ec006b7ee56a2db781238ae	hash-set:sha256:9560c88c480b988491524bf39e2c3654ff4fa4c73ec006b7ee56a2db781238ae	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e073432aa6a085a45757d73a	hash:sha256:87d1ecd93fcce38393230b585edb039ff0ad9e905484ee1493f5add59bc2497c	hash-set:sha256:87d1ecd93fcce38393230b585edb039ff0ad9e905484ee1493f5add59bc2497c	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2024	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e08f6a75bf655f60a886c9b8	hash:sha256:285690d943e4d16109f39c5f093cca87c41c2053d0934a5dd00e23ec45791387	hash-set:sha256:285690d943e4d16109f39c5f093cca87c41c2053d0934a5dd00e23ec45791387	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2012	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e092b3e9c656c923b7abe183	hash:sha256:9be365abc910e8f09d172cf0d436a27282a24b17801f7927a08dbf979414d46d	hash-set:sha256:9be365abc910e8f09d172cf0d436a27282a24b17801f7927a08dbf979414d46d	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e0c9714198dadf0791cda5be	hash:sha256:febdf8738ebc55dce7d060c4aab2081f4bcaf7dd39b6e150fd19414f68af0632	hash-set:sha256:febdf8738ebc55dce7d060c4aab2081f4bcaf7dd39b6e150fd19414f68af0632	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2014	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e119648866e2f9d03fdc2eb8	hash:sha256:906f56c9fb87f27af8b0d6f57ac8f5caee56c0659cc593814b53efc4705e19f5	hash-set:sha256:906f56c9fb87f27af8b0d6f57ac8f5caee56c0659cc593814b53efc4705e19f5	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2024	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e12dca01ae73aea01b6697dc	hash:sha256:01ee04964b9364efb1de56276e3663aee8cb1f788c1b98906a507cfa55c5a03a	hash-set:sha256:01ee04964b9364efb1de56276e3663aee8cb1f788c1b98906a507cfa55c5a03a	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2012	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e148f6e990889b60feaa3bab	hash:sha256:98b8616e2925b263d7891ded32e8835b66ae3d173c2ee8eb616929143e28d929	hash-set:sha256:98b8616e2925b263d7891ded32e8835b66ae3d173c2ee8eb616929143e28d929	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2015	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e14b57f3406b5a861b0e4df4	hash:sha256:a13f0c50785602c7addd6ddd89f9d014a285e15b7e59740cbacc035da1ef723c	hash-set:sha256:a13f0c50785602c7addd6ddd89f9d014a285e15b7e59740cbacc035da1ef723c	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2018	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e15526c86bc6b0e2d38bdabc	hash:sha256:da065c50e0346a04d949d5642071f22512d91fd594b2b5cde0c97571174d74e3	hash-set:sha256:da065c50e0346a04d949d5642071f22512d91fd594b2b5cde0c97571174d74e3	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2024	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e19873946e72622b8f6f3d65	hash:sha256:63fbb88660d663c810e688c046f105745723fd9248c3cfcc8d9519ca9d348147	hash-set:sha256:63fbb88660d663c810e688c046f105745723fd9248c3cfcc8d9519ca9d348147	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2013	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e1da07b826a44aecf8e12504	hash:sha256:8cf330b4ba8252e967f116ff9500bf70f8c3a5907ac6bb13625d3baaccb23968	hash-set:sha256:8cf330b4ba8252e967f116ff9500bf70f8c3a5907ac6bb13625d3baaccb23968	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:e1e72d7cd5621d118c62874c	hash:sha256:b3af608d2a6489f4a225b9fccdf5c69dffc25a0e7215c5e98e52c2a6ed44903d	hash-set:sha256:b3af608d2a6489f4a225b9fccdf5c69dffc25a0e7215c5e98e52c2a6ed44903d	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
