language_expression_key	language_code	representative_source_phrase	normalized_expression	expression_role	source_authored	machine_translated	artificial_variant	review_state	counts_toward_governed_total	counts_as_zh_hans_sensory_expression	public_export_allowed	limitation
language.expression.en.sha256_e89e65cdc75622e27758db920a4eafee49fe54a17bb0f324e4a66e7c4366e7d8	en	blackberries jam	blackberries jam	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e8f3a02e8bf4e7d8e1b359ee45da38058718a959073bae6a54dc4481d61c539e	en	a rich body and a balanced sweetness	a rich body and a balanced sweetness	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e91131b5674f199bbbac936bdb85a2a029247d4b0498e5453353183fa2ec853c	en	floral honey and raisin	floral honey and raisin	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e94a53c60feeaba5e0771e82e198c87db93bb441dd4378661854318e9ecfcb06	en	Key Lime and Cocoa Nibs	key lime and cocoa nibs	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e9a6eb85bdce40099ada850fb7cb9e2808403660a40a06c2cef7ba3767f4e74b	en	single cream	single cream	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e9ab467f1a0a955b574f987ae9133c1653fbbf82850754984289e0cd9df87f47	en	smooth finish	smooth finish	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e9dd1acfdca3d711c522ca0900771b5b0892abfd529f24a47dd803903c6cf582	en	chocolate and overall sweet	chocolate and overall sweet	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ea00bd0e57fdfd9eec4850cbef46131b4c0f8494a08deb9495485cc0467ef6a8	en	Stewed apples	stewed apples	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ea482cdc2d0aacfbff59f29937ec1aedf7dc8b2d2dcee3d6df03986d3c3b4936	en	clean and elegant as always	clean and elegant as always	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ea77fc8ae48b3cc3f1b0cd06f3bea0dbacfac791abdb4d0b721edfb90064ed6b	en	caramelized/burnt orange	caramelized/burnt orange	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_eabca49f1b96554478355ebc9570a6ed2e624cc12c46ed8fc910bc47a48a8a07	en	gingersnap and plum	gingersnap and plum	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_eac5a56e467c7f473bb169b64debcac84193fb043acd2f79ebf04ebf889929ad	en	STONE FRUIT LASSI	stone fruit lassi	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_eb448d4c7088c7f9c7c12a9e7919769a374413bb0b8d8cc561615bbaf403cde6	en	lime and tomato flavors	lime and tomato flavors	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_eb539f8b68cf3f6b515738fa0ac860ea3bf81fd40500b06e7025e6856f99303e	en	clean espresso with floral notes and bright acidity	clean espresso with floral notes and bright acidity	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_eb7deda5eb10d13b5890537ccf44046f9b34850fb080c564990b7ac79baa74af	en	Ruby Red Grapefruit and Ginger Molasses	ruby red grapefruit and ginger molasses	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_eba08f82f294694878c4efd8a2fa9e93af6ba930828d1fd6b09bd02d4e527bae	en	floral and spice	floral and spice	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ec74cfb80da033de33f934e8aa94e79df0fd2c3050501d50e027944aad282435	en	Tropical with Kiwi	tropical with kiwi	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ecac3e20630a750e004558819929cc120b64d3156eebeef88e06154450486570	en	honey and earl grey	honey and earl grey	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ed0544a82b5d28c4f073a71cb8b14f3cbdb8d823ded32865885b1243de8e3bf0	en	Oatmeal Cookie	oatmeal cookie	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ed1064a8181fea6cf4061a99c3e462b5c045ace8642ea504524b27199ea45c0b	en	honeysuckle and grapefruit	honeysuckle and grapefruit	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ed2af5f9d9262bfaa70395a7711487641617112f3302388b5899dcade6f5e6a8	en	Soft rose and violet florals	soft rose and violet florals	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ee8cf19ff8d51a276827b24ccca08ba82e4d11256368ee6da3c4ac16ed6bdabf	en	88% Dark Chocolate	88% dark chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ee9cc627afaea499a4f7f668e3e2b1f015d7f716837d39ca5c0cc51b3a4b39cf	en	lime and candied sweetness	lime and candied sweetness	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ee9e21a40b29fdf878052dbe5d012287858b4dce0508069a7b3cf3b87140b57d	en	honey and milk chocolate	honey and milk chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_eeba7191647bf7d5d31eae00519ee2fab153e0624c14cd00d594faa0338a596b	en	Sugar Cane and Lush	sugar cane and lush	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ef4b97abe9f9e46b775b670d98fc50d849676ac298dd402d33389009c23dc244	en	almond praline	almond praline	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_eff8abc9c4ca8f92ac2c7ac1b842ebe42f4bdbf51cc50063217a5690511a8800	en	orange and chocolate	orange and chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f14aef1dcb042a04b218fa21260fcdf98c7a209904cea19fb4769097250624f7	en	fruity red berries and wild honey	fruity red berries and wild honey	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f247f92e9ca4899930ea68ddc6d563c1a68cb6334119d40623e16e4e5cf8ebcb	en	ground cherries	ground cherries	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f2a0f56ae0a0712a5a3bbe5034bd42c03aac9af79a326e612ccd2971ffccb796	en	pomegranate jam with lingering	pomegranate jam with lingering	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f2c5d5d3d4083b033b732c106e04307a5c99198080c9426af8b5328d8c332f06	en	chardonnay	chardonnay	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f40b88d2569eaf7adbdeb1aed6952a53fff1465069ed0329bca6a13a37a9ac02	en	round and sweet with pronounced accents of caramel	round and sweet with pronounced accents of caramel	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f4613394573d4404c7f516e11df7a274ac10047b52e101602cb4041162b47cae	en	Nectarine and Grapefruit	nectarine and grapefruit	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f4af323530389ad0d6226571a8b560d095d9423a56a74e2ca2da47f4977f0784	en	rehaussé de notes de thé noir	rehaussé de notes de thé noir	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f534fa714958a25839402663d535e72f5d83e59de563ec8fb7a34e5a362638bf	en	Dried Blueberry	dried blueberry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f61279e25a343b6b482f963a024b782a5bec6a6e8ef6c484c9c2a60f6dea78db	en	and a delicate floral	and a delicate floral	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f643b2fc73600769da23c2ce57aaa8680c50854f27ae42570a4f9e01269c2440	en	candied orange aromatics	candied orange aromatics	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f64ef7ba2d0bc1748bee462c3e31f82695ab7a26cabf48baff64d9a33326c4ff	en	strawberry and sugar cane	strawberry and sugar cane	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f6555e89d50fea6408ebae4d11aa80d3f141dca987bc075ba6c2865ca1b37f33	en	the peanut brittle becomes more like peanut punch	the peanut brittle becomes more like peanut punch	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f6841fa3768a78489469e66ec4f6592001b8f6e6f28263d5133acef482ae2700	en	syrupy body	syrupy body	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f6b401d574b128318811137b8984f110ed0c8e6038c947e89b0e6a118e96a76d	en	Creamy (Chocolate) & Complex (Nuts & Subtle Fruit)	creamy (chocolate) & complex (nuts & subtle fruit)	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f6bb95882f20b1b445cf6ec466cfc07c89a8758ed3458fc9aced94cd9585552a	en	tonic	tonic	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f70bbf9fdc82d18949b9ac1a6b97acc67f47d4239b935bcc16ef68f4abe3f0c5	en	cherry and cane cugar	cherry and cane cugar	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f736704fad42c1eb46401cd28248d1708f45f8557312ac4517ee217e5ba57a20	en	Meyer Lemon and Velvety	meyer lemon and velvety	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f7573a2b9316fc0b0cdef20ae95a1bb0dc4609cd3084499409d686dbadb239ec	en	Apple and Molasses	apple and molasses	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f7dea486c6ba13c5f2cdbd6991b4265ad1b3aa46c00fe4ed1115261b84a66379	en	earl grey tea cake	earl grey tea cake	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f7fe6aa86a26cfa4168e36d649c6f8549882fe6e8547922d8f4af28a125b4022	en	Tropical and Cola	tropical and cola	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f83cf898a5c8a7a2f27e84ccc5a29fbde2754242fc0c4f0a5d344a41750d74e7	en	lemon + honey	lemon + honey	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f8957d87602f177774ab071900a294da6ff379a35822079a342a7f4a1e5b647c	en	Red Apple and Silky	red apple and silky	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f8ba2a0a827bd28c941ebe9d0d45b59449b4b9b0c042c566059f5abc782d19c5	en	green apple and chocolate	green apple and chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f8bb12e36fe0f49178d2cb6bc6b6de18292a25af25299145fde859234e95de54	en	butter cookie	butter cookie	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_f973d67aad6dafe7072a2436613666b30f857cc021ef39b50c184dea5cb4cc6b	en	cherry limeade	cherry limeade	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_fa348e33fc385cd2e267a6c8c1a0df5031e811e7e61a683c4ebed5fda83931b2	en	subtle lemon	subtle lemon	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_fabf6c0f3d1c4072cf7b64073b54b07a84efdda372b7774a5b63ab0e341cdbaf	en	Goji Berry and Chocolate-Molasses Cookie	goji berry and chocolate-molasses cookie	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_facf9af0205f304a826712303b3592fca3c119a97b7583e9d7d03ada2b716c9e	en	sweet herbs	sweet herbs	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_fafab3ce1a97fec735b4d079ba622200dc0090c67afd7585169e1571ab5f768d	en	melon and lemon	melon and lemon	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_fc91b9712c78c95a6179556e8e54a6662a91924d810ec845eb0ebeb84eeef2be	en	the blackcurrant translate into the flavour	the blackcurrant translate into the flavour	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_fd27d9b3667314359ccb39f46a654e7214121394213e443c5c74126f4b9ca24d	en	molasses and pomegranate	molasses and pomegranate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
