semantic_audit_id	descriptor_assertion_id	source_family_id	audit_stratum	edition_year	source_field_label	publication_layer	raw_field_text_sha256	atomic_source_text_sha256	panelist_identity_sha256	panelist_sample_observation_sha256	effective_record_id	audit_outcome	valid_atomic	valid_broad	compound	over_segmentation	under_segmentation	non_descriptor_leakage	strict_broad_misclassification	publication_duplicate	audit_method	human_reviewed
semantic-audit:0ceed2498f9da7f23badd65e	assertion-b2:e313064391bd71e43853047f	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	f8940796b1772c70e07cee13241de9e63cb242f96d19b6e6511089f302517562	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	e2ac38ae9f22a707cb4b000fd35a38d234b9dd510e7e731a78aca54cd19f152b	effective-b2:8daa37c777be724366bf3a06	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:1f5c17503e119b2997a56333	assertion-b2:e31aaf8af173f531fcd05ccd	family.ace_cup_of_excellence	COE_GENERIC_STRATIFIED	2015	Overall	GENERIC_ORGANIZER_SENSORY_FIELD	931fd7f79912d75ea0c860950cd27e076e4d35a4ec0d20ba95e0875dce041919	59d3b1ee1264d34402557bfa42a5358d5c89bbf6b4cedce3879a73360ce2a0c6			effective-b2:f7379ea88a941802b81d6127	VALID_COMPOSITE_REQUIRES_SPLIT	false	false	true	false	true	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:095d23ece39210f4ffb754dd	assertion-b2:e338dac36be8bc59066f4ce2	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	2e59c0b76dc377dd2a8d0e7569c2fc28c0b236ff1bd092aa1b5e2a282620a4a6	effective-b2:7ea70374ea0e51954d4325b0	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:f9c3cb1b96f8bf45dc0fb3d4	assertion-b2:e33e1638ab51cdefd6d8b796	family.ace_cup_of_excellence	COE_GOLD_EXPLICIT_JURY	2017	Flavor/aroma	PRIMARY_JURY_DESCRIPTION	b377e5725084d00af0b5c5deb9d3198d0c25df13a016daf0957d8e6ea55ebca9	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f			effective-b2:49d76f84ed429883adc63ffc	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:3313450801f6a310839a2c19	assertion-b2:e343839bad4f31ef13c0e8b7	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bitterness description	JUDGE_LEVEL_OBSERVATION	76e3b9e3bbad529cb823f9ce0d4445245f001ecfe9669e40cf5623153842039d	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	4e011a338a4a1909ae6b7e5bd0a71bfae132414e21ad5c272169a15ceb7dc5da	effective-b2:d317670a5472aba663c5fcd6	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:1ec94d9183b7fba65e00f0f9	assertion-b2:e345f4b6f43032e801cdd827	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	541dd1bcc51e70a9ec28fbab65d8a33a7a2535a78054e92786b7a45fe28ef1fd	99a7026172d42714d0293e5598ec1c8e8260d7d0c4b8582ad002c1883494e216	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	50a04e71a5f904cedb83d699bdd752f22efdb7a7dd674b3675c632d2b5c2296c	effective-b2:e13db948d170c360d18007b4	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:900755ac5ca41e6b20a7f38e	assertion-b2:e34a86aa48dd62f2b1820de1	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	6934be826e70be323be3a08c08be2fba266d5bef164c1e376f5f771e5bb07ab5	d6a98598212ed729f5b9a4d1b7ff4dcc1341bbfc740993325b9107298521422f	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	1a14cda617434cd54e9dde30f634f962eff7249e255a4db35b19c9971635f08d	effective-b2:91b7b2d1e789759f190f3d2f	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:36379d5f31d7b49289f7a701	assertion-b2:e34b8d1bc99c5b7c0f1b8eb8	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	1261ef46a2823a3fb9cd0618a54edb76ade2829200c17806876e7b9b222f8252	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	95675be15eeff48014f25f29fcde0a0b7d445c3526df0bae30dc5a19846a2a53	effective-b2:2811c39d24e2ae3ec44edccc	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:9eb1d04e5dec0cb04e8c5329	assertion-b2:e3594dcf94c2d266c17b31a9	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	7937be0fea797b4e25bd5651056ef50094c3268cdb52c0b08adc2f7c35096193	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	5763165f6f79a48e9ccdb0a37a64174351099657194ced45c6350d02233df8c1	effective-b2:2ba503d2c811d2f5c10662d9	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:c45e32e65d45fbb2aaf7b8d5	assertion-b2:e35a75238c49f99997d7104f	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	7f7c030a9ed9d0d834241239c620057b81ee2a9b5749761d164f17157dba8d36	effective-b2:40e96fc67a12a8e9756d94fd	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:ee4d30583f9d9c6db52f6bfd	assertion-b2:e379f3f5db1d9a5fc6d7e7ea	family.ace_cup_of_excellence	COE_GOLD_EXPLICIT_JURY	2017	Aroma / Flavor	PRIMARY_JURY_DESCRIPTION	cc90f5ba28a22bafe3e75ba00eb553252fa3cea6b00c3f11f1fb2b7f15dccf2f	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7			effective-b2:8bcb224f4db389ca00e50371	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:a38e9111fc319daea3ab2cb8	assertion-b2:e39207db16f1ec7ff9216cbe	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	ae1e236c7a79983389613efdac3f420a07a935b6983c407a65af507827f64f8a	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	b8d34ff486c48fe183744c541aafc282f0ba96d971ace83a7cd92f78a14dcc6f	effective-b2:1e94612c7f0e1813d12c3dfe	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:9d626ff8ea055edbd398e499	assertion-b2:e39b97caa47bdf075f667592	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	e942f7d77fe5d1920a8b7d23631ec3cd3ad6d4c4ff8da142316b23fb5d153375	c7c7eb1087c4e24d4c121b65abe24f4e54b06a997aa9eac86f3215271f635672	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	1a8a1db51f8f3ed230431181fcfb229192b8767bb0b380a35af9cdf4a14ed1a3	effective-b2:17403d08113dfbbfc89fff7d	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:72617ae90a5961f016067792	assertion-b2:e3bb07371d44fc4ac8e97a4d	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	5f0d73cbdc6f0f38700932a64a3d5f54be371382f1d35432a521f386b917bebd	e9664961c84a9974da38803129ebf9ca14db2d1902631408950c49f0eb3201aa	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	94e131bf7a8f2faa4be4c643dfc47d3e74a3257cf8b9c588c6f099a99f52d8c3	effective-b2:81ef8e5436f62267dfe57266	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:9b52b069a2ea4101642c8d6c	assertion-b2:e3c8aff4158fcad9321d78c3	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	b60495766b1dd6d66318113a545b87c14ba80f545a4403f67b446cc7640d083a	a3629aaf207d10a32d39b93b0325f20948606fd973a6aff846f79005f4d6d63c	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	f4c9583f3909e57513be63a076844bf9058fb8741ac10748bacdabade23e37fe	effective-b2:0dd051c783f619899fbafaca	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:4a3edbaa349da4681906fe00	assertion-b2:e3de37e04c3f47671ef9843f	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Sweetness description	JUDGE_LEVEL_OBSERVATION	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	1f67028b677ea507c259ef1b8c16b46868ed366a2c08b44366f90b771a960fc7	effective-b2:103f890ccce8dffd9403d45c	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:3ff625edb10db50dfbbbec00	assertion-b2:e3ec0bd8a19e08b35f81537c	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	978ec9cd1e8b10e5b18684daf4ad38ceb01715b425f30b4ed45a713a8551bbd9	f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	5e3219df130007958d764bd6707219bfe65dbf08957045b5dcff6f92ece9fade	effective-b2:c601a11376ce73da899cd795	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:0088f5a9b186d5486f5c3a4b	assertion-b2:e3f18f517dc02a805ec69f16	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bitterness description	JUDGE_LEVEL_OBSERVATION	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	5181b0d402f9d43b8d115bb24d2c22f7cae3e45ea2f5fd01bb95eb63e23d3790	effective-b2:2d79059b035ceacd773ce7af	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:7f41606ac76e889d975c3906	assertion-b2:e40445ad996791daae8d906e	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	b565ea0927b8783f175cf6627c63c4801639ad78f8c88a5c3abeba9235aaf0c6	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	0b23e25dc7303996ac0960a21b91ad396ae71c63ecfb441656656667c7fe9dd8	effective-b2:9a8d5ad592baf8c622abb2b9	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:f83fd3bc39c6d814b6398f0f	assertion-b2:e4091f31fb39da27d01585c6	family.ace_cup_of_excellence	COE_GOLD_EXPLICIT_JURY	2017	Other features	PRIMARY_JURY_DESCRIPTION	4b5f4c3b69c4f8e95c0f0f025f067d2b3473e9cd31ab7232f42271f152c20adc	95fe0b3130ec07915c3e1243f05eeb40813d7d4728af6121ca643730a807a5cd			effective-b2:e30fc017790f686fd76781bd	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:91cc502e3f7c5e3cfd99ec02	assertion-b2:e40d46a611417c0735cbf838	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	6dbb71571671705ec34062d570abf328288302d99a107eaec53806d9cdf5b27e	d6a98598212ed729f5b9a4d1b7ff4dcc1341bbfc740993325b9107298521422f	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	72e7fed211b661cb40e7db17ca831e8591320c5ff1d3900e6f421519bee96e08	effective-b2:89fba010c6b754358c14b669	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:a98424114f6ec457409d3a7a	assertion-b2:e4100a505a3926b05a655f87	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bitterness description	JUDGE_LEVEL_OBSERVATION	e448ddbda89028d0667c902a81012c02304ce92bc4a59645bbbd551a25a5e611	6ef7c9b15ecdd69083724b84cfdc2100351963488b51b4ea2fcbddf493fbec94	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	7b6b2c29c66584290df0907b06fd3276b653f50f81593f5c19aff6713e7cfc71	effective-b2:ca0c60a25fb02be913452c0b	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:b8a95f152914a8c94c7cb839	assertion-b2:e410738745c713ab56f760ce	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aftertaste description	JUDGE_LEVEL_OBSERVATION	321758524da58b9a3938c7d64bed3919a2b7c621a29f1df8c1e9fefd3cd136c5	4f67642c07d4c8a3e42a4d92f7bf5e5b52ec1675c4ea693f194cbe9eb374f757	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	f2361775eddb43b149383fef6b32d4607ecdbdd513f753a7b4833ef4b36e5cd1	effective-b2:1e94612c7f0e1813d12c3dfe	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:5df1012f4fd43572931ca4cc	assertion-b2:e41fa14b651a707780295e80	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	2736700e465eff3e76a4d8de4770a3298a996e5e6a7acca00ca617fdcf7f582b	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	89bb870428df37a0efbe3a1ceec01f9ac454ee35cdaf4e6d3ae8abbf6a96e1b8	effective-b2:82cceb4598a428b55130191b	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:f4406b7e2545c800f6ed869e	assertion-b2:e437d8b83ea8fae98aa68880	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	b98fc21f61de5a48d97fb3719c8f23882196c6028dc8d31854b636ccf6e78dbe	68acb6bbed573939a8b8b9d5c305d08d39b5da13a1b664b10a68793546d4e197	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	27763e141d4883d48fa99e19c55fe4f351bab97e4a3a9e06521a297c52579893	effective-b2:a2a511ad5fb05627ba7de7f9	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:0d08bdc94d4ce98deba57f95	assertion-b2:e43cbc9814b7fa843a7b102c	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	36dac3ddc80f11bb38c6ae6ca904f1b4af2c2eda1b46381847e759c687254be3	effective-b2:a01716b6832f3cb461ef5f53	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:6a75e645ed29d74e7bb0dfb5	assertion-b2:e45446a3eaa8f0270ae8d393	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Acidity description	JUDGE_LEVEL_OBSERVATION	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	b654979d35aac08b5476559cea92bae3a98cf6ce83d481bad774547a2a90fa1a	effective-b2:81ef8e5436f62267dfe57266	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:fa443bb388a066cffb03ffa5	assertion-b2:e46969bb52c6a78986fcde46	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	e555775eb70ef786d3b072100896d947e940de681407ec99068001a1cc7c6a4f	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	96ed759a58ead5fcb842f01e97bcebbc5ce84fc2ab29abeac8eec52dc7fce528	80e5ec959f582efbe8d8f89a9b591440e6c9d8a14ac3cf09e94057076b29f4d4	effective-b2:4d9aea32f4a97e154de34a8f	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:85daa9402b6f5a64c3f10142	assertion-b2:e46ab6750e8e948d1f536936	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Aroma description	JUDGE_LEVEL_OBSERVATION	547c24ed677d793b300c499ffe32aeb339307940872762a08c1df35f43622c97	760d7e3244ca2c5df42f5f05b68a3deaa90f5933e197ac88986c165d654debfd	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	61889174a45eba1e06a1cf0eaf3cb3659b5761b6baa42ed585efb4a2676cd6c6	effective-b2:e88797606e92d3243c9e3db8	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:36f162e81d2bdc261e9ebe0d	assertion-b2:e46c4a63aa3ab6312f3fd2bb	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	476bdd0b7a1f34c4f97cf9c025088c610bb3b2ab13e2c7cecb401cba8784f7a4	effective-b2:346db75ea2159d24c835250c	VALID_BROAD_SENSORY	false	true	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:d3e7e07e09fbfda35188f3e0	assertion-b2:e4734bf7bcdc1c10657e6b73	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bouquet description	JUDGE_LEVEL_OBSERVATION	2ad379755d07627c6298e37d552f7145b7887b33129717f0ed54b1b3dee40c33	20c526012014489e3ab8d33ea2a64b855dcbbd967b93041e352ba137e94bbb60	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	31140261c6501eff9be743cda8a644cc4328de4b1c81e9c093a82dec958c1a01	effective-b2:a92ea3b53ddae2f2705e0bab	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:73b1ca656a4e1ab6ee2ed571	assertion-b2:e47f64675ef5a3a0a7631c96	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Bitterness description	JUDGE_LEVEL_OBSERVATION	c920e851753199c728333761decd6e246b090bb7056af8c354afa4d3e291a21c	c920e851753199c728333761decd6e246b090bb7056af8c354afa4d3e291a21c	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	e0c9d50cf40aea7c54132b88a2e820ad9d0dcb36e12dc54c1bb2c8d680c7bb8f	effective-b2:777040d177e208d78ebf79d3	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:924357032041b0c5bd09bc7d	assertion-b2:e47fe217379f6babfc2e4895	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	0fd8ad140129af9936745828cf94d20f32142d06c69064485bdd1aa280b3602d	e8373ce99f87b6e75fffa1fb737f6451c149d15175c994fd1af1d3c56b3ecbb1	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	ba4fd0d87468e735b972dfc7275df68df9d7cb796fc0d82a9a78b9a265c9d406	effective-b2:5a5894edb1731d8ba71f03b6	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:57381de3c87b87b5cd0a7127	assertion-b2:e480624d1feec541c38aa278	family.zenodo_golovinsky_q_grader_dataset	ZENODO_GOLD_ALL	2026	Body description	JUDGE_LEVEL_OBSERVATION	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	9cc693f5815eb46fce662531b20daf1c04e88ecf7bb3520bf7904bb4c0b98da8	effective-b2:a01716b6832f3cb461ef5f53	NON_DESCRIPTOR	false	false	false	false	false	true	true	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
semantic-audit:a10d0254b5c8311711825fa4	assertion-b2:e48c4facc97b812bf041c264	family.project_origin	PROJECT_ORIGIN_ALL	2025	Cupping Notes	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	41267dc31caf23cbb102f71e3baaa2d8f364cd5583a1accf1f595ccaa221e9de	97d0ee371b42b3440c0e2aa05c051371b6f6812c2ed83aa6704231317a293946			effective-b2:c17b5a2247b46f0dd77254d5	VALID_ATOMIC_DESCRIPTOR	true	false	false	false	false	false	false	false	CODEX_RESTRICTED_SOURCE_SEMANTIC_AUDIT_AUTOMATED_SAFE_OR_PROVISIONAL	false
