census_item_key	item_kind	parent_key	series_key	source_family_key	edition_label	year	country_or_community	category_or_round	official_url	discovery_basis	source_snapshot_sha256	corpus_state	acquisition_state	rights_state	attempt_status	note
archive:coe_competition_auction_archive	RESULT_ARCHIVE	series:coe	coe	coe	HISTORICAL_THROUGH_LISTED_YEARS			OFFICIAL_COMPETITION_AND_AUCTION_ARCHIVE	https://cupofexcellence.org/competition-auction-results/	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_ARCHIVE_INDEX	UNKNOWN	NOT_ATTEMPTED	Country/year archive verified; exact item count not enumerated
archive:coe_farm_directory	RESULT_ARCHIVE	series:coe	coe	coe	HISTORICAL_AND_CURRENT			OFFICIAL_FARM_DIRECTORY	https://farmdirectory.cupofexcellence.org/listings/	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_DIRECTORY	UNKNOWN	NOT_ATTEMPTED	Page count is not treated as a lot count; no records acquired
archive:coe_thailand_2026	RESULT_ARCHIVE	series:coe	coe	coe	2026			OFFICIAL_CURRENT_AUCTION_DISPLAY	https://cupofexcellence.org/	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_RESULTS_PAGE	UNKNOWN	NOT_ATTEMPTED	Official page states 25 of 25 lots shown and 25 sold; verified display count only, no records acquired
archive:gba_2025_results	RESULT_ARCHIVE	series:golden_bean_americas	golden_bean_americas	golden_bean_americas	2025			OFFICIAL_RESULTS_PAGE	https://goldenbean.com/pages/2025-results	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_RESULTS_PAGE	UNKNOWN	NOT_ATTEMPTED	Category results verified; item count not enumerated and no records acquired
archive:gba_past_results	RESULT_ARCHIVE	series:golden_bean_americas	golden_bean_americas	golden_bean_americas	HISTORICAL			OFFICIAL_RESULTS_ARCHIVE	https://goldenbean.com/pages/past-results-america	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_ARCHIVE_INDEX	UNKNOWN	NOT_ATTEMPTED	Historical index verified; entry-level scores and rights require request
archive:gbaus_results_gap	RESULT_ARCHIVE	series:golden_bean_australasia	golden_bean_australasia	golden_bean_australasia	UNKNOWN			RESULTS_ARCHIVE_NOT_ENUMERATED	https://goldenbean.com.au/pages/about	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	REQUEST_REQUIRED	UNKNOWN	NOT_ATTEMPTED	No reproducibly enumerable official result archive verified in this pass
archive:gbws_results_gap	RESULT_ARCHIVE	series:golden_bean_world_series	golden_bean_world_series	golden_bean_world_series	2026			RESULTS_ARCHIVE_NOT_ENUMERATED	https://goldenbean.com.au/pages/world-series	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	REQUEST_REQUIRED	UNKNOWN	NOT_ATTEMPTED	Official format and edition verified; result-level archive not enumerated
archive:gca_europe_winners	RESULT_ARCHIVE	series:global_coffee_awards	global_coffee_awards	global_coffee_awards	2025			OFFICIAL_WINNERS_PAGE	https://globalcoffeeawards.com/winners-europe/	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_RESULTS_PAGE	UNKNOWN	NOT_ATTEMPTED	Public winners presentation; item count not enumerated
archive:gca_mena_winners	RESULT_ARCHIVE	series:global_coffee_awards	global_coffee_awards	global_coffee_awards	2026			OFFICIAL_WINNERS_PAGE	https://globalcoffeeawards.com/winners-mena-2026/	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_RESULTS_PAGE	UNKNOWN	NOT_ATTEMPTED	Public winners presentation; item count not enumerated
archive:gca_origin_winners	RESULT_ARCHIVE	series:global_coffee_awards	global_coffee_awards	global_coffee_awards	2025			OFFICIAL_WINNERS_PAGE	https://globalcoffeeawards.com/winners-origin/	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_RESULTS_PAGE	UNKNOWN	NOT_ATTEMPTED	Public winners presentation; item count not enumerated
archive:gca_us_canada_winners	RESULT_ARCHIVE	series:global_coffee_awards	global_coffee_awards	global_coffee_awards	2025			OFFICIAL_WINNERS_PAGE	https://globalcoffeeawards.com/winners-us-canada/	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_RESULTS_PAGE	UNKNOWN	NOT_ATTEMPTED	Public winners presentation; item count not enumerated
archive:iiac_2025_gold_medals	RESULT_ARCHIVE	series:iiac_ict	iiac_ict	iiac_ict	2025			OFFICIAL_MEDAL_RESULTS_PAGE	https://www.internationalcoffeetasting.com/ict/ict-2025-gold-medals/	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_RESULTS_PAGE	UNKNOWN	NOT_ATTEMPTED	Gold-medal page verified; exact award count and sensory profiles not enumerated
archive:racs_2024_results	RESULT_ARCHIVE	series:royal_adelaide_coffee_show	royal_adelaide_coffee_show	royal_adelaide_coffee_show	2024			OFFICIAL_RESULTS_PDF	https://www.royaladelaidecoffeeshow.com.au/_files/ugd/1ab17b_a61f00d5270d4be8a01f0a399477bd04.pdf	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN	NOT_ATTEMPTED	Official results PDF; item count not enumerated and no records acquired
archive:racs_2025_results	RESULT_ARCHIVE	series:royal_adelaide_coffee_show	royal_adelaide_coffee_show	royal_adelaide_coffee_show	2025			OFFICIAL_RESULTS_PDF	https://www.royaladelaidecoffeeshow.com.au/_files/ugd/1ab17b_132832e8ff2f4a22a824e58806980793.pdf	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN	NOT_ATTEMPTED	Official results PDF; item count not enumerated and no records acquired
archive:scaj_jbrc_past_results	RESULT_ARCHIVE	series:scaj_jbrc	scaj_jbrc	scaj_jbrc	2014-2025			OFFICIAL_PAST_RESULTS_PAGE	https://scaj.org/activity/competitions/jbrc/past_results	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_ARCHIVE_INDEX	UNKNOWN	NOT_ATTEMPTED	Official page includes open, compulsory, and total results; item count not enumerated
archive:scaj_jcrc_past_results	RESULT_ARCHIVE	series:scaj_jcrc	scaj_jcrc	scaj_jcrc	2012-2025			OFFICIAL_PAST_RESULTS_PAGE	https://scaj.org/activity/competitions/jcrc/past_results	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_ARCHIVE_INDEX	UNKNOWN	NOT_ATTEMPTED	Official year range verified; score records not acquired
archive:scaj_jhdc_past_results	RESULT_ARCHIVE	series:scaj_jhdc	scaj_jhdc	scaj_jhdc	2012-2025			OFFICIAL_PAST_RESULTS_PAGE	https://scaj.org/activity/competitions/jhdc-2/past_results	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_ARCHIVE_INDEX	UNKNOWN	NOT_ATTEMPTED	Official year range verified; score records not acquired
archive:scaj_jsc_past_results	RESULT_ARCHIVE	series:scaj_jsc	scaj_jsc	scaj_jsc	2003-2025			OFFICIAL_PAST_RESULTS_PAGE	https://scaj.org/activity/competitions/jsc/results	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_ARCHIVE_INDEX	UNKNOWN	NOT_ATTEMPTED	Official year range verified from current navigation; item count not enumerated
archive:scaj_wsc_results_gap	RESULT_ARCHIVE	series:scaj_wsc	scaj_wsc	scaj_wsc	UNKNOWN			CURRENT_RESULTS_ARCHIVE_NOT_VERIFIED	https://scaj.org/activity/competitions/jsc/jsc-overview	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	REQUEST_REQUIRED	UNKNOWN	NOT_ATTEMPTED	Series overview verified but no current standalone results archive route verified
archive:toh_kenya_results_pdf	RESULT_ARCHIVE	series:taste_of_harvest	taste_of_harvest	taste_of_harvest	2023/24			OFFICIAL_NATIONAL_RESULTS_PDF	https://afca.coffee/wp-content/uploads/2024/08/Kenya-National-Taste-of-Harvest-Results.pdf	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN	NOT_ATTEMPTED	Official national results PDF; item count not enumerated
archive:toh_results_portal	RESULT_ARCHIVE	series:taste_of_harvest	taste_of_harvest	taste_of_harvest	2023/24-2024/25			OFFICIAL_FILTERED_RESULTS_PORTAL	https://afca.coffee/toh-results-page/	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_RESULTS_PORTAL	UNKNOWN	NOT_ATTEMPTED	Regional and national filters verified; dynamic result items not enumerated and no records acquired
archive:toh_uganda_results_pdf	RESULT_ARCHIVE	series:taste_of_harvest	taste_of_harvest	taste_of_harvest	2023/24			OFFICIAL_NATIONAL_RESULTS_PDF	https://afca.coffee/wp-content/uploads/2024/08/Uganda-National-Taste-of-Harvest-Results.pdf	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN	NOT_ATTEMPTED	Official national results PDF; item count not enumerated
archive:wcc_cic_ucd_archive	RESULT_ARCHIVE	series:wcc_cic	wcc_cic	wcc_cic	HISTORICAL			OFFICIAL_LINKED_DIGITAL_COLLECTION	https://digital.ucdavis.edu/collection/ark:/87293/d3s756w20	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_EXTERNAL_OFFICIAL_ARCHIVE	UNKNOWN	NOT_ATTEMPTED	Linked by WCC as previous rankings; item count not enumerated and no records acquired
archive:wcc_wbc_ucd_archive	RESULT_ARCHIVE	series:wcc_wbc	wcc_wbc	wcc_wbc	HISTORICAL			OFFICIAL_LINKED_DIGITAL_COLLECTION	https://digital.ucdavis.edu/collection/ark:/87293/d3s756w20	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_EXTERNAL_OFFICIAL_ARCHIVE	UNKNOWN	NOT_ATTEMPTED	Linked by WCC as previous rankings; item count not enumerated and no records acquired
archive:wcc_wbrc_2026_rankings	RESULT_ARCHIVE	series:wcc_wbrc	wcc_wbrc	wcc_wbrc	2026			OFFICIAL_RANKINGS_PDF	https://wcc.coffee/s/2026-WBrC-Rankings-Public.pdf	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN	NOT_ATTEMPTED	Public rankings verified; item count not enumerated in this inventory
archive:wcc_wbrc_past_rankings	RESULT_ARCHIVE	series:wcc_wbrc	wcc_wbrc	wcc_wbrc	HISTORICAL			OFFICIAL_RANKINGS_ARCHIVE	https://wcc.coffee/wbrc-past-rankings	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_ARCHIVE_INDEX	UNKNOWN	NOT_ATTEMPTED	Historical index verified; no results acquired
archive:wcc_wcigs_results_gap	RESULT_ARCHIVE	series:wcc_wcigs	wcc_wcigs	wcc_wcigs	UNKNOWN			RESULTS_ARCHIVE_NOT_VERIFIED	https://wcc.coffee/world-coffee-in-good-spirits-championship	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	REQUEST_REQUIRED	UNKNOWN	NOT_ATTEMPTED	No complete official archive route verified in this pass; cocktail family remains excluded
archive:wcc_wcrc_2026_rankings	RESULT_ARCHIVE	series:wcc_wcrc	wcc_wcrc	wcc_wcrc	2026			OFFICIAL_RANKINGS_PDF	https://worldcoffeechampionships.squarespace.com/s/2026-WCRC-Rankings-Public.pdf	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN	NOT_ATTEMPTED	Public rankings verified; item count not enumerated in this inventory
archive:wcc_wcrc_past_rankings	RESULT_ARCHIVE	series:wcc_wcrc	wcc_wcrc	wcc_wcrc	HISTORICAL			OFFICIAL_RANKINGS_ARCHIVE	https://wcc.coffee/wcrc-past-rankings	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	PUBLIC_ARCHIVE_INDEX	UNKNOWN	NOT_ATTEMPTED	Historical index verified; no results acquired
archive:wcc_wctc_results_gap	RESULT_ARCHIVE	series:wcc_wctc	wcc_wctc	wcc_wctc	UNKNOWN			RESULTS_ARCHIVE_NOT_VERIFIED	https://wcc.coffee/world-cup-tasters-championship	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	REQUEST_REQUIRED	UNKNOWN	NOT_ATTEMPTED	No complete official archive route verified in this pass; discrimination evidence only
archive:wcc_wlac_results_gap	RESULT_ARCHIVE	series:wcc_wlac	wcc_wlac	wcc_wlac	UNKNOWN			RESULTS_ARCHIVE_NOT_VERIFIED	https://wcc.coffee/world-latte-art-championship	ROUND3K_RECONCILED_RESULT_ARCHIVE		DISCOVERED	REQUEST_REQUIRED	UNKNOWN	NOT_ATTEMPTED	No complete official archive route verified in this pass; visual-only family remains excluded from core
scoresheet:aica_2022_entry_booklet	SCORESHEET	series:melbourne_royal_aica	melbourne_royal_aica	melbourne_royal_aica	melbourne_royal_aica 2022	2022		ALL|ALL|OFFICIAL_JUDGING_CRITERIA	https://www.melbourneroyal.com.au/media/7827/2022-mr-aica-entry-booklet-p3-final.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Historical criteria only; series on hold
scoresheet:avpa_current_rules	SCORESHEET	series:avpa_coffees_roasted_at_origin	avpa_coffees_roasted_at_origin	avpa_coffees_roasted_at_origin	avpa_coffees_roasted_at_origin 2026	2026		ESPRESSO_AND_UNFILTERED_INFUSION|JURY|OFFICIAL_RULES_AND_SENSORY_FAMILIES	https://www.avpa.fr/_files/ugd/58172f_807727a8b5864c0fb3413335776c590a.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official preparation classes verified; rights unknown
scoresheet:bop_scoresheet_request	SCORESHEET	series:best_of_panama	best_of_panama	best_of_panama	best_of_panama 2026	2026		ALL|NATIONAL_AND_INTERNATIONAL|SCORESHEET_UNKNOWN	https://bestofpanama.org/about2026	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	REQUEST_REQUIRED	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	No public current score-sheet URL verified; request not sent
scoresheet:coe_old_design_cupping	SCORESHEET	series:coe	coe	coe	coe 2024	2024		ALL|ALL_CUPPING_STAGES|CUPPING_FORM_AND_EXPLANATIONS	https://cupofexcellence.org/wp-content/uploads/2024/06/old-design-coe_cupping_form-and-explenations.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Historical official form; not assumed current and no rights grant inferred
scoresheet:gca_scoresheet_request	SCORESHEET	series:global_coffee_awards	global_coffee_awards	global_coffee_awards	global_coffee_awards 2026	2026		ALL|REGIONAL_JUDGING|PRIVATE_FEEDBACK_FORM	https://globalcoffeeawards.com/contact-us/	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	REQUEST_REQUIRED	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official FAQ says feedback is private; no request or form submission made
scoresheet:golden_bean_americas_scoresheet_request	SCORESHEET	series:golden_bean_americas	golden_bean_americas	golden_bean_americas	golden_bean_americas 2026	2026		ALL|ALL|SCORESHEET_UNKNOWN	https://goldenbean.com/pages/contact	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	REQUEST_REQUIRED	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Request entry-level form, criteria, comments, and version history; not sent
scoresheet:golden_bean_australasia_scoresheet_request	SCORESHEET	series:golden_bean_australasia	golden_bean_australasia	golden_bean_australasia	golden_bean_australasia 2026	2026		ESPRESSO_MILK_FILTER|ALL|SCORESHEET_UNKNOWN	https://goldenbean.com.au/pages/faqs	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	REQUEST_REQUIRED	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	No public current sensory sheet verified; request not sent
scoresheet:golden_bean_world_scoresheet_request	SCORESHEET	series:golden_bean_world_series	golden_bean_world_series	golden_bean_world_series	golden_bean_world_series 2026	2026		ESPRESSO_MILK_FILTER|MULTIPLE_TASTINGS_AND_FINAL|SCORESHEET_UNKNOWN	https://goldenbean.com.au/pages/world-series	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	REQUEST_REQUIRED	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	No public entry-level score sheet verified; request not sent
scoresheet:iiac_general_tasting_sheet	SCORESHEET	series:iiac_ict	iiac_ict	iiac_ict	iiac_ict UNKNOWN	UNKNOWN		ALL|JURY_PANEL|GENERAL_TASTING_SHEET	https://www.iiac.coffee/en/_files/ugd/b50817_2a7b3ed27b894f9bba8528faa50a90d1.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Descriptor families corroborated by official score-calculation page; rights unknown
scoresheet:racs_judging_criteria_2025	SCORESHEET	series:royal_adelaide_coffee_show	royal_adelaide_coffee_show	royal_adelaide_coffee_show	royal_adelaide_coffee_show 2025	2025		ESPRESSO,PICCOLO,LATTE,PLUNGER|TECHNICAL_AND_CONSUMER|COMPETITION_SCHEDULE_AND_JUDGING_CRITERIA	https://www.royaladelaidecoffeeshow.com.au/_files/ugd/1ab17b_21f6181d1d7b457dbd073d14e81f21e2.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official site summarizes technical and consumer judging; direct PDF inspection pending
scoresheet:scaj_jbrc_2026_index	SCORESHEET	series:scaj_jbrc	scaj_jbrc	scaj_jbrc	scaj_jbrc 2026	2026		OPEN_AND_COMPULSORY|PRELIMINARY_AND_FINAL|FOUR_OFFICIAL_WBRC_SCORESHEETS	https://scaj.org/activity/competitions/jbrc/2026-competition	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_DOWNLOAD_INDEX	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Page explicitly lists four 2026 WBrC forms; direct PDFs separately inventoried under WCC
scoresheet:scaj_jcrc_2026_index	SCORESHEET	series:scaj_jcrc	scaj_jcrc	scaj_jcrc	scaj_jcrc 2026	2026		PRODUCTION_ROAST|PRELIMINARY_AND_FINAL|FOUR_OFFICIAL_WCRC_FORMS	https://scaj.org/activity/competitions/jcrc/2026-competitor	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_DOWNLOAD_INDEX	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official page says JCRC uses four WCRC 2026 forms
scoresheet:scaj_jhdc_2026_drip	SCORESHEET	series:scaj_jhdc	scaj_jhdc	scaj_jhdc	scaj_jhdc 2026	2026		DRIP|PRELIMINARY_AND_FINAL|SENSORY_AND_TECHNICAL_SCORESHEETS	https://scaj.org/wp-content/uploads/2025/11/JHDC2026_scoresheets_drip.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Two-page official PDF; public access does not establish reuse or model rights
scoresheet:scaj_jhdc_2026_free	SCORESHEET	series:scaj_jhdc	scaj_jhdc	scaj_jhdc	scaj_jhdc 2026	2026		FREE|FINAL|SENSORY_AND_TECHNICAL_SCORESHEETS	https://scaj.org/wp-content/uploads/2025/11/JHDC2026_scoresheets_free.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Signature/additive eligibility still requires rule-level check
scoresheet:scaj_jsc_2026_head_final	SCORESHEET	series:scaj_jsc	scaj_jsc	scaj_jsc	scaj_jsc 2026	2026		BLEND_AND_SIGNATURE|FINAL|HEAD_JUDGE_SCORESHEET	https://scaj.org/wp-content/uploads/2026/02/JSC2026_%E3%82%B9%E3%82%B3%E3%82%A2%E3%82%B7%E3%83%BC%E3%83%88_Head-Judge_%E6%B1%BA%E5%8B%9D.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Signature fields excluded from black-coffee core
scoresheet:scaj_jsc_2026_head_prelim	SCORESHEET	series:scaj_jsc	scaj_jsc	scaj_jsc	scaj_jsc 2026	2026		COMMON_COFFEE|PRELIMINARY|HEAD_JUDGE_SCORESHEET	https://scaj.org/wp-content/uploads/2026/02/JSC2026_%E3%82%B9%E3%82%B3%E3%82%A2%E3%82%B7%E3%83%BC%E3%83%88_Head-Judge_%E4%BA%88%E9%81%B8.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Official one-page PDF
scoresheet:scaj_jsc_2026_sensory_final	SCORESHEET	series:scaj_jsc	scaj_jsc	scaj_jsc	scaj_jsc 2026	2026		BLEND_AND_SIGNATURE|FINAL|SENSORY_SCORESHEET	https://scaj.org/wp-content/uploads/2026/02/JSC2026_%E3%82%B9%E3%82%B3%E3%82%A2%E3%82%B7%E3%83%BC%E3%83%88_Sensory_%E6%B1%BA%E5%8B%9D.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Use blend-coffee fields only; signature beverage excluded
scoresheet:scaj_jsc_2026_sensory_prelim	SCORESHEET	series:scaj_jsc	scaj_jsc	scaj_jsc	scaj_jsc 2026	2026		COMMON_COFFEE|PRELIMINARY|SENSORY_SCORESHEET	https://scaj.org/wp-content/uploads/2026/02/JSC2026_%E3%82%B9%E3%82%B3%E3%82%A2%E3%82%B7%E3%83%BC%E3%83%88_Sensory_%E4%BA%88%E9%81%B8.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	High-priority fresh-siphon sensory form; rights unknown
scoresheet:scaj_jsc_2026_technical_final	SCORESHEET	series:scaj_jsc	scaj_jsc	scaj_jsc	scaj_jsc 2026	2026		BLEND_AND_SIGNATURE|FINAL|TECHNICAL_SCORESHEET	https://scaj.org/wp-content/uploads/2026/02/JSC2026_%E3%82%B9%E3%82%B3%E3%82%A2%E3%82%B7%E3%83%BC%E3%83%88_Technical_%E6%B1%BA%E5%8B%9D.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Preparation provenance; signature subfields excluded
scoresheet:scaj_jsc_2026_technical_prelim	SCORESHEET	series:scaj_jsc	scaj_jsc	scaj_jsc	scaj_jsc 2026	2026		COMMON_COFFEE|PRELIMINARY|TECHNICAL_SCORESHEET	https://scaj.org/wp-content/uploads/2026/02/JSC2026_%E3%82%B9%E3%82%B3%E3%82%A2%E3%82%B7%E3%83%BC%E3%83%88_Technical_%E4%BA%88%E9%81%B8.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Preparation provenance only
scoresheet:toh_scoresheet_request	SCORESHEET	series:taste_of_harvest	taste_of_harvest	taste_of_harvest	taste_of_harvest 2026	2026		ALL|NATIONAL_AND_REGIONAL|OFFICIAL_PROTOCOL_OR_SCORESHEET_UNKNOWN	https://afca.coffee/programs/taste-of-harvest/	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	REQUEST_REQUIRED	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Request current protocol, score sheet, and data dictionary; not sent
scoresheet:wcc_cic_2026_cb_head	SCORESHEET	series:wcc_cic	wcc_cic	wcc_cic	wcc_cic 2026	2026		TRADITIONAL_AND_SIGNATURE|ALL_ROUNDS|COMPETITION_BODY_HEAD_JUDGE_SCORESHEET	https://wcc.coffee/s/2025-Cezve-Ibrik-CIC-CB-Head-Judge-Scoresheet.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	2025-named PDF listed on current 2026 index
scoresheet:wcc_cic_2026_head	SCORESHEET	series:wcc_cic	wcc_cic	wcc_cic	wcc_cic 2026	2026		TRADITIONAL_AND_SIGNATURE|ALL_ROUNDS|HEAD_JUDGE_SCORESHEET	https://wcc.coffee/s/2025-Cezve-Ibrik-CIC-Head-Judge-Scoresheet.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	2025-named PDF listed on current 2026 index
scoresheet:wcc_cic_2026_sensory	SCORESHEET	series:wcc_cic	wcc_cic	wcc_cic	wcc_cic 2026	2026		TRADITIONAL_AND_SIGNATURE|ALL_ROUNDS|SENSORY_SCORESHEET	https://wcc.coffee/s/2025-Cezve-Ibrik-CIC-Sensory-Scoresheet.pdf	ROUND3K_RECONCILED_SCORESHEET		DISCOVERED	PUBLIC_OFFICIAL_PDF	UNKNOWN_DIMENSION_SPECIFIC	NOT_ATTEMPTED	Separate traditional core from signature beverage before use
